,abilities
kmeans_n_clusters_1,0.46588427
kmeans_n_clusters_2,0.516239
kmeans_n_clusters_3,0.533382
kmeans_n_clusters_4,0.53111374
kmeans_n_clusters_5,0.53424263
kmeans_n_clusters_6,0.53134954
kmeans_n_clusters_7,0.5300192
kmeans_n_clusters_8,0.5286994
dbscan_eps_0_1_min_samples_2,0.46588427
dbscan_eps_0_2_min_samples_2,0.46588427
dbscan_eps_0_3_min_samples_2,0.46588427
dbscan_eps_0_4_min_samples_2,0.46588427
dbscan_eps_0_5_min_samples_2,0.46588427
dbscan_eps_0_6_min_samples_2,0.46588427
dbscan_eps_0_7_min_samples_2,0.46588427
dbscan_eps_0_8_min_samples_2,0.46588427
dbscan_eps_0_9_min_samples_2,0.46588427
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.46588427
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49520084
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5014693
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5062026
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.50961787
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.50733703
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50438976
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5073242
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.46588427
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5157413
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5332604
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.53530675
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.53197944
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5290052
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5262409
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.52502
mean_shift_,0.46823013
optics_,0.48293355
random_model_n1,0.49839523
random_model_n2,0.4981819
random_model_n3,0.49697083
random_model_n4,0.4976648
random_model_n5,0.4978319
random_model_n6,0.49818984
random_model_n7,0.49847996
random_model_n8,0.49821687
random_model_n9,0.4975329
random_model_n10,0.49785075
random_model_n11,0.49836764
random_model_n12,0.49785537
random_model_n13,0.49823207
random_model_n14,0.49801108
random_model_n15,0.49821812
random_model_n16,0.49856195
random_model_n17,0.4972314
random_model_n18,0.4978443
random_model_n19,0.49751073
random_model_n20,0.4990362
random_model_n21,0.49876186
random_model_n22,0.49809447
random_model_n23,0.4974993
average_model,0.4991093
optimal_clustering,0.5364118
