,abilities
kmeans_n_clusters_1,0.4809584
kmeans_n_clusters_2,0.5121927
kmeans_n_clusters_3,0.51602596
kmeans_n_clusters_4,0.520257
kmeans_n_clusters_5,0.51687366
kmeans_n_clusters_6,0.5121843
kmeans_n_clusters_7,0.5087787
kmeans_n_clusters_8,0.50648355
dbscan_eps_0_1_min_samples_2,0.48537892
dbscan_eps_0_2_min_samples_2,0.4809584
dbscan_eps_0_3_min_samples_2,0.4809584
dbscan_eps_0_4_min_samples_2,0.4809584
dbscan_eps_0_5_min_samples_2,0.4809584
dbscan_eps_0_6_min_samples_2,0.4809584
dbscan_eps_0_7_min_samples_2,0.4809584
dbscan_eps_0_8_min_samples_2,0.4809584
dbscan_eps_0_9_min_samples_2,0.4809584
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4809584
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.511281
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5163408
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5202432
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51571596
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51217985
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50898737
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.506506
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4809584
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5071586
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51727223
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51950186
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5151146
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5068785
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.50701416
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50531137
mean_shift_,0.4809584
optics_,0.4854773
random_model_n1,0.4854472
random_model_n2,0.4852745
random_model_n3,0.48549974
random_model_n4,0.48526537
random_model_n5,0.48525235
random_model_n6,0.4852618
random_model_n7,0.48540735
random_model_n8,0.4852847
random_model_n9,0.48531902
random_model_n10,0.48521537
random_model_n11,0.48528144
random_model_n12,0.4852188
random_model_n13,0.48520488
random_model_n14,0.48535466
random_model_n15,0.48518085
random_model_n16,0.48534736
random_model_n17,0.48528263
random_model_n18,0.48531896
random_model_n19,0.485281
random_model_n20,0.48527837
random_model_n21,0.4852714
random_model_n22,0.48521936
random_model_n23,0.4852611
random_model_n24,0.48519197
random_model_n25,0.48526824
random_model_n26,0.48525506
random_model_n27,0.4853231
random_model_n28,0.48527032
random_model_n29,0.48531726
average_model,0.49737304
optimal_clustering,0.5224454
