,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59,random_model_n60,random_model_n61,random_model_n62,random_model_n63,random_model_n64,random_model_n65,random_model_n66,average_model,optimal_clustering
0,0.5506514084507043,0.4849295774647887,0.46838028169014084,0.45234154929577464,0.4527288732394366,0.45339788732394365,0.4527288732394366,0.45107394366197184,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5506514084507043,0.5108626760563381,0.4878169014084507,0.48996478873239435,0.48241197183098594,0.45713028169014086,0.452306338028169,0.4773767605633803,0.5506514084507043,0.5504401408450704,0.5503169014084507,0.5500352112676057,0.5500352112676057,0.5500352112676057,0.5493838028169014,0.5500352112676057,0.44639084507042254,0.5484859154929578,0.49586267605633805,0.4997535211267606,0.5044894366197183,0.49922535211267605,0.5010563380281691,0.5007394366197183,0.5000176056338028,0.49778169014084506,0.5013204225352113,0.4978169014084507,0.4994894366197183,0.49818661971830985,0.4989788732394366,0.5016549295774648,0.4973943661971831,0.501443661971831,0.4994894366197183,0.5056866197183099,0.5040845070422535,0.49818661971830985,0.5001408450704226,0.5030457746478874,0.4995950704225352,0.4992957746478873,0.5005105633802817,0.4939612676056338,0.5019366197183098,0.4952112676056338,0.5019014084507042,0.503080985915493,0.5026584507042253,0.496443661971831,0.5008274647887324,0.4967605633802817,0.4925880281690141,0.5038908450704226,0.5021830985915493,0.4991901408450704,0.5025176056338028,0.4941197183098592,0.5006514084507042,0.49941901408450706,0.49955985915492956,0.49899647887323945,0.5005985915492958,0.49633802816901407,0.4993838028169014,0.505193661971831,0.5010211267605634,0.4966197183098592,0.5015140845070423,0.5009154929577465,0.49940140845070424,0.5014260563380282,0.4966725352112676,0.49890845070422535,0.502411971830986,0.5054401408450704,0.5065140845070423,0.49910211267605636,0.5000352112676056,0.5015140845070423,0.5007394366197183,0.5015845070422535,0.4968838028169014,0.5,0.5228853677621282,0.5506514084507043
1,0.5545598591549296,0.49077464788732394,0.4725,0.4731866197183099,0.4736443661971831,0.47880281690140847,0.4717253521126761,0.46508802816901407,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.5545598591549296,0.4948943661971831,0.4763204225352113,0.46741197183098593,0.45524647887323944,0.45630281690140845,0.4502992957746479,0.4500704225352113,0.5545598591549296,0.554806338028169,0.5548239436619719,0.5548943661971831,0.5548943661971831,0.5548943661971831,0.5547007042253521,0.5548943661971831,0.5418661971830986,0.5508098591549295,0.4977288732394366,0.5014612676056338,0.5031514084507043,0.4986267605633803,0.4968485915492958,0.5003345070422536,0.4982042253521127,0.5018133802816901,0.5030457746478874,0.49433098591549296,0.5001584507042254,0.5003697183098591,0.5004577464788732,0.5007218309859155,0.5032922535211267,0.49794014084507043,0.5010739436619718,0.49834507042253523,0.4963908450704225,0.5030633802816902,0.4989788732394366,0.4952112676056338,0.5020774647887324,0.5030105633802817,0.4963556338028169,0.5048239436619718,0.49924295774647887,0.49609154929577465,0.49827464788732395,0.5009330985915493,0.4997535211267606,0.5009507042253522,0.5004577464788732,0.5056514084507042,0.49882042253521125,0.49964788732394366,0.5026760563380281,0.4988732394366197,0.4983978873239437,0.5049471830985915,0.497112676056338,0.5033098591549295,0.5007922535211268,0.49866197183098593,0.4956514084507042,0.4959507042253521,0.5030985915492958,0.4968661971830986,0.49882042253521125,0.4975704225352113,0.49882042253521125,0.49786971830985915,0.49908450704225354,0.501637323943662,0.49901408450704227,0.4997711267605634,0.4982394366197183,0.49306338028169017,0.49593309859154927,0.49367957746478874,0.49705985915492956,0.4998943661971831,0.5016197183098592,0.5006338028169014,0.5036619718309859,0.5060915492957746,0.5334246218049036,0.5548943661971831
2,0.5491197183098592,0.49850352112676055,0.479137323943662,0.4783098591549296,0.47862676056338027,0.4821302816901408,0.4761443661971831,0.4687676056338028,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5491197183098592,0.5005457746478873,0.4829049295774648,0.46485915492957747,0.4663204225352113,0.4577112676056338,0.45922535211267607,0.455862676056338,0.5491197183098592,0.5490845070422535,0.5492429577464789,0.5488908450704225,0.5488908450704225,0.5488908450704225,0.5480281690140845,0.5488908450704225,0.44621478873239434,0.5455457746478873,0.4993485915492958,0.4991901408450704,0.4986443661971831,0.4992957746478873,0.505193661971831,0.4988732394366197,0.4981338028169014,0.49987676056338026,0.5021478873239437,0.5021830985915493,0.49987676056338026,0.49860915492957747,0.5012147887323943,0.4972535211267606,0.4946654929577465,0.5013556338028169,0.5020774647887324,0.5018661971830986,0.5052992957746479,0.4996830985915493,0.4993661971830986,0.4973415492957746,0.4954049295774648,0.5005457746478873,0.4994366197183099,0.5028345070422535,0.49911971830985913,0.4968485915492958,0.5015140845070423,0.5006338028169014,0.5005281690140845,0.49705985915492956,0.5002464788732395,0.5023943661971831,0.5026232394366197,0.49294014084507043,0.4998943661971831,0.5037852112676057,0.5020774647887324,0.5064084507042254,0.5003873239436619,0.4962323943661972,0.5004401408450704,0.49762323943661974,0.49973591549295776,0.5011619718309859,0.49422535211267604,0.4963556338028169,0.5001232394366197,0.5014788732394366,0.49922535211267605,0.505968309859155,0.4997007042253521,0.4999119718309859,0.5000704225352113,0.4963556338028169,0.5023239436619719,0.5034507042253521,0.5031161971830986,0.5005809859154929,0.4979225352112676,0.4954225352112676,0.4974295774647887,0.49359154929577465,0.4988556338028169,0.49732394366197186,0.5272450443401148,0.5492429577464789
3,0.5495070422535211,0.4882570422535211,0.4749471830985916,0.4727816901408451,0.4671830985915493,0.45992957746478874,0.46517605633802817,0.4610035211267606,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5495070422535211,0.5075,0.47894366197183097,0.48265845070422536,0.4655457746478873,0.4594894366197183,0.45734154929577464,0.4574119718309859,0.5495070422535211,0.5494366197183098,0.549137323943662,0.5487147887323943,0.5487147887323943,0.5487147887323943,0.5479225352112677,0.5487147887323943,0.44151408450704227,0.5481514084507042,0.5024471830985916,0.5019542253521126,0.49941901408450706,0.507887323943662,0.49924295774647887,0.5000528169014085,0.5021654929577465,0.501919014084507,0.49625,0.4984683098591549,0.5052816901408451,0.4962323943661972,0.5020950704225352,0.49609154929577465,0.5018309859154929,0.5031161971830986,0.5012147887323943,0.49776408450704224,0.4945774647887324,0.5009859154929578,0.5012323943661972,0.5001232394366197,0.5023591549295775,0.5032746478873239,0.49558098591549293,0.5042781690140845,0.4975880281690141,0.5046830985915493,0.4972711267605634,0.5045422535211268,0.5027112676056338,0.5003873239436619,0.5026408450704225,0.4988556338028169,0.5008450704225352,0.49737676056338026,0.5034683098591549,0.5028345070422535,0.49913732394366195,0.5094718309859155,0.49838028169014087,0.496056338028169,0.49463028169014084,0.5037852112676057,0.4994366197183099,0.5005281690140845,0.5000880281690141,0.5046126760563381,0.49440140845070424,0.5034507042253521,0.5084683098591549,0.503080985915493,0.5033978873239436,0.49866197183098593,0.5036091549295775,0.5009507042253522,0.5000176056338028,0.5038028169014085,0.5030105633802817,0.4997711267605634,0.5003169014084508,0.5003873239436619,0.5024295774647888,0.5039612676056338,0.49795774647887325,0.49915492957746477,0.5246250652060511,0.5495070422535211
4,0.5561795774647887,0.49471830985915494,0.47306338028169015,0.47297535211267605,0.4735739436619718,0.47919014084507044,0.47119718309859154,0.4629401408450704,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.5561795774647887,0.4975,0.47565140845070425,0.46966549295774646,0.46154929577464787,0.4563732394366197,0.4552816901408451,0.45350352112676057,0.5561795774647887,0.5560739436619718,0.5561619718309859,0.5560211267605634,0.5560211267605634,0.5560211267605634,0.555580985915493,0.5560211267605634,0.5405985915492958,0.5512676056338028,0.501637323943662,0.4988732394366197,0.5003697183098591,0.5008274647887324,0.4953345070422535,0.49721830985915494,0.49829225352112677,0.500669014084507,0.5035387323943662,0.5024471830985916,0.5017429577464789,0.49642605633802817,0.5022535211267606,0.4988732394366197,0.500193661971831,0.5004929577464788,0.4944366197183099,0.5004401408450704,0.49382042253521125,0.5001760563380282,0.49769366197183096,0.49735915492957744,0.49834507042253523,0.5037147887323944,0.49869718309859157,0.49579225352112677,0.4993485915492958,0.5027288732394366,0.4993485915492958,0.49559859154929575,0.502588028169014,0.5005457746478873,0.5009330985915493,0.5039964788732394,0.49818661971830985,0.506637323943662,0.5032922535211267,0.4987147887323944,0.49778169014084506,0.49038732394366197,0.49786971830985915,0.49558098591549293,0.5000352112676056,0.5003873239436619,0.5013556338028169,0.49973591549295776,0.500669014084507,0.4975,0.5039436619718309,0.49941901408450706,0.49836267605633805,0.5029577464788733,0.5,0.5008978873239437,0.4965316901408451,0.5004049295774647,0.5010739436619718,0.49200704225352115,0.5027816901408451,0.4959683098591549,0.5015140845070423,0.49705985915492956,0.49714788732394366,0.5020774647887324,0.5025,0.5042605633802817,0.5344222743870631,0.5561795774647887
5,0.5523415492957746,0.4886619718309859,0.4734507042253521,0.4705105633802817,0.46477112676056337,0.4578697183098592,0.46329225352112674,0.4588380281690141,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.5523415492957746,0.49158450704225354,0.47806338028169015,0.4683274647887324,0.45889084507042255,0.4551408450704225,0.4555281690140845,0.45463028169014086,0.5523415492957746,0.5529049295774648,0.5528521126760564,0.5526056338028169,0.5526056338028169,0.5526056338028169,0.5518485915492958,0.5526056338028169,0.5379929577464789,0.5509859154929577,0.5007922535211268,0.49955985915492956,0.5053345070422535,0.5004577464788732,0.4950880281690141,0.49980633802816904,0.5024471830985916,0.5011795774647887,0.5040669014084507,0.4967605633802817,0.5004049295774647,0.4995070422535211,0.5012323943661972,0.49947183098591547,0.49721830985915494,0.5063380281690141,0.5007218309859155,0.49908450704225354,0.5032394366197183,0.4995070422535211,0.5027288732394366,0.49721830985915494,0.49802816901408453,0.5024471830985916,0.500475352112676,0.5024647887323944,0.49994718309859154,0.5049119718309859,0.4973415492957746,0.49735915492957744,0.4973943661971831,0.5042077464788732,0.4984507042253521,0.49848591549295773,0.5017605633802817,0.49633802816901407,0.5010915492957746,0.5010387323943662,0.4995774647887324,0.49390845070422534,0.4991901408450704,0.5002112676056338,0.49941901408450706,0.49683098591549296,0.4972887323943662,0.4981338028169014,0.4952992957746479,0.5031514084507043,0.49940140845070424,0.5000352112676056,0.49505281690140845,0.5000880281690141,0.5040492957746479,0.5028345070422535,0.5002288732394367,0.5015492957746479,0.5008450704225352,0.5073767605633803,0.5000704225352113,0.49617957746478875,0.49994718309859154,0.49860915492957747,0.5022183098591549,0.4988556338028169,0.5058098591549296,0.49237676056338026,0.530005868544601,0.5529049295774648
6,0.545193661971831,0.49485915492957744,0.47725352112676056,0.4793133802816901,0.4797007042253521,0.48422535211267603,0.47732394366197184,0.4662323943661972,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.545193661971831,0.4983098591549296,0.48693661971830987,0.4743838028169014,0.4697183098591549,0.4660035211267606,0.46058098591549296,0.4615669014084507,0.545193661971831,0.5452288732394366,0.5451408450704225,0.5448943661971831,0.5448943661971831,0.5448943661971831,0.5447359154929577,0.5448943661971831,0.5330985915492957,0.449806338028169,0.4983978873239437,0.49630281690140843,0.49924295774647887,0.5003345070422536,0.49536971830985915,0.49829225352112677,0.49963028169014084,0.4976584507042254,0.49795774647887325,0.4986267605633803,0.4983978873239437,0.4995950704225352,0.5032746478873239,0.4956514084507042,0.49852112676056337,0.49610915492957747,0.4979929577464789,0.5013204225352113,0.4938908450704225,0.49660211267605636,0.4994894366197183,0.4972887323943662,0.4997007042253521,0.5031514084507043,0.5016197183098592,0.49610915492957747,0.5027464788732394,0.5004577464788732,0.49892605633802817,0.5017077464788733,0.5016021126760564,0.5006866197183099,0.4974295774647887,0.5027992957746479,0.49924295774647887,0.4979929577464789,0.5002640845070423,0.4955105633802817,0.4978345070422535,0.49204225352112674,0.4996830985915493,0.4984330985915493,0.5029753521126761,0.49505281690140845,0.49911971830985913,0.49730633802816904,0.5021478873239437,0.5010739436619718,0.5046830985915493,0.5012323943661972,0.5012676056338028,0.4968838028169014,0.4979049295774648,0.4982042253521127,0.4991725352112676,0.5003345070422536,0.49922535211267605,0.5029753521126761,0.5022887323943662,0.5005985915492958,0.49617957746478875,0.5015492957746479,0.49931338028169014,0.5007042253521127,0.49723591549295776,0.49526408450704223,0.5242083985393845,0.5452288732394366
7,0.551725352112676,0.4916725352112676,0.4733274647887324,0.4704225352112676,0.46450704225352113,0.4582746478873239,0.4632042253521127,0.4586795774647887,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.551725352112676,0.4954049295774648,0.4795950704225352,0.4689788732394366,0.4690492957746479,0.45846830985915493,0.45702464788732394,0.45308098591549295,0.551725352112676,0.5518661971830986,0.5518838028169014,0.5512852112676057,0.5512852112676057,0.5512852112676057,0.5507394366197184,0.5512852112676057,0.5361795774647887,0.5485387323943662,0.5013380281690141,0.5014788732394366,0.49149647887323944,0.4965316901408451,0.5025528169014084,0.5006514084507042,0.49985915492957744,0.5023767605633803,0.5071830985915493,0.5003873239436619,0.4962147887323944,0.4989788732394366,0.49947183098591547,0.49626760563380284,0.49841549295774645,0.5003345070422536,0.5008802816901409,0.5033450704225352,0.496443661971831,0.5013556338028169,0.49586267605633805,0.5010915492957746,0.5000704225352113,0.49955985915492956,0.4960387323943662,0.4924295774647887,0.5001056338028169,0.4962147887323944,0.5012852112676056,0.4978345070422535,0.5007042253521127,0.4989612676056338,0.49994718309859154,0.4984683098591549,0.5016021126760564,0.49455985915492956,0.5022183098591549,0.500475352112676,0.5016901408450705,0.5055633802816901,0.5035035211267606,0.4970774647887324,0.5006161971830986,0.5029577464788733,0.5036091549295775,0.49987676056338026,0.4996830985915493,0.4984507042253521,0.5039964788732394,0.4965316901408451,0.49915492957746477,0.5035387323943662,0.49609154929577465,0.5036091549295775,0.498943661971831,0.5022887323943662,0.4952992957746479,0.4973415492957746,0.5034330985915493,0.4976760563380282,0.5000176056338028,0.4963732394366197,0.4986443661971831,0.4972535211267606,0.5006161971830986,0.502693661971831,0.5293857589984351,0.5518838028169014
8,0.5535387323943662,0.4867957746478873,0.47049295774647887,0.46846830985915494,0.4626232394366197,0.4555457746478873,0.4601232394366197,0.4560211267605634,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.5535387323943662,0.49232394366197185,0.4855281690140845,0.4616725352112676,0.47434859154929576,0.45936619718309857,0.44882042253521126,0.45121478873239435,0.5535387323943662,0.5539612676056338,0.5535211267605634,0.5530281690140845,0.5530281690140845,0.5530281690140845,0.5524823943661972,0.5530281690140845,0.5351760563380281,0.5521478873239437,0.4981161971830986,0.4982042253521127,0.49809859154929575,0.497887323943662,0.4958978873239437,0.501443661971831,0.4977464788732394,0.49867957746478875,0.49848591549295773,0.49658450704225354,0.5037147887323944,0.5023591549295775,0.5009859154929578,0.49875,0.5036091549295775,0.5053873239436619,0.5024647887323944,0.5024471830985916,0.5062676056338028,0.49818661971830985,0.5007570422535211,0.49753521126760564,0.49838028169014087,0.5012147887323943,0.5025176056338028,0.502112676056338,0.5030633802816902,0.5043838028169014,0.5015140845070423,0.50125,0.5038908450704226,0.502588028169014,0.5017781690140845,0.499612676056338,0.49649647887323944,0.5012852112676056,0.5035915492957747,0.49683098591549296,0.49880281690140843,0.49471830985915494,0.4982394366197183,0.5007218309859155,0.4982042253521127,0.5045774647887324,0.49964788732394366,0.5003521126760564,0.4983274647887324,0.5059330985915493,0.49632042253521125,0.5010739436619718,0.5061267605633802,0.5018838028169014,0.5032394366197183,0.5047007042253521,0.49526408450704223,0.4991901408450704,0.501443661971831,0.505475352112676,0.4975176056338028,0.4954049295774648,0.5008978873239437,0.4998415492957746,0.5011971830985915,0.49836267605633805,0.4948415492957747,0.495193661971831,0.5299406624934794,0.5539612676056338
9,0.5480457746478873,0.4909507042253521,0.47295774647887323,0.47089788732394366,0.4657218309859155,0.4608274647887324,0.46473591549295773,0.46154929577464787,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.5480457746478873,0.49327464788732395,0.4849295774647887,0.47142605633802814,0.45806338028169014,0.47049295774647887,0.4571654929577465,0.4597359154929577,0.5480457746478873,0.5481161971830986,0.5481338028169014,0.5478521126760564,0.5478521126760564,0.5478521126760564,0.5469542253521127,0.5478521126760564,0.44327464788732396,0.5459507042253521,0.5002112676056338,0.4984330985915493,0.4984507042253521,0.5016725352112676,0.4967077464788732,0.5040492957746479,0.5004401408450704,0.5019014084507042,0.4979225352112676,0.4964788732394366,0.5016725352112676,0.498556338028169,0.5037676056338029,0.49544014084507043,0.5029401408450704,0.49375,0.501637323943662,0.5032922535211267,0.4970950704225352,0.4997535211267606,0.501637323943662,0.500669014084507,0.5005809859154929,0.5022711267605634,0.5016725352112676,0.504330985915493,0.497887323943662,0.5046302816901408,0.4991725352112676,0.5034330985915493,0.496443661971831,0.5004577464788732,0.49746478873239436,0.49841549295774645,0.5033450704225352,0.49867957746478875,0.5027112676056338,0.5008802816901409,0.49802816901408453,0.5067429577464789,0.49954225352112674,0.5022887323943662,0.497887323943662,0.5027112676056338,0.49867957746478875,0.5009330985915493,0.5044366197183099,0.5044542253521127,0.4972711267605634,0.4984507042253521,0.5052816901408451,0.5032394366197183,0.5014084507042254,0.4987147887323944,0.4945246478873239,0.4987676056338028,0.5023415492957747,0.5042781690140845,0.5019366197183098,0.5015845070422535,0.5009859154929578,0.49809859154929575,0.5005105633802817,0.5016549295774648,0.4972007042253521,0.49607394366197183,0.5237030516431924,0.5481338028169014
