,abilities
kmeans_n_clusters_1,0.36134273
kmeans_n_clusters_2,0.49212688
kmeans_n_clusters_3,0.54110026
kmeans_n_clusters_4,0.54319483
kmeans_n_clusters_5,0.5431573
kmeans_n_clusters_6,0.5428551
kmeans_n_clusters_7,0.5418505
kmeans_n_clusters_8,0.54066664
dbscan_eps_0_1_min_samples_2,0.5408825
dbscan_eps_0_2_min_samples_2,0.5411052
dbscan_eps_0_3_min_samples_2,0.54110026
dbscan_eps_0_4_min_samples_2,0.54110026
dbscan_eps_0_5_min_samples_2,0.49212688
dbscan_eps_0_6_min_samples_2,0.49212688
dbscan_eps_0_7_min_samples_2,0.49212688
dbscan_eps_0_8_min_samples_2,0.49212688
dbscan_eps_0_9_min_samples_2,0.49212688
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.36134273
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49212688
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.54110026
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5430955
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.54271895
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5104339
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.53043693
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.54071623
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.36134273
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.47040018
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.49261913
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.54165816
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51252455
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5432665
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5424055
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5417336
mean_shift_,0.54110026
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.54110026
random_model_n1,0.4739867
random_model_n2,0.47382605
random_model_n3,0.47297806
random_model_n4,0.4736705
random_model_n5,0.4735999
random_model_n6,0.47405735
random_model_n7,0.47385094
random_model_n8,0.4737058
random_model_n9,0.47388595
random_model_n10,0.4739811
random_model_n11,0.47405526
random_model_n12,0.47395858
random_model_n13,0.47383592
random_model_n14,0.47410667
random_model_n15,0.47368068
random_model_n16,0.47387177
random_model_n17,0.47381628
random_model_n18,0.47366473
random_model_n19,0.47349486
random_model_n20,0.4736047
random_model_n21,0.47355884
random_model_n22,0.47377354
random_model_n23,0.4733847
random_model_n24,0.47376403
random_model_n25,0.47386444
random_model_n26,0.4741125
random_model_n27,0.4740376
random_model_n28,0.47340122
random_model_n29,0.47389805
random_model_n30,0.47399327
random_model_n31,0.47383383
random_model_n32,0.47373417
random_model_n33,0.47376847
random_model_n34,0.4742438
random_model_n35,0.47359765
random_model_n36,0.47381744
random_model_n37,0.47359243
random_model_n38,0.4734283
random_model_n39,0.47368667
random_model_n40,0.47326985
random_model_n41,0.47366506
random_model_n42,0.4738969
random_model_n43,0.473685
random_model_n44,0.4738774
random_model_n45,0.4742537
random_model_n46,0.4740731
random_model_n47,0.47382355
random_model_n48,0.47369874
random_model_n49,0.47361252
random_model_n50,0.47409636
random_model_n51,0.47414824
random_model_n52,0.47389856
random_model_n53,0.47383916
random_model_n54,0.4737637
random_model_n55,0.4738076
random_model_n56,0.473852
random_model_n57,0.47350362
average_model,0.5090043
optimal_clustering,0.54517853
