,abilities
kmeans_n_clusters_1,0.45610195
kmeans_n_clusters_2,0.5019684
kmeans_n_clusters_3,0.50956535
kmeans_n_clusters_4,0.509474
kmeans_n_clusters_5,0.51102513
kmeans_n_clusters_6,0.51080483
kmeans_n_clusters_7,0.50923145
kmeans_n_clusters_8,0.5103561
dbscan_eps_0_1_min_samples_2,0.50335073
dbscan_eps_0_2_min_samples_2,0.50867057
dbscan_eps_0_3_min_samples_2,0.50866354
dbscan_eps_0_4_min_samples_2,0.50866354
dbscan_eps_0_5_min_samples_2,0.50866354
dbscan_eps_0_6_min_samples_2,0.45610195
dbscan_eps_0_7_min_samples_2,0.45610195
dbscan_eps_0_8_min_samples_2,0.45610195
dbscan_eps_0_9_min_samples_2,0.45610195
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.45610195
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5023182
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5082413
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5121661
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51263183
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51546717
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51305735
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51307493
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.45610195
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.50866354
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5144071
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51587355
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5177138
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5169041
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5156701
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5152564
mean_shift_,0.5000934
optics_,0.49581778
random_model_n1,0.47922885
random_model_n2,0.47994575
random_model_n3,0.4794081
random_model_n4,0.4796192
random_model_n5,0.47950697
random_model_n6,0.47927403
random_model_n7,0.4797615
random_model_n8,0.47939658
random_model_n9,0.47941586
random_model_n10,0.4793133
random_model_n11,0.47932056
random_model_n12,0.47947672
random_model_n13,0.4793435
random_model_n14,0.47957957
random_model_n15,0.4797465
random_model_n16,0.47923225
random_model_n17,0.47939372
random_model_n18,0.47930554
random_model_n19,0.47943586
random_model_n20,0.47920576
random_model_n21,0.4792247
random_model_n22,0.47936913
random_model_n23,0.47964504
random_model_n24,0.47946212
random_model_n25,0.47956124
random_model_n26,0.4794823
average_model,0.49744228
optimal_clustering,0.5198424
