,abilities
kmeans_n_clusters_1,0.4813203
kmeans_n_clusters_2,0.52529144
kmeans_n_clusters_3,0.54326266
kmeans_n_clusters_4,0.5346847
kmeans_n_clusters_5,0.5353985
kmeans_n_clusters_6,0.52922016
kmeans_n_clusters_7,0.5192423
kmeans_n_clusters_8,0.5187867
dbscan_eps_0_1_min_samples_2,0.4813203
dbscan_eps_0_2_min_samples_2,0.4813203
dbscan_eps_0_3_min_samples_2,0.4813203
dbscan_eps_0_4_min_samples_2,0.4813203
dbscan_eps_0_5_min_samples_2,0.4813203
dbscan_eps_0_6_min_samples_2,0.4813203
dbscan_eps_0_7_min_samples_2,0.4813203
dbscan_eps_0_8_min_samples_2,0.4813203
dbscan_eps_0_9_min_samples_2,0.4813203
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4813203
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49426743
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49173883
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.494811
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.496793
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.49150878
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.48379028
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48716006
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4813203
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5286171
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5431155
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.54177153
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5337107
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5262802
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5200539
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5166178
mean_shift_,0.4822157
optics_,0.49102107
random_model_n1,0.48692518
random_model_n2,0.48678082
random_model_n3,0.48665035
random_model_n4,0.48662573
random_model_n5,0.48664728
random_model_n6,0.48669496
random_model_n7,0.4871972
random_model_n8,0.48734573
random_model_n9,0.4864711
average_model,0.5028558
optimal_clustering,0.54472744
