,abilities
kmeans_n_clusters_1,0.38315636
kmeans_n_clusters_2,0.46064678
kmeans_n_clusters_3,0.48246425
kmeans_n_clusters_4,0.49588963
kmeans_n_clusters_5,0.4995316
kmeans_n_clusters_6,0.5006066
kmeans_n_clusters_7,0.5013168
kmeans_n_clusters_8,0.5021793
dbscan_eps_0_1_min_samples_2,0.4996799
dbscan_eps_0_2_min_samples_2,0.38315636
dbscan_eps_0_3_min_samples_2,0.38315636
dbscan_eps_0_4_min_samples_2,0.38315636
dbscan_eps_0_5_min_samples_2,0.38315636
dbscan_eps_0_6_min_samples_2,0.38315636
dbscan_eps_0_7_min_samples_2,0.38315636
dbscan_eps_0_8_min_samples_2,0.38315636
dbscan_eps_0_9_min_samples_2,0.38315636
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.38315636
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.46005905
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.482391
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4958343
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.49877527
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5004858
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50131506
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5021119
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.38315636
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4571039
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.4807926
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.4951873
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49799284
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49573937
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49881965
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5009481
mean_shift_,0.38315636
optics_,0.47427198
random_model_n1,0.48023903
random_model_n2,0.48017856
random_model_n3,0.480077
random_model_n4,0.48014298
random_model_n5,0.48012546
random_model_n6,0.48019648
random_model_n7,0.480125
random_model_n8,0.48022583
random_model_n9,0.4801603
random_model_n10,0.48012304
random_model_n11,0.48008776
random_model_n12,0.4802415
random_model_n13,0.48018724
random_model_n14,0.48017493
random_model_n15,0.48021626
random_model_n16,0.4800016
random_model_n17,0.4801933
random_model_n18,0.48017702
random_model_n19,0.48017833
random_model_n20,0.48014608
random_model_n21,0.48022375
random_model_n22,0.48024684
random_model_n23,0.48017162
random_model_n24,0.48017174
random_model_n25,0.48025948
random_model_n26,0.48004973
random_model_n27,0.48017514
random_model_n28,0.48016855
random_model_n29,0.48007005
random_model_n30,0.4802959
random_model_n31,0.48020974
average_model,0.44580835
optimal_clustering,0.50366974
