,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52
240,0,1,1,2,0,2,5,1,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,2,3,1,3,3,2,0,0,1,1,1,2,0,1,0,2,3,0,0,3,2,3,1,1,0,3,3,2,2,3,2,1,0,1,3,2,2,0,0,3,2,2,2,3,1,0,2,0,2,1,3,0,0,2,0,0,1,0,2,2
241,0,0,2,3,3,3,4,6,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,3,5,2,7,0,0,0,1,0,3,2,0,0,0,1,0,2,2,0,2,1,0,0,1,2,3,2,2,1,0,3,0,2,3,3,3,0,3,3,3,0,2,1,0,1,3,3,2,0,2,1,3,1,3,3,1,0,2
242,0,0,2,3,3,3,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,4,4,5,0,0,0,1,1,1,2,1,3,3,2,1,0,2,1,1,2,3,2,2,3,3,2,1,2,0,1,0,3,2,2,2,1,3,1,2,3,1,1,1,1,0,0,0,3,3,1,3,1,1,0,0,2,2,1
243,0,1,1,1,4,5,6,5,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,1,6,0,0,0,0,3,3,3,2,2,1,1,2,1,1,0,2,0,0,1,2,2,3,0,2,2,0,0,3,2,0,2,2,2,1,0,2,2,1,2,0,2,1,1,0,1,0,3,3,3,1,0,3,0,1
244,0,1,1,1,1,5,2,2,91,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,0,1,2,2,0,5,0,0,1,2,3,3,1,0,1,2,2,2,2,3,1,3,1,0,1,2,3,3,3,3,1,1,0,2,3,2,3,3,1,0,2,1,1,3,2,1,1,0,2,2,1,2,0,1,1,2,0,1,1,0
245,0,1,0,2,0,2,5,1,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,3,1,3,3,2,0,0,0,3,1,3,0,1,1,0,0,2,2,2,0,3,0,0,2,3,2,1,2,1,3,3,2,1,3,2,1,3,0,2,1,0,3,0,2,0,0,2,1,1,3,3,1,1,1,2,3,1,1,0
246,0,0,2,3,1,0,2,4,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,4,4,4,4,0,0,1,0,3,1,0,0,2,2,0,0,2,3,0,3,3,3,1,0,0,1,1,0,1,2,2,1,3,3,1,1,2,1,0,3,1,0,2,2,3,0,1,0,0,1,3,2,3,1,0,1,0,1
247,0,0,2,0,2,1,3,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,3,5,2,3,0,0,3,3,0,1,2,1,0,0,1,0,0,2,0,3,2,2,3,0,0,3,3,0,2,1,2,2,1,2,1,3,3,2,0,1,3,1,2,2,0,3,0,0,0,2,3,2,3,1,2,1,0,0
248,0,0,2,3,3,0,1,4,64,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,0,4,4,4,4,0,0,1,3,3,1,2,2,2,2,1,2,1,3,3,2,2,1,0,1,0,3,3,2,2,3,1,0,3,3,2,2,2,3,2,1,0,3,3,3,3,3,3,0,3,0,0,1,1,3,1,0,3,1
249,0,1,1,1,4,5,6,2,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5,7,0,1,0,1,2,2,0,5,0,0,1,3,2,0,2,1,3,3,2,2,2,0,0,1,2,1,3,1,3,3,3,0,1,2,0,1,0,0,0,3,1,3,3,1,3,3,1,0,2,2,2,2,2,0,0,1,2,0,3,0,0,1
250,0,0,2,3,3,3,1,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,4,4,5,0,0,0,3,2,3,0,1,0,0,1,3,1,2,1,3,0,3,3,0,2,2,1,2,2,2,1,2,1,0,2,3,3,2,1,3,3,2,3,3,1,1,2,3,1,3,0,2,2,2,2,2,3,2,2
251,0,1,1,1,4,5,6,2,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,0,5,0,0,1,0,1,3,1,0,3,1,3,2,2,1,0,2,1,2,3,1,3,2,3,0,0,3,0,2,2,1,2,2,3,1,1,1,3,1,2,0,0,3,3,0,3,2,1,0,2,3,0,1,2,1
252,0,0,2,3,1,0,1,4,92,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,0,0,4,4,4,4,0,0,0,0,1,0,2,1,2,1,3,1,3,1,0,2,3,2,2,0,0,1,3,2,0,2,3,2,1,0,1,0,1,1,2,0,1,2,2,2,2,1,0,3,0,3,3,3,1,0,1,1,0,2
253,0,0,2,3,3,3,4,6,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,1,0,3,5,2,7,0,0,2,2,1,0,3,1,2,3,3,2,3,2,1,2,2,3,0,2,2,2,0,3,1,1,2,1,3,1,0,1,2,2,3,1,1,0,0,3,2,0,1,0,3,2,2,0,2,1,2,2,3,0
254,0,1,0,2,0,2,5,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,3,1,3,3,2,0,0,1,3,0,2,1,1,1,3,1,1,1,3,2,2,1,1,0,0,3,0,2,2,2,0,3,3,1,0,3,1,1,2,3,1,2,1,2,2,2,3,3,0,3,1,0,1,3,3,2,1,3,1
255,0,0,0,0,2,1,3,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,0,1,6,3,0,0,3,0,0,0,1,0,1,0,3,2,1,2,1,2,0,3,3,3,1,0,1,0,1,3,2,1,2,0,3,3,3,2,2,2,2,1,2,0,2,2,2,2,2,3,3,3,0,3,0,3,2,0
256,0,1,1,1,4,5,6,2,31,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,0,5,0,0,0,0,0,2,2,1,1,0,3,3,3,2,2,3,1,3,3,0,1,0,0,2,1,3,1,1,1,1,2,0,2,2,1,2,1,0,2,3,0,1,3,2,0,0,0,3,1,3,3,3,0,1
257,0,0,2,3,3,0,1,4,64,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,1,0,4,4,4,4,0,0,0,0,3,2,0,0,1,2,2,2,3,3,1,2,0,1,0,3,2,2,3,0,0,1,1,0,1,1,3,0,0,3,1,2,1,0,0,2,3,0,3,1,0,0,3,1,0,3,0,2,0,2
258,0,1,1,1,1,0,2,4,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,0,4,4,4,4,0,0,2,2,0,2,1,1,3,0,0,1,0,2,3,1,2,3,0,2,0,0,1,3,0,3,2,0,2,1,0,3,1,0,0,0,3,0,3,0,3,3,0,3,2,2,0,0,3,1,2,2,1,1
259,0,0,2,0,2,1,4,6,23,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,3,5,2,7,0,0,1,1,3,1,0,2,1,0,1,3,1,3,3,1,2,3,1,0,1,3,2,3,1,2,0,3,3,0,3,1,2,0,0,2,2,3,2,1,1,1,0,2,2,3,2,1,1,0,2,3,0,1
260,0,1,1,1,4,5,6,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,1,6,0,0,3,1,2,1,1,1,3,1,1,0,3,0,2,3,3,3,0,0,3,2,1,2,0,0,3,1,2,0,0,0,2,0,2,3,0,3,0,2,0,3,3,0,3,0,1,1,3,0,0,2,2,1
261,0,0,2,3,3,3,1,0,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,4,4,5,0,0,0,0,3,0,0,2,1,2,1,1,1,0,1,1,1,1,1,3,2,2,2,0,1,3,2,2,3,3,2,3,3,0,2,0,3,0,1,0,2,0,0,0,1,0,3,2,0,1,0,2,0,3,3
262,0,0,0,0,2,1,3,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,0,1,6,1,0,0,2,3,1,1,2,1,0,2,3,1,1,3,3,2,2,2,1,0,1,2,1,1,2,1,1,3,0,3,3,2,0,1,1,3,2,1,3,2,3,2,3,0,1,2,0,3,0,0,0,2,3,1
263,0,0,0,0,2,1,3,3,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,0,1,6,1,0,0,2,3,2,3,3,3,0,0,2,3,3,1,3,3,2,0,0,2,2,2,1,1,0,1,0,3,0,0,1,3,3,3,0,1,1,0,3,0,3,3,3,0,0,1,1,3,3,2,1,2,0,0
264,0,0,2,3,1,0,2,4,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,4,4,4,4,0,0,2,3,3,1,2,2,1,3,2,0,1,1,0,1,0,1,3,2,0,2,3,1,1,2,3,3,0,0,3,1,1,2,2,2,2,1,0,0,2,0,3,2,1,0,1,1,3,0,1,2,3,3
265,0,0,2,3,3,3,4,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,3,5,2,7,0,0,0,3,0,2,0,0,1,2,1,0,2,1,1,2,0,1,2,0,2,3,2,1,1,3,1,3,1,1,1,3,3,1,1,2,0,1,2,0,3,1,0,1,2,1,2,2,2,3,3,0,3,0
266,0,1,0,2,0,2,5,1,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,2,3,1,3,3,2,0,0,1,2,0,3,2,2,2,3,1,2,0,3,1,0,3,1,1,0,3,3,3,1,1,3,2,1,1,2,2,1,3,1,3,3,0,0,2,1,0,1,0,3,0,0,1,2,1,0,3,1,0,1
267,0,0,2,3,3,3,4,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,3,5,2,7,0,0,3,2,0,3,1,0,1,0,0,2,1,0,3,2,3,2,3,1,1,3,2,3,3,2,0,0,2,0,2,3,0,2,2,1,1,1,1,1,3,3,0,3,0,3,2,3,1,1,0,1,2,2
268,0,0,0,0,2,4,0,3,49,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,2,2,0,1,6,1,0,0,3,1,3,3,2,0,1,1,1,2,1,1,3,0,1,0,0,1,2,2,3,0,2,3,1,0,3,2,1,3,2,0,3,1,0,2,3,3,2,2,2,2,0,3,0,3,3,1,2,0,1,0
269,0,1,1,1,1,4,2,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,1,2,2,0,5,0,0,3,1,2,3,3,2,3,1,1,0,1,1,3,1,2,1,0,2,3,3,0,3,0,1,2,3,1,0,3,2,2,1,3,1,3,0,1,0,3,1,1,2,2,3,0,2,3,1,2,0,0,2
270,0,0,2,3,1,0,2,4,37,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,0,4,2,4,4,0,0,1,2,2,2,1,2,3,1,2,2,0,0,3,3,2,2,3,3,3,0,3,2,2,3,0,3,0,1,1,2,3,0,0,0,2,0,0,0,2,0,3,1,2,0,0,0,1,3,3,3,0,3
271,0,0,2,3,3,3,4,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,3,5,2,7,0,0,1,1,3,1,0,3,2,2,2,0,1,2,1,3,3,2,1,3,2,3,3,2,1,2,3,2,2,1,2,2,0,2,2,3,2,0,2,3,2,1,2,3,0,1,0,2,0,3,3,1,1,1
272,0,1,1,1,4,5,6,2,95,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,2,2,0,5,0,0,1,1,3,0,3,2,0,0,1,3,1,1,0,1,2,2,2,1,3,3,0,2,2,2,2,1,0,0,2,2,2,0,0,1,1,1,2,2,2,3,2,3,0,3,2,1,1,3,1,0,2,1
273,0,1,1,1,4,5,6,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,0,1,2,0,0,5,0,0,2,0,1,0,2,0,1,1,3,2,2,0,3,3,0,3,1,0,0,2,1,3,0,2,3,3,1,3,2,3,1,0,0,3,3,1,3,2,3,0,3,3,3,1,0,2,2,0,0,2,0,3
274,0,0,2,0,2,1,3,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,3,5,2,3,0,0,0,0,0,0,2,1,2,0,1,2,0,3,1,3,0,1,3,2,1,1,3,3,2,3,2,2,1,3,2,0,1,1,0,0,2,2,3,1,0,3,1,0,0,2,1,0,2,3,3,2,2,1
275,0,1,0,2,0,4,0,3,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,3,1,2,0,1,0,0,3,2,1,2,1,3,2,0,2,2,3,1,0,0,1,0,2,3,0,1,2,2,1,1,1,0,3,0,3,1,0,0,2,2,0,1,3,2,2,3,1,3,2,3,3,3,2,3,1,0,2,1
276,0,0,0,0,2,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,2,2,0,1,6,1,0,0,0,1,0,1,1,2,2,0,0,1,1,0,0,1,0,0,2,2,0,2,1,3,0,1,0,3,3,1,3,0,1,3,0,2,3,0,3,0,2,3,0,0,3,1,1,1,2,0,0,0,1,2
277,0,0,2,3,3,3,1,0,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,4,4,5,0,0,0,2,0,1,2,1,0,0,1,2,0,0,2,0,3,2,2,2,2,1,0,3,3,3,0,2,2,1,2,2,0,2,2,2,1,2,2,0,2,0,3,3,1,3,2,0,2,2,2,2,0,0,2
278,0,0,2,3,1,0,2,4,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,4,4,4,4,0,0,0,1,2,3,2,2,2,0,1,1,0,3,1,2,1,0,3,2,3,0,2,1,3,2,2,1,3,0,2,3,0,3,0,0,0,3,1,0,3,2,1,0,2,1,0,1,3,1,1,2,1,0
279,0,1,1,1,4,5,6,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,1,6,0,0,1,0,3,3,1,2,3,0,0,2,3,2,2,1,2,1,1,0,2,3,2,3,1,1,2,2,2,1,3,2,1,3,2,1,0,1,2,2,0,3,1,1,3,1,3,2,2,2,1,2,0,2
280,0,0,2,3,3,3,4,6,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,3,5,2,7,0,0,0,1,1,1,1,1,0,1,0,2,2,2,2,3,2,2,1,3,0,0,0,3,0,1,0,0,2,1,0,3,2,1,3,2,0,2,1,2,3,2,2,3,0,1,0,3,2,2,3,0,0,3
281,0,0,0,0,2,4,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,2,0,2,0,1,0,0,3,0,0,1,1,2,0,2,1,0,1,3,0,2,1,0,1,0,3,1,1,2,0,2,3,1,1,3,1,3,3,2,2,0,2,1,1,3,3,3,2,3,1,3,1,2,3,1,2,3,0,3
282,0,0,2,3,1,3,4,4,37,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,0,4,2,4,4,0,0,2,0,1,2,2,0,3,0,2,0,2,2,2,3,3,3,3,3,3,2,3,2,0,1,1,3,0,0,1,1,3,0,0,3,1,3,0,1,0,0,0,1,2,1,3,0,0,1,3,0,3,2
283,0,0,2,3,1,0,2,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,4,2,4,4,0,0,3,2,3,2,1,3,1,2,0,1,2,2,2,0,1,1,0,3,3,3,2,1,1,1,3,0,3,0,0,1,1,0,1,3,3,3,2,1,2,3,3,2,0,2,2,1,1,1,1,1,3,2
284,0,1,1,1,1,0,2,4,47,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,2,0,4,4,0,0,0,2,0,1,0,2,0,1,1,3,1,0,0,2,1,2,1,1,2,3,3,0,1,0,1,3,1,0,3,1,3,1,0,1,3,2,3,1,0,1,2,1,1,2,2,1,2,1,0,0,2,3
285,0,0,0,0,2,4,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,0,2,6,1,0,0,2,3,1,2,0,2,1,0,0,3,3,0,3,2,1,0,0,1,2,0,3,3,2,3,3,0,3,0,1,0,3,3,1,2,3,3,2,0,1,2,0,2,1,1,3,3,3,3,0,0,1,3
286,0,1,1,2,0,5,5,2,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,1,2,2,0,5,0,0,2,3,1,1,0,2,0,1,3,1,0,0,2,3,1,0,1,0,0,1,1,2,1,3,2,3,2,2,3,0,0,0,1,0,2,1,0,1,1,2,1,0,3,1,1,2,1,3,2,1,1,1
287,0,1,0,2,0,4,0,3,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,3,1,2,0,1,0,0,0,1,0,3,1,1,2,3,0,2,2,3,3,2,1,1,0,0,2,2,1,1,0,3,0,1,2,0,2,1,3,1,1,2,3,2,2,2,2,3,0,0,2,3,3,3,0,3,1,3,3,0
288,0,0,0,0,2,1,3,3,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,0,1,6,1,0,0,1,1,0,1,2,0,3,1,2,3,2,1,1,0,2,3,2,2,3,3,1,0,0,1,3,0,0,1,1,2,0,0,1,1,1,0,0,3,2,0,1,0,0,1,1,1,2,3,3,1,1,2
289,0,1,1,1,4,5,2,2,91,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,1,0,1,2,2,0,5,0,0,3,1,2,2,0,3,2,1,2,3,3,2,0,1,1,1,0,2,2,3,2,0,0,0,1,3,2,2,3,0,0,2,2,1,0,3,3,2,2,1,3,3,0,1,3,2,1,1,0,3,2,0
290,0,1,1,1,4,5,6,2,65,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,0,1,2,0,0,5,0,0,0,0,1,0,3,0,2,1,1,1,1,3,0,2,2,0,1,3,0,2,3,2,0,2,2,0,0,2,3,3,3,3,0,0,2,1,0,2,0,0,3,0,2,3,1,3,1,3,1,2,3,0
291,0,1,1,1,1,0,2,4,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,2,2,4,4,0,0,0,3,3,2,1,3,0,2,2,3,3,3,2,3,0,3,3,0,3,2,3,1,0,3,2,1,3,3,3,3,2,1,1,3,0,2,1,0,3,0,2,2,0,2,2,0,1,0,3,3,1,0
292,0,1,1,1,4,5,6,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,1,6,0,0,0,1,1,0,1,2,3,0,1,0,2,2,2,2,0,2,2,2,0,1,0,3,1,3,3,1,1,1,3,1,3,3,3,2,2,0,2,2,2,2,3,0,2,1,1,3,2,3,1,1,0,3
293,0,1,1,1,4,5,6,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,2,2,0,5,0,0,1,2,2,1,2,2,1,1,2,3,3,0,0,0,0,3,1,2,0,2,2,1,0,1,1,2,3,3,0,2,3,2,3,2,3,3,0,0,3,1,1,1,3,0,0,1,2,3,2,0,3,3
294,0,1,1,1,4,5,6,2,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,0,1,2,2,0,5,0,0,2,2,1,1,1,2,3,2,3,3,0,2,3,0,0,1,3,0,2,1,0,0,0,0,0,1,0,1,1,0,2,0,3,0,0,3,3,0,0,0,1,1,2,0,0,0,1,3,3,0,3,3
295,0,0,0,2,0,4,0,3,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,3,0,2,6,1,0,0,3,1,2,3,3,0,0,3,3,3,2,3,1,3,2,0,2,0,1,1,1,3,2,0,1,2,0,2,0,0,3,3,2,0,1,1,2,0,2,1,0,3,3,2,0,0,2,1,2,3,2,1
296,0,0,0,0,2,4,0,3,32,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,0,1,6,1,0,0,1,2,2,0,0,1,2,2,0,2,0,1,0,2,3,2,3,1,1,1,1,3,1,1,2,3,2,2,0,0,2,2,0,3,2,0,1,1,2,1,2,1,0,1,1,0,1,3,0,3,1,0
297,0,1,1,1,1,0,2,4,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,0,4,4,4,4,0,0,0,0,2,0,3,1,3,3,2,0,1,1,0,3,2,3,3,2,1,2,1,3,1,2,0,3,0,2,0,0,1,1,2,0,1,0,1,3,3,3,3,2,1,0,3,0,2,2,0,3,1,0
298,0,0,2,3,3,3,4,6,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,0,3,5,2,7,0,0,0,1,1,2,3,1,0,3,3,1,3,0,1,2,1,3,2,2,3,1,2,3,0,2,3,0,1,2,0,1,2,0,2,0,3,0,1,3,2,1,1,0,2,3,0,2,0,0,2,2,0,1
299,0,1,1,1,1,0,2,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,0,1,2,2,4,4,0,0,3,3,2,2,0,2,0,2,3,2,0,3,2,2,0,1,0,2,3,0,2,2,0,0,0,0,3,2,3,3,2,1,0,1,0,1,2,1,0,1,3,3,0,0,1,1,1,0,2,3,0,1
300,0,0,2,3,3,3,1,0,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,0,4,4,5,0,0,0,0,1,3,2,3,0,0,0,3,0,0,2,3,3,1,3,0,1,0,2,1,1,1,1,2,0,0,2,0,0,0,3,1,3,2,1,2,1,1,2,0,0,0,3,0,0,0,1,2,3,3,3
301,0,0,0,0,2,4,0,3,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,2,0,2,6,1,0,0,1,2,2,1,3,3,0,3,1,0,1,0,3,0,3,1,3,0,3,2,2,3,3,1,0,0,1,1,0,1,2,1,2,3,0,3,2,1,2,0,0,0,2,0,0,2,2,1,2,1,0,0
302,0,0,0,0,2,1,3,7,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,0,1,6,1,0,0,2,3,2,3,3,3,1,3,1,0,3,0,3,2,2,3,0,0,3,0,1,2,2,0,2,2,1,0,3,2,1,2,0,0,3,3,1,3,0,3,1,2,3,1,3,3,3,2,2,0,0,0
303,0,0,2,0,2,1,3,7,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,3,5,2,3,0,0,0,0,0,3,3,2,2,3,0,2,3,3,1,2,0,3,3,3,0,3,3,2,3,0,2,0,0,2,3,2,3,3,0,0,2,3,3,2,3,0,3,1,1,0,3,2,1,0,2,3,3,1
304,0,1,1,1,1,4,2,2,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,0,1,2,2,0,5,0,0,0,1,3,3,3,0,0,3,0,1,3,2,2,2,3,1,1,1,1,0,3,2,0,2,0,3,1,0,2,2,3,1,2,1,0,1,0,1,1,2,2,1,1,2,3,2,3,3,3,2,0,2
305,0,0,0,0,2,1,3,7,97,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,0,1,6,3,0,0,3,2,2,0,3,2,2,0,1,1,1,2,1,3,0,0,3,2,2,3,1,1,0,3,1,3,0,3,1,1,2,0,3,1,2,0,2,3,0,2,2,0,0,3,2,2,3,3,1,1,3,0
306,0,1,0,2,0,4,0,3,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,2,3,1,2,0,1,0,0,2,1,3,0,2,3,0,2,3,0,2,1,2,1,2,3,2,3,2,0,3,0,1,0,1,2,0,1,2,3,0,0,3,2,2,2,3,0,0,0,2,3,0,0,2,0,3,1,1,3,2,2
307,0,1,1,2,0,2,5,2,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,7,0,0,2,3,1,3,3,2,0,0,3,3,1,0,2,0,3,2,0,2,0,2,1,1,0,0,1,2,1,3,3,1,1,1,3,0,1,3,0,3,1,0,3,2,0,2,2,1,0,0,1,1,0,3,1,2,2,2,0,0,2,2
308,0,1,1,1,4,5,6,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,1,6,0,0,2,1,1,1,1,2,3,0,0,2,0,3,0,1,0,2,3,2,2,3,0,0,0,1,2,0,2,3,2,0,1,3,2,3,0,1,2,0,3,0,1,3,2,0,2,1,2,1,2,2,3,1
309,0,1,1,1,1,0,2,4,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,0,0,4,4,4,4,0,0,3,0,1,3,2,3,1,0,3,1,1,2,2,3,3,0,0,0,3,2,1,0,1,3,2,2,3,1,0,3,3,1,3,3,3,0,3,3,0,3,3,1,0,1,1,0,0,1,2,1,1,1
310,0,0,2,3,1,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,0,4,4,4,4,0,0,3,0,3,3,2,3,1,3,3,0,1,1,2,1,0,1,3,2,3,3,3,0,3,2,2,3,2,3,0,2,2,3,0,2,3,1,0,1,0,2,3,3,1,1,2,2,3,3,1,3,1,1
311,0,1,1,1,4,5,6,5,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,0,1,2,0,1,6,0,0,3,2,0,0,3,1,0,0,3,0,1,1,1,0,1,3,0,3,1,0,3,2,2,2,3,0,2,0,2,0,0,2,1,2,1,3,3,0,0,1,0,2,0,1,2,1,0,1,2,3,3,0
