,abilities
kmeans_n_clusters_1,0.42645374
kmeans_n_clusters_2,0.49777904
kmeans_n_clusters_3,0.515442
kmeans_n_clusters_4,0.5176782
kmeans_n_clusters_5,0.5175779
kmeans_n_clusters_6,0.52036273
kmeans_n_clusters_7,0.518939
kmeans_n_clusters_8,0.5181787
dbscan_eps_0_1_min_samples_2,0.5137562
dbscan_eps_0_2_min_samples_2,0.517179
dbscan_eps_0_3_min_samples_2,0.42678934
dbscan_eps_0_4_min_samples_2,0.42678934
dbscan_eps_0_5_min_samples_2,0.42678934
dbscan_eps_0_6_min_samples_2,0.42645374
dbscan_eps_0_7_min_samples_2,0.42645374
dbscan_eps_0_8_min_samples_2,0.42645374
dbscan_eps_0_9_min_samples_2,0.42645374
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42645374
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49844074
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51616794
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5161396
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5156872
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52037185
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5187695
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5177856
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42645374
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4978796
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51735705
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.511527
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5200005
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5200836
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.518836
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5174682
mean_shift_,0.49804607
optics_,0.48386607
random_model_n1,0.4779153
random_model_n2,0.47791725
random_model_n3,0.47812003
random_model_n4,0.47816417
random_model_n5,0.47802067
random_model_n6,0.47814608
random_model_n7,0.47793478
random_model_n8,0.47796735
random_model_n9,0.47831848
random_model_n10,0.47829422
random_model_n11,0.4781519
random_model_n12,0.47819468
random_model_n13,0.4780896
random_model_n14,0.47805625
random_model_n15,0.47804275
random_model_n16,0.47797123
random_model_n17,0.4783535
random_model_n18,0.47833195
random_model_n19,0.478205
random_model_n20,0.4782706
random_model_n21,0.47816667
random_model_n22,0.47815818
random_model_n23,0.47822326
random_model_n24,0.47795078
random_model_n25,0.47806737
random_model_n26,0.47794992
random_model_n27,0.47861776
average_model,0.48294377
optimal_clustering,0.5229919
