,abilities
dbscan_eps_0_1_min_samples_2,0.26146105
dbscan_eps_0_2_min_samples_2,0.52897584
dbscan_eps_0_3_min_samples_2,0.60283536
dbscan_eps_0_4_min_samples_2,0.64242005
dbscan_eps_0_5_min_samples_2,0.6626071
dbscan_eps_0_6_min_samples_2,0.6754876
dbscan_eps_0_7_min_samples_2,0.68247384
dbscan_eps_0_8_min_samples_2,0.69203573
dbscan_eps_0_9_min_samples_2,0.62411416
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.5362486
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.35271156
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.2965756
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.28630936
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.2724556
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.2724556
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.2724556
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.26707795
kmeans_n_clusters_1,0.26146105
kmeans_n_clusters_2,0.52737665
kmeans_n_clusters_3,0.59942937
kmeans_n_clusters_4,0.6407671
kmeans_n_clusters_5,0.6602115
kmeans_n_clusters_6,0.6771947
kmeans_n_clusters_7,0.68243456
kmeans_n_clusters_8,0.6904483
mean_shift_,0.26146105
optics_,0.5214791
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.60619044
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.6448553
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.65361685
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.6740504
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.6844533
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.69459295
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.26146105
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.57606655
random_model_n1,0.70622164
random_model_n2,0.70604223
random_model_n3,0.706112
random_model_n4,0.7060673
random_model_n5,0.70603037
random_model_n6,0.70603335
random_model_n7,0.7061554
random_model_n8,0.7062323
random_model_n9,0.70629823
random_model_n10,0.706236
random_model_n11,0.70598507
random_model_n12,0.7060795
random_model_n13,0.7060922
random_model_n14,0.7062755
random_model_n15,0.70625424
random_model_n16,0.706262
random_model_n17,0.7062225
random_model_n18,0.70625424
random_model_n19,0.70612943
random_model_n20,0.70620704
random_model_n21,0.7059398
random_model_n22,0.7062942
random_model_n23,0.7062225
random_model_n24,0.7061591
random_model_n25,0.7060413
random_model_n26,0.7060211
random_model_n27,0.70608884
random_model_n28,0.70614153
average_model,0.5741368
optimal_clustering,0.7069133
