,abilities
kmeans_n_clusters_1,0.42630672
kmeans_n_clusters_2,0.4975498
kmeans_n_clusters_3,0.51469654
kmeans_n_clusters_4,0.5162488
kmeans_n_clusters_5,0.5183155
kmeans_n_clusters_6,0.5210059
kmeans_n_clusters_7,0.51979166
kmeans_n_clusters_8,0.51919425
dbscan_eps_0_1_min_samples_2,0.51449466
dbscan_eps_0_2_min_samples_2,0.5170178
dbscan_eps_0_3_min_samples_2,0.42665243
dbscan_eps_0_4_min_samples_2,0.42665243
dbscan_eps_0_5_min_samples_2,0.42665243
dbscan_eps_0_6_min_samples_2,0.42630672
dbscan_eps_0_7_min_samples_2,0.42630672
dbscan_eps_0_8_min_samples_2,0.42630672
dbscan_eps_0_9_min_samples_2,0.42630672
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42630672
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49794212
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5153516
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51661533
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5158792
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52091753
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5197338
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51861817
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42630672
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49730593
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.517111
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51187176
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51999784
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5203995
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51934034
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51816666
mean_shift_,0.49773413
optics_,0.4851023
random_model_n1,0.4791884
random_model_n2,0.47944602
random_model_n3,0.47935516
random_model_n4,0.47923505
random_model_n5,0.47952121
random_model_n6,0.479179
random_model_n7,0.47930285
random_model_n8,0.47958055
random_model_n9,0.47931287
random_model_n10,0.47930744
random_model_n11,0.47932175
random_model_n12,0.47925022
random_model_n13,0.47932833
random_model_n14,0.4795899
random_model_n15,0.47987652
random_model_n16,0.47928768
random_model_n17,0.47914356
random_model_n18,0.47931737
random_model_n19,0.47937977
random_model_n20,0.47942075
random_model_n21,0.47937664
random_model_n22,0.47926724
random_model_n23,0.4793635
random_model_n24,0.47956556
random_model_n25,0.48005936
random_model_n26,0.47937807
random_model_n27,0.47928357
random_model_n28,0.47972816
random_model_n29,0.47962037
average_model,0.4830952
optimal_clustering,0.5232392
