,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51
139,0,0,0,2,4,1,0,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,1,3,6,1,0,0,3,1,0,1,1,2,3,2,0,3,0,2,1,3,0,1,3,3,1,3,3,1,3,2,1,1,2,2,3,2,3,0,3,1,3,2,2,1,1,0,1,0,0,0,3,3,0,0,3,1,3
140,0,0,2,0,2,3,6,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,7,0,1,2,1,4,5,0,5,0,0,3,3,2,2,0,3,3,0,2,3,2,1,0,0,3,2,1,3,2,2,1,0,2,1,3,3,1,1,3,2,1,2,0,1,0,2,3,0,3,3,2,3,0,2,3,0,2,0,0,2,3
141,0,1,1,3,3,4,1,2,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,3,3,2,1,6,0,0,1,1,0,0,3,0,1,0,2,3,2,2,0,3,3,1,3,3,1,1,1,3,0,0,2,2,3,1,1,2,0,2,3,2,3,0,2,0,3,1,1,0,3,2,2,1,1,3,3,0,0
142,0,0,2,2,4,5,2,1,66,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,1,4,5,0,5,0,0,0,3,0,2,2,0,0,1,1,1,3,1,1,3,0,0,1,2,0,2,3,1,0,1,3,3,1,2,3,0,2,3,3,3,3,2,3,3,0,1,0,3,0,0,1,3,3,0,2,2,0
143,0,1,0,1,0,2,4,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,3,6,7,0,0,3,2,0,2,3,3,0,3,0,2,3,3,1,0,2,2,3,3,0,3,1,1,2,2,1,0,3,1,3,3,3,2,0,0,0,2,3,3,0,3,1,3,3,2,3,1,1,2,0,3,1
144,0,0,2,0,2,3,6,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,0,1,0,1,3,2,3,0,0,1,1,3,1,3,1,3,3,2,3,0,1,1,0,0,0,1,2,3,1,2,3,0,0,1,0,0,1,2,2,2,1,3,2,1,2,0,2,0,1,3,2
145,0,1,1,1,0,2,1,2,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,3,2,1,6,0,0,3,2,0,3,0,2,1,3,1,1,3,0,2,2,2,0,1,1,0,0,1,0,2,0,0,2,2,0,1,2,2,0,1,1,3,0,1,0,3,1,2,2,1,3,0,3,2,1,3,3,1
146,0,1,1,3,3,4,5,3,64,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,1,5,0,0,0,0,3,0,1,1,0,0,3,1,2,3,2,0,1,2,1,2,2,1,2,3,0,1,1,0,1,3,0,3,3,0,2,3,1,1,2,0,0,1,3,3,2,2,3,2,3,2,2,1,3,2
147,0,0,2,2,4,1,0,1,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,1,5,0,5,0,0,2,3,3,0,3,2,2,0,3,0,1,0,2,0,1,1,0,3,3,3,3,3,1,0,3,2,3,2,0,2,0,1,2,2,2,2,3,0,2,0,3,2,3,3,0,1,3,3,2,3,1
148,0,1,0,1,0,2,4,7,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,3,6,7,0,0,0,3,3,3,0,1,2,3,3,2,2,0,2,2,0,1,3,0,0,3,1,0,2,0,3,0,2,0,2,1,3,0,3,3,2,2,0,3,1,1,3,0,0,2,3,3,0,3,1,1,0
149,0,0,2,0,1,0,3,5,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,1,4,0,4,4,0,0,3,3,0,2,0,3,1,0,1,1,0,0,2,0,0,1,1,2,1,2,2,3,1,3,0,0,2,0,1,3,3,3,3,0,2,3,3,0,2,0,3,3,3,0,0,0,0,2,0,1,3
150,0,0,0,2,4,1,0,4,33,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,0,0,0,1,5,0,1,0,0,3,0,0,3,2,0,2,1,0,0,0,0,1,2,3,2,2,0,3,1,1,0,1,2,0,1,3,1,1,3,1,0,1,2,3,3,3,1,1,1,2,2,0,3,1,0,2,0,2,1,3
151,0,0,2,0,2,3,6,5,54,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,1,3,2,3,1,0,1,0,2,1,1,0,2,3,2,3,0,1,3,2,3,2,2,1,0,0,2,2,1,1,2,2,2,2,3,1,1,2,3,3,2,2,1,2,3,2,0,0,2,0,0
152,0,1,1,3,3,4,5,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,3,3,2,1,6,0,0,0,2,3,1,0,1,0,3,0,1,2,0,0,1,0,2,2,2,1,0,1,0,1,0,1,3,3,2,1,1,0,0,2,1,1,0,3,1,3,2,1,0,0,1,1,3,0,0,1,3,0
153,0,1,1,3,1,0,5,0,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,2,3,0,1,5,0,0,0,1,3,2,0,3,0,3,2,2,0,1,3,3,0,0,3,0,2,0,2,0,0,1,3,0,1,0,1,0,2,2,1,2,0,2,1,0,2,3,0,3,2,1,1,1,1,3,3,0,3,3
154,0,0,0,2,4,5,2,6,69,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,1,4,3,2,0,0,0,1,1,2,3,1,3,1,3,1,3,3,0,1,3,1,2,0,2,2,2,1,1,0,0,3,2,1,3,3,2,2,0,2,0,1,3,1,1,0,3,0,3,2,2,3,2,3,0,1,3
155,0,1,0,1,0,2,4,7,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,3,6,1,0,0,0,0,3,0,2,3,1,1,3,2,0,3,2,3,2,0,2,2,1,1,1,1,3,1,0,3,2,1,2,2,1,2,3,1,1,0,1,0,0,1,0,1,0,1,3,3,1,1,3,2,2
156,0,1,1,3,3,4,1,2,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,3,3,2,1,6,0,0,2,2,1,3,0,3,2,2,2,0,0,2,3,2,2,3,2,1,3,0,1,2,0,0,2,1,2,2,2,3,2,1,2,0,1,0,0,1,3,3,1,2,3,2,3,0,2,1,3,3,1
157,0,1,1,3,3,4,5,3,55,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,1,2,3,0,0,0,3,2,1,1,1,3,2,1,2,1,2,2,0,3,1,1,1,2,1,1,0,0,1,3,1,3,3,0,0,2,0,1,0,3,0,1,0,0,3,1,1,1,1,1,0,0,2,3,2,0
158,0,0,2,2,4,5,2,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,0,0,0,1,4,3,2,0,0,1,3,0,2,2,0,1,2,2,2,1,1,1,2,3,1,0,1,3,2,1,2,2,3,1,0,2,0,1,2,3,3,1,0,1,3,0,0,1,0,1,0,0,0,1,2,1,2,3,0,3
159,0,0,1,3,1,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,3,0,1,5,0,0,0,2,0,1,3,2,2,0,3,2,1,3,0,0,0,1,3,2,1,1,1,3,2,1,3,0,0,3,2,3,0,0,3,1,2,3,0,1,3,3,2,2,3,1,2,3,2,2,2,3,3,2
160,0,1,1,3,1,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,3,0,5,5,0,0,0,3,2,2,3,3,0,0,3,0,1,1,2,3,3,1,0,2,2,1,3,1,1,0,0,3,1,1,3,1,0,0,2,2,3,2,2,1,1,0,1,2,2,2,2,2,1,2,1,0,3,0
161,0,1,1,3,1,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,2,3,0,5,5,0,0,0,0,0,3,2,0,3,1,0,1,0,0,2,1,3,2,3,3,2,0,3,0,2,0,1,2,0,0,0,3,2,3,1,3,2,3,1,2,0,3,1,0,0,0,0,1,2,3,0,1,2,2
162,0,1,1,3,3,4,1,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,3,0,1,5,0,0,0,1,2,2,3,3,0,1,2,0,0,2,0,0,3,0,2,0,3,2,1,3,2,3,1,2,2,0,2,1,2,3,3,1,3,2,3,3,3,1,2,3,3,2,0,0,1,1,3,0,0,3
163,0,0,2,0,2,3,6,5,71,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,3,1,3,0,0,1,1,1,1,0,1,3,0,3,3,1,1,3,3,1,2,2,3,1,0,3,1,0,1,2,0,2,1,2,2,1,1,3,2,1,2,3,0,0,2,1,3,1,2,0,0
164,0,1,1,1,3,4,1,2,72,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,3,2,1,6,0,0,1,0,3,3,3,3,2,1,0,3,3,0,1,3,1,3,1,1,1,0,2,2,2,0,0,3,0,1,0,3,3,1,2,3,2,3,2,1,1,1,2,1,3,1,3,1,1,0,1,2,0
165,0,1,0,1,0,1,4,4,73,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,2,2,3,6,1,0,0,0,0,0,0,1,0,0,2,1,1,1,2,3,3,0,0,1,0,3,1,2,3,1,0,0,1,1,3,1,1,3,2,1,1,2,2,3,3,3,3,0,0,0,1,3,3,2,3,2,2,0
166,0,1,1,3,3,4,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,3,2,1,6,0,0,2,3,2,0,0,0,0,0,2,1,3,0,3,3,3,3,3,3,2,2,0,3,2,2,0,2,2,1,1,0,1,3,2,1,2,2,2,2,0,3,3,3,2,3,1,3,3,0,1,3,0
167,0,0,2,0,2,3,6,5,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,0,3,1,0,2,2,2,0,1,0,2,2,0,3,3,0,1,0,1,1,0,0,3,2,1,1,0,0,2,1,2,0,2,0,3,1,1,1,3,3,0,2,2,3,2,2,0,0,2,2,2
168,0,0,0,2,4,5,2,6,75,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,1,4,3,2,0,0,0,2,2,3,3,0,2,1,2,0,0,1,3,2,0,2,1,1,3,1,1,0,2,3,3,1,2,1,1,1,3,3,2,2,2,2,1,0,0,1,0,2,0,0,3,1,0,1,2,1,1
169,0,0,0,2,4,5,2,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,1,4,3,1,0,0,0,2,0,2,0,1,2,1,3,0,1,0,0,2,0,3,2,3,1,1,1,1,0,1,3,1,2,0,1,3,2,1,3,2,3,3,1,0,2,3,0,1,0,3,1,1,2,0,2,1,1
170,0,0,2,0,1,0,3,0,76,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,0,5,5,0,0,0,0,1,3,1,1,0,0,3,2,2,0,2,3,2,3,0,1,3,3,2,1,0,3,2,0,3,0,0,1,0,2,3,3,0,0,3,1,3,3,0,1,3,3,1,0,1,1,0,2,1,1
171,0,0,2,0,1,0,3,0,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,1,4,5,0,0,0,0,1,3,3,2,0,0,2,1,1,2,1,0,0,2,1,1,1,2,3,3,0,3,0,2,2,1,0,0,0,2,2,0,2,1,1,3,2,2,3,0,1,0,1,3,0,3,2,2,0,2,2
172,0,0,2,0,2,3,6,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,2,1,1,2,0,3,0,1,3,2,3,1,3,2,0,2,3,3,3,1,0,2,0,1,0,0,0,3,2,0,2,3,0,0,3,2,3,0,1,3,0,2,0,1,2,1,2,1,1,2,2
173,0,0,2,0,2,3,6,5,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,0,5,0,0,0,1,1,0,2,1,2,0,2,0,3,3,0,0,1,3,0,3,1,2,3,3,3,0,3,3,3,0,2,1,3,1,0,1,0,2,3,2,3,3,2,3,2,1,2,2,2,1,3,2,1
174,0,0,2,0,2,3,6,5,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,1,2,3,0,3,2,3,0,1,2,0,0,1,2,0,2,2,0,3,1,1,3,1,2,0,2,1,2,3,2,1,0,0,0,3,1,0,1,3,3,1,3,2,3,1,3,1,1,1,2,1
175,0,1,1,3,3,4,5,3,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,1,2,3,0,0,0,1,0,1,3,1,2,0,2,3,0,1,1,3,1,1,1,3,2,2,1,0,2,1,1,1,3,1,3,1,1,3,0,3,3,2,3,2,3,3,3,1,0,1,3,2,1,3,2,1,1
176,0,0,0,2,4,5,2,6,34,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,1,4,3,2,0,0,2,3,0,3,0,0,2,0,1,2,2,0,1,1,0,1,0,3,1,0,1,1,2,2,2,1,1,1,3,1,1,1,3,1,2,0,1,2,3,0,3,2,3,0,1,0,1,0,0,1,1
177,0,0,2,0,2,3,6,5,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,3,3,0,0,2,0,0,0,0,3,2,0,1,2,0,1,2,1,3,1,0,2,2,1,2,1,2,3,1,3,2,2,3,1,1,1,3,0,2,1,0,2,2,3,2,2,2,0,0,2,0
178,0,0,2,0,2,3,6,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,1,2,0,3,2,2,1,2,0,3,2,1,2,2,2,0,0,1,0,0,3,2,2,0,1,3,0,1,1,1,3,0,1,3,0,2,1,1,0,2,1,0,1,0,3,0,3,2,3,0,2
179,0,1,1,3,3,4,1,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,3,0,1,1,6,0,0,2,0,0,2,1,2,1,3,2,3,0,2,2,2,3,3,1,2,1,0,2,3,2,3,1,0,3,1,0,1,3,1,0,2,3,2,1,1,0,2,2,2,3,2,3,1,0,0,3,2,1
180,0,0,2,0,2,3,6,1,65,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,1,4,0,0,5,0,0,0,3,3,1,3,3,2,0,0,2,0,3,0,2,1,3,0,3,3,3,1,2,0,3,0,0,3,2,2,1,0,0,0,1,3,3,3,2,2,2,2,0,2,0,2,0,2,0,1,2,2
181,0,1,1,3,3,4,1,2,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,3,2,1,6,0,0,0,1,1,3,2,2,2,1,1,2,2,0,3,0,0,3,1,0,3,1,0,0,1,0,3,3,0,0,0,2,0,2,3,2,1,1,2,2,3,1,3,2,0,2,2,0,2,0,2,1,0
182,0,0,2,0,2,3,6,5,80,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,3,0,3,2,2,0,1,0,3,2,0,3,0,3,0,2,0,2,2,0,0,3,1,1,2,2,1,2,0,0,0,3,0,0,0,0,2,1,1,3,0,1,1,1,1,1,2,0,3,0,2
183,0,1,0,2,4,1,0,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,0,0,2,3,6,1,0,0,2,0,0,3,2,3,1,0,2,1,3,3,3,3,1,2,1,3,2,2,0,1,2,1,0,2,3,3,1,2,1,2,2,2,2,1,0,1,2,2,3,2,1,3,1,0,1,0,1,1,3
184,0,1,1,3,3,4,5,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,1,2,3,0,0,2,2,0,2,2,3,3,3,0,2,1,2,3,1,3,2,1,1,2,2,2,3,1,1,1,2,0,2,3,0,2,3,1,1,0,1,0,2,3,3,2,0,0,2,1,0,3,3,2,3,1
185,0,0,0,2,4,5,2,6,34,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,1,4,3,2,0,0,2,3,0,0,1,1,1,1,1,3,1,0,1,1,0,3,2,1,1,1,1,3,0,1,1,1,0,1,2,3,0,1,1,1,2,1,0,1,1,3,3,0,3,3,3,3,0,3,0,2,2
186,0,0,2,0,2,3,6,5,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,0,1,0,0,3,3,2,2,1,0,1,3,0,2,1,3,2,0,2,0,0,2,3,1,0,2,2,0,1,2,3,1,1,3,0,1,0,1,1,2,1,1,0,2,0,2,1,2,0,1,2
187,0,0,2,0,2,3,6,5,52,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,1,3,2,3,0,2,0,1,3,1,0,0,0,1,3,2,1,3,3,3,0,2,2,2,2,1,0,1,0,3,0,2,0,1,0,3,3,3,1,1,2,2,2,0,0,2,2,0,3,3,1
188,0,1,0,2,0,1,0,4,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,2,2,5,6,1,0,0,2,2,0,3,0,1,1,1,2,1,1,1,3,2,1,2,3,1,0,2,2,1,0,0,2,0,2,2,2,1,2,2,1,3,0,2,0,1,1,2,2,2,0,0,2,2,2,0,0,0,3
189,0,0,2,0,2,3,6,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,1,4,0,0,5,0,0,2,2,3,2,0,0,0,0,3,1,3,0,2,1,3,3,3,2,1,1,2,2,3,2,0,2,0,3,3,0,3,3,3,1,0,3,0,3,0,1,2,1,3,1,2,2,0,1,0,2,2
190,0,1,1,3,3,4,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,3,2,1,6,0,0,2,2,0,3,3,1,0,2,2,3,3,1,3,3,0,1,2,2,2,1,1,0,3,2,2,2,1,2,1,0,2,2,3,3,2,1,2,2,1,3,0,2,3,0,1,0,0,2,0,3,1
191,0,0,2,0,1,0,3,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,1,4,5,0,0,0,0,2,3,1,1,1,1,2,2,2,1,2,2,1,0,0,0,2,2,1,2,2,0,2,0,3,2,3,1,2,3,3,0,3,1,0,1,1,2,1,2,2,2,1,2,2,3,0,1,0,0,0
192,0,1,0,1,0,2,4,7,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,3,6,7,0,0,3,0,2,2,3,3,3,1,0,3,2,0,2,0,0,3,2,2,1,0,1,0,2,0,3,1,0,0,0,2,1,1,1,1,0,3,0,0,2,3,2,0,3,0,0,3,2,3,2,2,3
193,0,0,2,0,2,3,6,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,3,3,2,2,0,2,1,2,3,2,2,3,2,1,3,2,0,0,0,1,0,3,3,1,0,0,2,1,0,1,0,1,2,0,3,3,3,2,2,1,3,2,2,1,1,0,2,0,1,3,1
194,0,1,1,3,3,4,5,3,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,3,0,1,2,6,0,0,0,0,0,3,0,2,1,2,1,1,3,2,1,2,1,2,2,2,2,3,2,1,1,3,2,2,2,3,3,2,2,3,2,2,1,0,3,3,0,0,3,2,3,3,0,1,3,3,0,1,2
195,0,1,1,3,3,4,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,1,3,3,2,1,6,0,0,2,1,1,1,3,3,3,0,0,3,3,1,2,1,1,2,2,1,2,3,2,3,3,0,3,3,1,2,0,0,2,0,3,2,3,3,1,1,3,1,1,1,3,3,2,1,1,1,3,0,1
196,0,0,0,2,4,1,0,1,82,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,0,0,0,1,5,0,5,0,0,3,3,0,3,0,3,1,3,2,1,2,0,1,2,2,3,0,2,2,1,0,3,2,2,0,0,0,3,1,1,2,0,0,1,3,1,3,0,1,3,1,1,1,2,2,0,3,0,2,0,0
197,0,0,2,0,2,3,6,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,1,2,3,2,2,3,0,2,0,1,0,2,2,1,0,3,3,2,1,3,1,3,3,2,1,3,0,0,0,2,1,2,0,3,2,3,2,2,0,1,1,3,3,3,3,1,2,2,0,2,0
198,0,0,2,0,2,3,6,5,28,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,1,4,0,4,4,0,0,1,2,3,2,2,3,3,3,3,3,1,2,3,0,1,2,0,3,0,1,1,1,0,2,2,2,3,3,2,2,0,3,2,0,0,1,3,3,1,3,0,0,1,3,2,2,2,0,3,0,3
199,0,0,0,2,4,1,0,4,14,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,0,0,0,2,5,6,1,0,0,2,1,1,3,0,3,0,3,0,3,3,2,3,3,3,1,1,3,1,0,0,1,1,0,1,2,1,1,3,3,1,1,1,0,3,2,1,3,2,2,0,2,2,2,3,3,3,3,2,3,1
200,0,1,1,3,1,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,0,0,1,3,3,5,1,6,0,0,0,2,2,2,0,1,1,3,1,0,2,0,2,3,3,0,3,0,1,1,3,2,2,1,3,2,3,2,2,3,1,0,0,2,3,2,3,2,0,0,0,2,2,0,2,2,1,2,3,1,2
201,0,1,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,2,2,5,6,1,0,0,2,1,1,3,0,3,3,2,2,0,2,3,0,0,0,2,3,1,2,2,1,2,3,1,1,2,1,1,0,2,1,3,3,0,3,1,0,1,1,0,2,3,1,0,3,3,2,3,3,1,2
202,0,1,1,1,0,2,1,2,83,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,0,1,2,3,2,1,6,0,0,0,3,1,1,3,0,2,1,0,1,3,1,2,3,3,2,1,2,3,3,3,1,3,3,1,2,3,0,3,0,2,1,0,2,0,3,1,3,0,1,0,2,3,2,1,1,0,0,0,1,3
203,0,0,2,0,1,0,3,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,1,4,5,0,5,0,0,2,3,0,0,2,3,0,2,2,1,3,2,2,0,0,2,3,1,0,2,0,0,3,2,3,1,0,2,3,1,3,2,0,1,0,2,0,1,2,0,0,0,2,2,3,3,2,2,2,2,2
204,0,1,0,1,0,2,4,7,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,2,2,3,6,7,0,0,1,1,1,0,1,3,1,0,3,0,0,1,1,0,3,2,2,1,1,1,0,0,0,0,0,3,2,1,3,2,1,1,2,0,2,0,3,3,2,2,0,3,1,1,3,1,2,1,0,3,0
205,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,7,0,0,0,0,1,5,0,5,0,0,1,0,2,3,3,3,1,0,0,1,0,2,2,1,3,1,0,2,3,1,1,0,2,3,3,1,3,0,3,0,0,2,0,1,3,2,1,1,1,0,0,0,2,2,3,2,0,1,1,2,2
206,0,1,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,2,2,5,6,1,0,0,1,3,0,3,2,2,1,3,1,3,3,2,1,3,3,0,3,2,0,0,3,2,2,1,2,0,1,0,3,1,3,3,0,2,2,1,3,1,1,0,1,3,1,3,2,3,3,0,3,0,3
207,0,0,0,2,4,5,2,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,0,0,1,4,3,2,0,0,2,1,3,0,3,1,2,2,2,3,3,0,2,1,1,3,2,1,1,0,2,1,3,3,1,3,0,0,3,2,3,0,3,2,3,2,0,1,0,3,2,3,0,2,3,0,0,2,0,2,0
208,0,0,2,2,4,5,2,1,84,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,0,1,5,0,5,0,0,1,0,0,1,3,1,3,3,0,2,3,1,2,3,3,1,0,1,0,1,0,2,1,1,0,1,0,2,3,3,1,0,2,0,1,3,3,1,3,3,3,1,1,3,3,0,3,2,2,0,0
209,0,1,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,0,1,2,2,5,6,1,0,0,1,3,0,0,0,3,0,0,1,3,2,0,1,0,1,0,2,3,1,0,2,0,2,0,0,2,1,0,2,2,1,2,2,0,1,2,2,2,0,1,0,0,0,3,3,1,2,2,2,2,0
210,0,1,1,1,3,4,1,2,72,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,3,3,2,1,6,0,0,0,2,1,1,0,0,0,1,3,0,1,2,2,0,3,0,3,2,2,1,1,0,3,2,2,1,3,2,3,3,1,1,1,0,0,3,3,0,3,1,3,2,0,3,1,1,0,3,0,2,3
211,0,0,0,2,4,5,0,6,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,7,0,0,0,0,1,5,0,1,0,0,2,0,2,1,2,0,3,1,3,1,3,3,3,3,1,1,1,1,1,0,3,3,2,0,2,1,0,3,2,1,0,0,3,2,1,2,0,3,3,1,0,2,2,3,2,2,1,2,0,0,3
