,abilities
kmeans_n_clusters_1,0.42643255
kmeans_n_clusters_2,0.48373884
kmeans_n_clusters_3,0.49882177
kmeans_n_clusters_4,0.50839496
kmeans_n_clusters_5,0.5098419
kmeans_n_clusters_6,0.5094423
kmeans_n_clusters_7,0.50959826
kmeans_n_clusters_8,0.50935936
dbscan_eps_0_1_min_samples_2,0.5027477
dbscan_eps_0_2_min_samples_2,0.42643255
dbscan_eps_0_3_min_samples_2,0.42643255
dbscan_eps_0_4_min_samples_2,0.42643255
dbscan_eps_0_5_min_samples_2,0.42643255
dbscan_eps_0_6_min_samples_2,0.42643255
dbscan_eps_0_7_min_samples_2,0.42643255
dbscan_eps_0_8_min_samples_2,0.42643255
dbscan_eps_0_9_min_samples_2,0.42643255
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42643255
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.48311967
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.498937
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.508378
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5091641
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5092363
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50927067
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5092413
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42643255
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.48034292
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.49797228
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.507774
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5083762
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50512594
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.507043
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.508202
mean_shift_,0.42643255
optics_min_samples_7_xi_0_05_min_cluster_size_0_1,0.42643255
random_model_n1,0.48455945
random_model_n2,0.48453304
random_model_n3,0.48449957
random_model_n4,0.48447338
random_model_n5,0.48449278
random_model_n6,0.4845056
random_model_n7,0.48445067
random_model_n8,0.48450986
random_model_n9,0.48446006
random_model_n10,0.48449787
random_model_n11,0.48451433
random_model_n12,0.4845506
random_model_n13,0.48454696
random_model_n14,0.48447376
random_model_n15,0.48446408
random_model_n16,0.48454636
random_model_n17,0.48454648
random_model_n18,0.484527
random_model_n19,0.48440254
random_model_n20,0.48442078
random_model_n21,0.48441312
random_model_n22,0.4845804
random_model_n23,0.48442468
random_model_n24,0.48448217
random_model_n25,0.4845224
random_model_n26,0.48462233
random_model_n27,0.48441732
random_model_n28,0.48451063
random_model_n29,0.48450515
random_model_n30,0.4844033
random_model_n31,0.4844707
average_model,0.47425836
optimal_clustering,0.5111912
