,abilities
kmeans_n_clusters_1,0.42546815
kmeans_n_clusters_2,0.49654275
kmeans_n_clusters_3,0.51573044
kmeans_n_clusters_4,0.5185329
kmeans_n_clusters_5,0.51955974
kmeans_n_clusters_6,0.5227781
kmeans_n_clusters_7,0.52193975
kmeans_n_clusters_8,0.5219587
dbscan_eps_0_1_min_samples_2,0.5165301
dbscan_eps_0_2_min_samples_2,0.51741403
dbscan_eps_0_3_min_samples_2,0.425827
dbscan_eps_0_4_min_samples_2,0.425827
dbscan_eps_0_5_min_samples_2,0.425827
dbscan_eps_0_6_min_samples_2,0.42546815
dbscan_eps_0_7_min_samples_2,0.42546815
dbscan_eps_0_8_min_samples_2,0.42546815
dbscan_eps_0_9_min_samples_2,0.42546815
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42546815
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49697807
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5163381
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5171577
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51779574
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5228571
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52170193
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5211553
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42546815
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49626034
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5174673
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51335037
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.52173275
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5226832
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5215506
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.52065283
mean_shift_,0.49668932
optics_,0.48797113
random_model_n1,0.48222485
random_model_n2,0.48228073
random_model_n3,0.48198524
random_model_n4,0.48214442
random_model_n5,0.4820894
random_model_n6,0.48235106
random_model_n7,0.4823768
random_model_n8,0.48189065
random_model_n9,0.48222142
random_model_n10,0.48217973
random_model_n11,0.48210204
random_model_n12,0.48213434
random_model_n13,0.48214144
random_model_n14,0.4821121
random_model_n15,0.48228556
random_model_n16,0.48200867
random_model_n17,0.48210713
random_model_n18,0.48230115
random_model_n19,0.4822079
random_model_n20,0.48225287
random_model_n21,0.4821152
random_model_n22,0.4821907
random_model_n23,0.48218748
random_model_n24,0.482158
random_model_n25,0.4817741
random_model_n26,0.4821099
random_model_n27,0.48217303
random_model_n28,0.48242253
random_model_n29,0.48234352
random_model_n30,0.48206812
random_model_n31,0.48215035
random_model_n32,0.48223794
random_model_n33,0.4819478
random_model_n34,0.48186675
average_model,0.48370147
optimal_clustering,0.52477986
