,abilities
kmeans_n_clusters_1,0.47615245
kmeans_n_clusters_2,0.5082883
kmeans_n_clusters_3,0.51220554
kmeans_n_clusters_4,0.5144193
kmeans_n_clusters_5,0.51298636
kmeans_n_clusters_6,0.51238537
kmeans_n_clusters_7,0.51165354
kmeans_n_clusters_8,0.51235336
dbscan_eps_0_1_min_samples_2,0.50690645
dbscan_eps_0_2_min_samples_2,0.5153278
dbscan_eps_0_3_min_samples_2,0.51533806
dbscan_eps_0_4_min_samples_2,0.51533806
dbscan_eps_0_5_min_samples_2,0.51533806
dbscan_eps_0_6_min_samples_2,0.47615245
dbscan_eps_0_7_min_samples_2,0.47615245
dbscan_eps_0_8_min_samples_2,0.47615245
dbscan_eps_0_9_min_samples_2,0.47615245
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.47615245
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50840473
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5120228
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51469827
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51428676
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5168578
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51445717
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51469225
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.47615245
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.51533806
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51809627
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5187043
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5189927
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5181095
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51695204
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51649565
mean_shift_,0.5069174
optics_min_samples_7_xi_0_08_min_cluster_size_0_1,0.51533806
random_model_n1,0.49148852
random_model_n2,0.4911707
random_model_n3,0.49110466
random_model_n4,0.49137658
random_model_n5,0.49113706
random_model_n6,0.49136367
random_model_n7,0.4911607
random_model_n8,0.49128506
random_model_n9,0.49105597
random_model_n10,0.49109548
random_model_n11,0.4911937
random_model_n12,0.49115068
random_model_n13,0.49103546
random_model_n14,0.49106616
random_model_n15,0.49104407
random_model_n16,0.49106488
random_model_n17,0.49126366
random_model_n18,0.49112803
random_model_n19,0.4913863
random_model_n20,0.4911532
random_model_n21,0.49109995
random_model_n22,0.49116305
random_model_n23,0.49112922
random_model_n24,0.49104592
random_model_n25,0.49131292
random_model_n26,0.4911276
random_model_n27,0.49141583
random_model_n28,0.49114722
random_model_n29,0.4914325
random_model_n30,0.49125376
random_model_n31,0.49120107
random_model_n32,0.49122292
random_model_n33,0.49103454
random_model_n34,0.49116918
random_model_n35,0.49157226
random_model_n36,0.4910634
random_model_n37,0.49139142
random_model_n38,0.49134827
random_model_n39,0.49120343
random_model_n40,0.4911057
random_model_n41,0.49116403
random_model_n42,0.49123588
random_model_n43,0.49133128
random_model_n44,0.49111244
random_model_n45,0.49117243
random_model_n46,0.49113744
random_model_n47,0.49110398
random_model_n48,0.49119923
random_model_n49,0.4911349
random_model_n50,0.49126402
random_model_n51,0.49155003
random_model_n52,0.49142984
random_model_n53,0.49141136
random_model_n54,0.4912877
random_model_n55,0.49112663
random_model_n56,0.49128523
average_model,0.50636816
optimal_clustering,0.5209248
