,abilities
kmeans_n_clusters_1,0.34833038
kmeans_n_clusters_2,0.4859907
kmeans_n_clusters_3,0.5354944
kmeans_n_clusters_4,0.53458214
kmeans_n_clusters_5,0.5283618
kmeans_n_clusters_6,0.5229223
kmeans_n_clusters_7,0.519985
kmeans_n_clusters_8,0.51695555
dbscan_eps_0_1_min_samples_2,0.53344613
dbscan_eps_0_2_min_samples_2,0.5353677
dbscan_eps_0_3_min_samples_2,0.5354944
dbscan_eps_0_4_min_samples_2,0.5354944
dbscan_eps_0_5_min_samples_2,0.4859907
dbscan_eps_0_6_min_samples_2,0.4859907
dbscan_eps_0_7_min_samples_2,0.4859907
dbscan_eps_0_8_min_samples_2,0.4859907
dbscan_eps_0_9_min_samples_2,0.4859907
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.34833038
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4859907
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5354944
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.53428465
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5287306
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.49957705
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5175826
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.531122
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.34833038
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4585383
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5354944
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5346851
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5292547
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.52328664
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5206281
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5181347
mean_shift_,0.5354944
optics_,0.43035272
random_model_n1,0.4457281
random_model_n2,0.44593665
random_model_n3,0.44576684
random_model_n4,0.44572857
random_model_n5,0.4459348
random_model_n6,0.4461897
random_model_n7,0.44564712
random_model_n8,0.44618556
random_model_n9,0.44648275
random_model_n10,0.4461509
random_model_n11,0.44590116
random_model_n12,0.44525623
random_model_n13,0.44532952
random_model_n14,0.44564873
random_model_n15,0.44555897
random_model_n16,0.44569352
random_model_n17,0.44627452
random_model_n18,0.445864
random_model_n19,0.44622135
random_model_n20,0.44580042
random_model_n21,0.4459038
random_model_n22,0.44590697
random_model_n23,0.44586843
random_model_n24,0.4462845
random_model_n25,0.44561464
random_model_n26,0.445807
random_model_n27,0.44587517
random_model_n28,0.44499105
random_model_n29,0.44573748
random_model_n30,0.44490588
average_model,0.4973853
optimal_clustering,0.5360694
