,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,average_model,optimal_clustering
0,0.4402651456759673,0.5524895945737629,0.5553260366887621,0.5810390010790812,0.5780175736087559,0.5744411900724526,0.5756127639895176,0.5758594111299522,0.5568675813164791,0.5523046092184368,0.5527362417141977,0.5527362417141977,0.5527362417141977,0.4402651456759673,0.4402651456759673,0.4402651456759673,0.4402651456759673,0.4402651456759673,0.5519963002928935,0.5589640820101742,0.5808540157237552,0.5837521196238631,0.5854786496069061,0.5784492061045168,0.5708648065361492,0.4402651456759673,0.5527362417141977,0.589733312779405,0.5870818560197317,0.5870818560197317,0.5859719438877755,0.569939879759519,0.5791274857407122,0.5373207954370279,0.5513796824418067,0.501002004008016,0.5048250346847541,0.4978572529674734,0.5066132264529059,0.50081701865269,0.4988438415292123,0.5064899028826885,0.495822414058887,0.5012486511484507,0.5035301371974719,0.5033451518421458,0.4948974872822568,0.5019269307846462,0.5034068136272545,0.4977955911823647,0.5035301371974719,0.4997071065207338,0.49064282410975796,0.4987205179589949,0.5065515646677972,0.5065515646677972,0.49008786804377985,0.4960690611993217,0.5094496685679051,0.4959457376291044,0.5030985047017111,0.5028518575612764,0.49921381223986433,0.5005087097271466,0.5000770772313858,0.5002620625867119,0.5385974227657594,0.589733312779405
1,0.46489902882688455,0.5392014798828426,0.5676892246030523,0.5678742099583783,0.5453676583937105,0.5580699861260984,0.5593648836133807,0.5593648836133807,0.5315554185293664,0.5676275628179436,0.5676275628179436,0.5676275628179436,0.5676275628179436,0.46489902882688455,0.46489902882688455,0.46489902882688455,0.46489902882688455,0.46489902882688455,0.544504393402189,0.5721288731308771,0.5683675042392478,0.5613380607368583,0.5780484045013103,0.5589949129027285,0.5739170648990288,0.46489902882688455,0.5676275628179436,0.5676275628179436,0.5676275628179436,0.5822414058887004,0.5615847078772931,0.5615847078772931,0.568120857098813,0.5519038076152305,0.5115153383690458,0.500539540619701,0.5049791891475258,0.5003545552643749,0.4914135964236165,0.4959765685216587,0.5030676738091567,0.5065207337752428,0.5028210266687221,0.49912131956220135,0.5025127177431786,0.4911052874980731,0.49936796670263606,0.5028210266687221,0.5020810852474179,0.4916602435640512,0.4992446431324187,0.49825805457067984,0.5004162170494836,0.49677817172807154,0.5028210266687221,0.5054724834283952,0.4986280252813319,0.5046092184368738,0.5067057191305688,0.49517496531524585,0.4956682595961153,0.5062740866348081,0.507815631262525,0.49770309850470174,0.4986280252813319,0.502266070602744,0.5380824326716112,0.5822414058887004
2,0.458671188530908,0.5536303375982735,0.576753507014028,0.5686141513796824,0.5602281486049021,0.5588099275474026,0.5570833975643595,0.5570833975643595,0.5602898103900108,0.5676892246030523,0.5676892246030523,0.5676892246030523,0.5676892246030523,0.458671188530908,0.458671188530908,0.458671188530908,0.458671188530908,0.458671188530908,0.5571450593494681,0.5792199784183752,0.5737320795437028,0.5715122552797903,0.5843995683675043,0.5581933096963158,0.5744103591798982,0.458671188530908,0.5676892246030523,0.5676892246030523,0.5676892246030523,0.5810698319716355,0.5636812085709881,0.5636812085709881,0.5568367504239248,0.5618930168028364,0.5348851549252351,0.4959765685216587,0.49616155387698474,0.5040542623708957,0.5024510559580699,0.49468167103437644,0.4936334206875289,0.4988746724217666,0.49856636349622324,0.5001695699090488,0.5097888083860028,0.4930168028364421,0.5002312316941575,0.5018960998920918,0.5033143209495915,0.5082472637582858,0.4995529520579621,0.5007245259750269,0.49757977493448435,0.5028826884538308,0.5014644673963311,0.5040542623708957,0.5027593648836134,0.4986280252813319,0.5088638816093726,0.5048558655773084,0.4930784646215508,0.5043009095113303,0.5098504701711114,0.5025743795282873,0.49751811314937566,0.5040542623708957,0.5400145019383495,0.5810698319716355
3,0.46702636041313395,0.551318020656698,0.5653769076614767,0.5646986280252814,0.5577308463080006,0.5491598581778943,0.5521196238631109,0.5531678742099584,0.536149221519963,0.564205333744412,0.564205333744412,0.564205333744412,0.564205333744412,0.46702636041313395,0.46702636041313395,0.46702636041313395,0.46702636041313395,0.46702636041313395,0.5500847849545244,0.5624171419762602,0.554771080622784,0.5324495144134422,0.5607522737783259,0.5671650994296284,0.5529828888546323,0.46702636041313395,0.564205333744412,0.564205333744412,0.564205333744412,0.5539694774163713,0.5592723909357176,0.5592723909357176,0.5576691845228919,0.5386156929243101,0.5104979189147526,0.5034684754123632,0.4954524433482349,0.49243101587790966,0.49132110374595345,0.5003853861569293,0.4986588561738862,0.5056266378911669,0.5004470479420379,0.4946508401418221,0.4970556497610606,0.4917527362417142,0.4957607522737783,0.4973022969014953,0.5031601664868198,0.49976876830584244,0.49008786804377985,0.5074764914444273,0.5060582703869277,0.5055033143209496,0.5004470479420379,0.5012486511484507,0.5050716818251888,0.499090488669647,0.4865114845074765,0.4968090026206259,0.4988438415292123,0.49921381223986433,0.4965006936950825,0.49132110374595345,0.5035301371974719,0.4996454447356251,0.535578279065253,0.5653769076614767
4,0.46622475720672113,0.554401109912132,0.5700015415446277,0.5693849236935409,0.5592723909357176,0.5502081085247418,0.5516879913673501,0.5524895945737629,0.5191922306150764,0.5613688916294127,0.5613688916294127,0.5613688916294127,0.5613688916294127,0.46622475720672113,0.46622475720672113,0.46622475720672113,0.46622475720672113,0.46622475720672113,0.5517496531524587,0.566671805148759,0.5594573762910436,0.5465700632033297,0.5640203483890859,0.5711731154616926,0.554401109912132,0.46622475720672113,0.5613688916294127,0.5613688916294127,0.5613688916294127,0.5590257437952829,0.5637120394635424,0.5637120394635424,0.5626637891166949,0.5396639432711577,0.5101896099892091,0.49286264837367044,0.4968090026206259,0.5063049175273624,0.4958840758439957,0.5035917989825806,0.5038384461230153,0.5063049175273624,0.5011253275782334,0.49280098658856175,0.499090488669647,0.5047633728996455,0.4998920918760598,0.5034068136272545,0.4977955911823647,0.4990288268845383,0.5093263449976877,0.5085864035763835,0.4941575458609527,0.4955757669184523,0.5032218282719285,0.4979189147525821,0.5015569600739942,0.4989671650994296,0.5103129335594265,0.50408509326345,0.5024202250655156,0.5006320332973639,0.49890550331432093,0.4917527362417142,0.5013719747186681,0.4987821797441036,0.5352791052189849,0.5700015415446277
5,0.4478187143517805,0.534515184214583,0.5681825188839217,0.57293047633729,0.5588715893325111,0.5684291660243564,0.5681825188839217,0.5671342685370742,0.5353167874209959,0.5510405426237089,0.5511638661939263,0.5511638661939263,0.5511638661939263,0.4478187143517805,0.4478187143517805,0.4478187143517805,0.4478187143517805,0.4478187143517805,0.5375366116849083,0.5665176506859874,0.5693540928009866,0.5622013257283799,0.5778017573608756,0.5720055495606597,0.5604131339602282,0.4478187143517805,0.5511638661939263,0.5593648836133807,0.5692924310158779,0.5692924310158779,0.5667026360413134,0.5720055495606597,0.5710806227840296,0.5469092030214274,0.5095421612455681,0.49320178819176813,0.49616155387698474,0.49967627562817946,0.503006012024048,0.503006012024048,0.5061507630645907,0.5065823955603515,0.5018960998920918,0.5078772930476337,0.5008478495452443,0.4995529520579621,0.49554493602589794,0.502636041313396,0.5075073223369817,0.49640820101741945,0.4915985817789425,0.49788808386002775,0.49899799599198397,0.5055958069986126,0.509172190534916,0.49696315708339756,0.49616155387698474,0.4956682595961153,0.5127485740712193,0.49739478957915834,0.49850470171111455,0.4945583474641591,0.5049791891475258,0.503006012024048,0.5078772930476337,0.4983197163557885,0.5326059526460327,0.57293047633729
6,0.45925697548944044,0.5599506705719131,0.5570525666718051,0.5513796824418067,0.5617388623400648,0.5608755973485432,0.5589640820101742,0.5624171419762602,0.5638970248188685,0.5601973177123478,0.5601973177123478,0.5601973177123478,0.5601973177123478,0.45925697548944044,0.45925697548944044,0.45925697548944044,0.45925697548944044,0.45925697548944044,0.5609372591336519,0.556127639895175,0.5405888700477879,0.5391089872051796,0.5685833204871281,0.5681516879913674,0.5564359488207183,0.45925697548944044,0.5601973177123478,0.5601973177123478,0.5601973177123478,0.5617388623400648,0.5745645136426699,0.5745645136426699,0.5713581008170187,0.558039155233544,0.5356559272390936,0.5009403422229074,0.4943425312162787,0.5067365500231231,0.5016802836442115,0.5062432557422537,0.4966856790504085,0.5030985047017111,0.5002004008016032,0.49890550331432093,0.5069215353784492,0.5088330507168183,0.49946045938029904,0.49181439802682286,0.5014952982888855,0.49397256050562666,0.4970556497610606,0.499090488669647,0.5002620625867119,0.4977955911823647,0.4885463234160629,0.5021735779250809,0.4964390319099738,0.4961307229844304,0.49193772159704025,0.5067365500231231,0.49921381223986433,0.5009403422229074,0.4976722676121474,0.5015569600739942,0.5015569600739942,0.502543548635733,0.5381155473339843,0.5745645136426699
7,0.4611684908278095,0.519438877755511,0.535964236164637,0.5430553414521351,0.5405272082626792,0.545953445352243,0.5452135039309388,0.5610605827038693,0.5471866810544165,0.569569909048867,0.569569909048867,0.569569909048867,0.569569909048867,0.4611684908278095,0.4611684908278095,0.4611684908278095,0.4611684908278095,0.4611684908278095,0.5147525820872514,0.5122861106829043,0.5471866810544165,0.5504547556651765,0.5540928009865885,0.5630954216124556,0.5577925080931093,0.4611684908278095,0.569569909048867,0.569569909048867,0.569569909048867,0.576845999691691,0.573022969014953,0.573022969014953,0.5746261754277786,0.4873130877138893,0.5196855248959458,0.5016802836442115,0.5021119161399723,0.4935409280098659,0.49335594265453986,0.5016186218591028,0.497733929397256,0.4982272236781255,0.49483582549714816,0.5002004008016032,0.4968706644057345,0.5018652689995375,0.4984738708185602,0.5053799907507323,0.502728533991059,0.4955141051333436,0.5076614767997534,0.5092030214274703,0.5078464621550793,0.49286264837367044,0.5062432557422537,0.49569909048866967,0.5001387390164945,0.5009403422229074,0.5087713889317096,0.49206104516725757,0.5013719747186681,0.49946045938029904,0.505811623246493,0.4943425312162787,0.4990288268845383,0.502728533991059,0.5332191448423914,0.576845999691691
8,0.4443039926005858,0.5374132881146909,0.5438261137659935,0.5761368891629413,0.5752119623863111,0.5713272699244644,0.5679358717434869,0.5678125481732696,0.5478341297980577,0.5525820872514259,0.5521504547556652,0.5521504547556652,0.5521504547556652,0.4443039926005858,0.4443039926005858,0.4443039926005858,0.4443039926005858,0.4443039926005858,0.5374749498997996,0.5422229073531679,0.571203946354247,0.5678125481732696,0.5813164791120703,0.5696624017265299,0.5731771234777246,0.4443039926005858,0.5521504547556652,0.5570217357792508,0.5848928626483737,0.5848928626483737,0.5851395097888084,0.5708339756435948,0.5736704177585941,0.5428395252042547,0.5456143055341452,0.5044242330815477,0.5034376445198089,0.4945583474641591,0.5003545552643749,0.5015261291814398,0.5006628641899183,0.48999537536611687,0.5007245259750269,0.5034993063049176,0.5000462463388315,0.4931401264066595,0.49942962848774475,0.5027593648836134,0.49437336210883304,0.4914135964236165,0.49992292276861416,0.4934484353322029,0.4959765685216587,0.49850470171111455,0.5020194234623092,0.50571913056883,0.49696315708339756,0.49622321566209343,0.5073839987667643,0.5032526591644828,0.5025127177431786,0.49462000924926774,0.49733312779404965,0.49733312779404965,0.49609989209187605,0.4948049946045938,0.5355337455537856,0.5851395097888084
9,0.4431324186835209,0.5371049791891476,0.5469708648065361,0.5742870356096809,0.5738554031139201,0.5700940342222908,0.5662710035455526,0.5657777092646832,0.5495606597811007,0.5536919993833821,0.5535686758131648,0.5535686758131648,0.5535686758131648,0.4431324186835209,0.4431324186835209,0.4431324186835209,0.4431324186835209,0.4431324186835209,0.5371666409742563,0.546230923385232,0.569847387081856,0.5712656081393557,0.5833513180206567,0.5716355788500077,0.5738554031139201,0.4431324186835209,0.5535686758131648,0.5572067211345768,0.5885925697548944,0.5885925697548944,0.5880376136889163,0.5721288731308771,0.5749653152458764,0.5432711577000154,0.5470325265916448,0.5002312316941575,0.5046708802219825,0.5040542623708957,0.49745645136426697,0.5026977030985047,0.5029443502389395,0.507445660551873,0.49671650994296285,0.49677817172807154,0.49720980422383226,0.5096654848157854,0.4997995991983968,0.5012178202558965,0.49905965777709266,0.4904886696469863,0.49517496531524585,0.4959765685216587,0.49616155387698474,0.5002928934792662,0.4922151996300293,0.507445660551873,0.5075073223369817,0.4997379374132881,0.4908586403576384,0.5006628641899183,0.49844303992600586,0.5052258362879606,0.5010328349005704,0.49967627562817946,0.49899799599198397,0.49745645136426697,0.5359448241211768,0.5885925697548944
