,abilities
kmeans_n_clusters_1,0.45831195
kmeans_n_clusters_2,0.5009339
kmeans_n_clusters_3,0.5065171
kmeans_n_clusters_4,0.509614
kmeans_n_clusters_5,0.50768256
kmeans_n_clusters_6,0.5056805
kmeans_n_clusters_7,0.5060173
kmeans_n_clusters_8,0.50665766
dbscan_eps_0_1_min_samples_2,0.49929148
dbscan_eps_0_2_min_samples_2,0.51079184
dbscan_eps_0_3_min_samples_2,0.5108095
dbscan_eps_0_4_min_samples_2,0.5108095
dbscan_eps_0_5_min_samples_2,0.5108095
dbscan_eps_0_6_min_samples_2,0.45831195
dbscan_eps_0_7_min_samples_2,0.45831195
dbscan_eps_0_8_min_samples_2,0.45831195
dbscan_eps_0_9_min_samples_2,0.45831195
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.45831195
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5012256
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5057137
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.50954086
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.50912464
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5131205
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5096076
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51011854
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.45831195
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5108095
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5146321
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5154144
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5154988
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51441425
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5128939
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5122261
mean_shift_,0.49939552
optics_min_samples_7_xi_0_08_min_cluster_size_0_1,0.5108095
random_model_n1,0.47888514
random_model_n2,0.47834575
random_model_n3,0.4782324
random_model_n4,0.47857288
random_model_n5,0.47831795
random_model_n6,0.47855827
random_model_n7,0.47825974
random_model_n8,0.4784763
random_model_n9,0.47818652
random_model_n10,0.4781887
random_model_n11,0.47833604
random_model_n12,0.47829524
random_model_n13,0.4781988
random_model_n14,0.47817594
random_model_n15,0.4781126
random_model_n16,0.47825423
random_model_n17,0.47840774
random_model_n18,0.47831643
random_model_n19,0.47840983
random_model_n20,0.478282
random_model_n21,0.4782454
random_model_n22,0.4783677
random_model_n23,0.47829267
random_model_n24,0.47820112
random_model_n25,0.47849408
random_model_n26,0.47827375
average_model,0.4985869
optimal_clustering,0.5183841
