,abilities
kmeans_n_clusters_1,0.46035746
kmeans_n_clusters_2,0.5039581
kmeans_n_clusters_3,0.5103434
kmeans_n_clusters_4,0.5133387
kmeans_n_clusters_5,0.51159203
kmeans_n_clusters_6,0.5113646
kmeans_n_clusters_7,0.5094674
kmeans_n_clusters_8,0.51076025
dbscan_eps_0_1_min_samples_2,0.5040241
dbscan_eps_0_2_min_samples_2,0.50913894
dbscan_eps_0_3_min_samples_2,0.5091339
dbscan_eps_0_4_min_samples_2,0.5091339
dbscan_eps_0_5_min_samples_2,0.5091339
dbscan_eps_0_6_min_samples_2,0.46035746
dbscan_eps_0_7_min_samples_2,0.46035746
dbscan_eps_0_8_min_samples_2,0.46035746
dbscan_eps_0_9_min_samples_2,0.46035746
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.46035746
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.504025
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5091733
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5132054
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5127757
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5158852
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.513546
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5134151
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.46035746
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5091339
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5143867
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5157677
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5173435
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5166853
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51563436
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5154636
mean_shift_,0.5020761
optics_,0.49719998
random_model_n1,0.48199138
random_model_n2,0.48197898
random_model_n3,0.48215455
random_model_n4,0.48179695
random_model_n5,0.48191923
random_model_n6,0.48183662
random_model_n7,0.48201692
random_model_n8,0.48198718
random_model_n9,0.4819493
random_model_n10,0.48229966
random_model_n11,0.4817483
random_model_n12,0.48214447
random_model_n13,0.4813993
random_model_n14,0.48196194
random_model_n15,0.4819886
random_model_n16,0.4817971
random_model_n17,0.48210546
random_model_n18,0.48193374
random_model_n19,0.48207375
random_model_n20,0.48188955
random_model_n21,0.48181415
random_model_n22,0.4821054
random_model_n23,0.48179412
random_model_n24,0.48204306
random_model_n25,0.48209438
random_model_n26,0.48195982
random_model_n27,0.48178312
random_model_n28,0.4819694
random_model_n29,0.48204085
random_model_n30,0.48203
average_model,0.49895993
optimal_clustering,0.519782
