,abilities
kmeans_n_clusters_1,0.4246768
kmeans_n_clusters_2,0.48230392
kmeans_n_clusters_3,0.49770945
kmeans_n_clusters_4,0.5073595
kmeans_n_clusters_5,0.5091275
kmeans_n_clusters_6,0.50920683
kmeans_n_clusters_7,0.50886726
kmeans_n_clusters_8,0.5088088
dbscan_eps_0_1_min_samples_2,0.5032328
dbscan_eps_0_2_min_samples_2,0.4246768
dbscan_eps_0_3_min_samples_2,0.4246768
dbscan_eps_0_4_min_samples_2,0.4246768
dbscan_eps_0_5_min_samples_2,0.4246768
dbscan_eps_0_6_min_samples_2,0.4246768
dbscan_eps_0_7_min_samples_2,0.4246768
dbscan_eps_0_8_min_samples_2,0.4246768
dbscan_eps_0_9_min_samples_2,0.4246768
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4246768
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.48174477
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49779156
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5073418
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5084407
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5087422
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5087714
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5088041
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4246768
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.47909978
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.49676317
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5067804
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5076106
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5046444
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.506743
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5080137
mean_shift_,0.4246768
optics_min_samples_7_xi_0_05_min_cluster_size_0_1,0.4246768
random_model_n1,0.48444965
random_model_n2,0.48441815
random_model_n3,0.4843918
random_model_n4,0.48437002
random_model_n5,0.48438463
random_model_n6,0.48439962
random_model_n7,0.48434532
random_model_n8,0.48439935
random_model_n9,0.48435304
random_model_n10,0.48438323
random_model_n11,0.48440412
random_model_n12,0.48444897
random_model_n13,0.484435
random_model_n14,0.48436388
random_model_n15,0.4843626
random_model_n16,0.48443666
random_model_n17,0.4844334
random_model_n18,0.48442054
random_model_n19,0.48429403
random_model_n20,0.48430958
random_model_n21,0.48430246
random_model_n22,0.48447493
random_model_n23,0.48431215
random_model_n24,0.484375
random_model_n25,0.48442122
random_model_n26,0.48452172
random_model_n27,0.48432374
random_model_n28,0.48439592
random_model_n29,0.48439655
random_model_n30,0.48430118
random_model_n31,0.48435822
random_model_n32,0.48437408
random_model_n33,0.48440412
average_model,0.473135
optimal_clustering,0.51052946
