,abilities
dbscan_eps_0_1_min_samples_2,0.3977317
dbscan_eps_0_2_min_samples_2,0.52566576
dbscan_eps_0_3_min_samples_2,0.55929375
dbscan_eps_0_4_min_samples_2,0.57131976
dbscan_eps_0_5_min_samples_2,0.5828378
dbscan_eps_0_6_min_samples_2,0.5832888
dbscan_eps_0_7_min_samples_2,0.58508414
dbscan_eps_0_8_min_samples_2,0.58446354
dbscan_eps_0_9_min_samples_2,0.3977317
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.3977317
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.3977317
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.3977317
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.40068164
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.40068164
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4062577
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.41107684
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.4217878
kmeans_n_clusters_1,0.3977317
kmeans_n_clusters_2,0.51880676
kmeans_n_clusters_3,0.5438004
kmeans_n_clusters_4,0.55370575
kmeans_n_clusters_5,0.5612285
kmeans_n_clusters_6,0.5618584
kmeans_n_clusters_7,0.55829096
kmeans_n_clusters_8,0.5673232
mean_shift_,0.3977317
optics_,0.5314248
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5544178
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5698921
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5790373
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5853002
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5848119
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.58471763
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.3977317
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.42889416
random_model_n1,0.5688864
random_model_n2,0.5689594
random_model_n3,0.56895596
random_model_n4,0.5689584
random_model_n5,0.56894064
random_model_n6,0.5689694
random_model_n7,0.5689611
random_model_n8,0.5690688
random_model_n9,0.5690366
random_model_n10,0.5689015
random_model_n11,0.5689942
random_model_n12,0.5690058
random_model_n13,0.5689485
average_model,0.5267328
optimal_clustering,0.5910439
