,abilities
kmeans_n_clusters_1,0.41329148
kmeans_n_clusters_2,0.5053382
kmeans_n_clusters_3,0.5283153
kmeans_n_clusters_4,0.53015125
kmeans_n_clusters_5,0.5251485
kmeans_n_clusters_6,0.5236235
kmeans_n_clusters_7,0.52240163
kmeans_n_clusters_8,0.52137625
dbscan_eps_0_1_min_samples_2,0.51512647
dbscan_eps_0_2_min_samples_2,0.5249127
dbscan_eps_0_3_min_samples_2,0.4184637
dbscan_eps_0_4_min_samples_2,0.4153889
dbscan_eps_0_5_min_samples_2,0.41432235
dbscan_eps_0_6_min_samples_2,0.41432235
dbscan_eps_0_7_min_samples_2,0.41329148
dbscan_eps_0_8_min_samples_2,0.41329148
dbscan_eps_0_9_min_samples_2,0.41329148
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41329148
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5057402
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5284446
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.53039616
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.52330166
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52839655
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52118176
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.52197397
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41329148
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5043345
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5280734
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51821864
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50642025
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51032656
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5056548
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49922037
mean_shift_,0.5288189
optics_,0.45388567
random_model_n1,0.4548723
random_model_n2,0.45519364
random_model_n3,0.45489433
random_model_n4,0.45527434
random_model_n5,0.45479614
random_model_n6,0.4551246
random_model_n7,0.4549161
random_model_n8,0.45508787
random_model_n9,0.45479554
random_model_n10,0.45494184
random_model_n11,0.4548305
random_model_n12,0.45475912
random_model_n13,0.4550604
random_model_n14,0.4550689
random_model_n15,0.45490983
average_model,0.47889465
optimal_clustering,0.53181815
