,abilities
kmeans_n_clusters_1,0.4636173
kmeans_n_clusters_2,0.5155036
kmeans_n_clusters_3,0.5169694
kmeans_n_clusters_4,0.51629084
kmeans_n_clusters_5,0.516156
kmeans_n_clusters_6,0.5169342
kmeans_n_clusters_7,0.5145377
kmeans_n_clusters_8,0.51126444
dbscan_eps_0_1_min_samples_2,0.50485545
dbscan_eps_0_2_min_samples_2,0.52337176
dbscan_eps_0_3_min_samples_2,0.52331
dbscan_eps_0_4_min_samples_2,0.52331
dbscan_eps_0_5_min_samples_2,0.52331
dbscan_eps_0_6_min_samples_2,0.4636173
dbscan_eps_0_7_min_samples_2,0.4636173
dbscan_eps_0_8_min_samples_2,0.4636173
dbscan_eps_0_9_min_samples_2,0.4636173
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4636173
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.51787424
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5168685
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.516642
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51594365
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51639473
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5147017
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5117057
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4636173
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.52331
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52141356
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5186789
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51892865
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5184772
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51519644
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5117132
mean_shift_,0.51695615
optics_min_samples_7_xi_0_1_min_cluster_size_0_1,0.52331
random_model_n1,0.47924584
random_model_n2,0.47933215
random_model_n3,0.47923478
random_model_n4,0.4793047
random_model_n5,0.47934952
random_model_n6,0.4793107
random_model_n7,0.47940663
random_model_n8,0.47921145
random_model_n9,0.47908264
random_model_n10,0.47927278
random_model_n11,0.48021
random_model_n12,0.47980964
random_model_n13,0.47973177
random_model_n14,0.4792316
random_model_n15,0.47919953
random_model_n16,0.47952658
random_model_n17,0.47964245
random_model_n18,0.4794362
random_model_n19,0.47957116
random_model_n20,0.47994977
random_model_n21,0.47929797
random_model_n22,0.47912255
random_model_n23,0.47925854
random_model_n24,0.4792939
random_model_n25,0.47937304
random_model_n26,0.4797161
random_model_n27,0.4795938
random_model_n28,0.47907576
random_model_n29,0.4795147
random_model_n30,0.47921747
random_model_n31,0.47920877
random_model_n32,0.47961366
random_model_n33,0.47914007
random_model_n34,0.4792017
random_model_n35,0.47934377
random_model_n36,0.4795845
random_model_n37,0.47934717
random_model_n38,0.47951904
random_model_n39,0.47929683
random_model_n40,0.47923487
random_model_n41,0.47940317
random_model_n42,0.47927147
random_model_n43,0.47979236
average_model,0.5062126
optimal_clustering,0.5257885
