,abilities
dbscan_eps_0_1_min_samples_2,0.18692186
dbscan_eps_0_2_min_samples_2,0.4870351
dbscan_eps_0_3_min_samples_2,0.5976837
dbscan_eps_0_4_min_samples_2,0.6576922
dbscan_eps_0_5_min_samples_2,0.68716174
dbscan_eps_0_6_min_samples_2,0.70894414
dbscan_eps_0_7_min_samples_2,0.72231674
dbscan_eps_0_8_min_samples_2,0.730685
dbscan_eps_0_9_min_samples_2,0.18692186
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.18692186
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.18692186
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.18692186
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.19311315
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.19311315
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.20727995
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.21843654
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.24826288
kmeans_n_clusters_1,0.18692186
kmeans_n_clusters_2,0.47989014
kmeans_n_clusters_3,0.5820201
kmeans_n_clusters_4,0.6384805
kmeans_n_clusters_5,0.6721391
kmeans_n_clusters_6,0.6925868
kmeans_n_clusters_7,0.6966559
kmeans_n_clusters_8,0.7214624
mean_shift_,0.18692186
optics_,0.49046916
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.5664082
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.61811197
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.6562139
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.6920337
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.7079214
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.72412926
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.18692186
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.26437452
random_model_n1,0.79495037
random_model_n2,0.7948076
random_model_n3,0.7948202
random_model_n4,0.79457957
random_model_n5,0.7945002
random_model_n6,0.79503226
random_model_n7,0.7945729
random_model_n8,0.7948066
random_model_n9,0.794726
random_model_n10,0.7949438
random_model_n11,0.7948227
random_model_n12,0.79477924
random_model_n13,0.79481506
random_model_n14,0.7949447
random_model_n15,0.794712
random_model_n16,0.79486924
random_model_n17,0.7946096
random_model_n18,0.79500014
random_model_n19,0.7946032
random_model_n20,0.7947621
random_model_n21,0.79494095
random_model_n22,0.79469025
random_model_n23,0.79459685
random_model_n24,0.7949821
random_model_n25,0.7948877
random_model_n26,0.79493606
random_model_n27,0.79470307
random_model_n28,0.7946845
random_model_n29,0.7946567
random_model_n30,0.79431075
random_model_n31,0.79480535
random_model_n32,0.79446507
random_model_n33,0.7948147
random_model_n34,0.79470205
random_model_n35,0.79468995
random_model_n36,0.79481184
random_model_n37,0.7948773
random_model_n38,0.79465646
random_model_n39,0.7948975
random_model_n40,0.79452723
random_model_n41,0.7947292
random_model_n42,0.7949757
random_model_n43,0.79467934
random_model_n44,0.79441315
random_model_n45,0.7950372
random_model_n46,0.79491264
random_model_n47,0.79450893
random_model_n48,0.7948179
random_model_n49,0.79480344
random_model_n50,0.79493976
random_model_n51,0.794807
random_model_n52,0.7947964
random_model_n53,0.79492617
random_model_n54,0.794848
random_model_n55,0.79454273
random_model_n56,0.7947108
random_model_n57,0.7950145
random_model_n58,0.79460764
random_model_n59,0.79496926
random_model_n60,0.7943313
random_model_n61,0.7947856
random_model_n62,0.79470706
random_model_n63,0.79469234
random_model_n64,0.79482245
random_model_n65,0.79458946
random_model_n66,0.7947621
random_model_n67,0.7948646
average_model,0.53122556
optimal_clustering,0.74598587
