,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,average_model,optimal_clustering
0,0.2682443869566606,0.5286640477787359,0.6068474338092045,0.6234550158091405,0.6620357063012998,0.6693813675705024,0.6658043499089776,0.6887355881319664,0.2682443869566606,0.2682443869566606,0.2682443869566606,0.2682443869566606,0.26964964389511675,0.26964964389511675,0.273673788764332,0.2796141930950784,0.2930918846411804,0.2682443869566606,0.5174219922710869,0.584491073424675,0.627159784101434,0.6462585034013606,0.6457475008782856,0.6428092363706046,0.6747468940627894,0.2682443869566606,0.5601545782632302,0.5857685797323624,0.5986713934400051,0.6651017214397497,0.6598639455782312,0.6902047203858069,0.69039634633196,0.2682443869566606,0.31065759637188206,0.7169046022164735,0.7176711060010859,0.7146689661780206,0.7153077193318642,0.71217782887803,0.7139663377087925,0.7176711060010859,0.7128804573472581,0.7152438440164798,0.7146050908626361,0.7150522180703267,0.713902462393408,0.7152438440164798,0.714924467439558,0.7167768515857047,0.7154993452780173,0.7172239787933953,0.7123694548241832,0.7163297243780141,0.7149883427549424,0.7153077193318642,0.714413464916483,0.7158825971703235,0.715627095908786,0.7176711060010859,0.7164574750087829,0.7163297243780141,0.713710836447255,0.7170323528472422,0.716840726901089,0.7154993452780173,0.7139663377087925,0.7118584523011082,0.7163297243780141,0.7153077193318642,0.7150522180703267,0.715435469962633,0.5513184929683924,0.69039634633196
1,0.2496886078375012,0.547858580051739,0.6126920251668743,0.6757369614512472,0.6931110472357958,0.6989875762511577,0.7043531027434448,0.7099741304972693,0.2496886078375012,0.2496886078375012,0.2496886078375012,0.2496886078375012,0.2530101242374884,0.2530101242374884,0.2606112867682284,0.26412442911436873,0.27466385615278976,0.2496886078375012,0.5626137779055284,0.6402222860975376,0.6698604324358851,0.6725431956820287,0.6726709463127974,0.7019897160742231,0.6954105585896331,0.2496886078375012,0.5255022196672096,0.5615278975439941,0.6654530356743636,0.6842962537127527,0.699562454089617,0.6986043243588516,0.7139982753664846,0.2496886078375012,0.2807958864296892,0.7342467503433299,0.7362268851202453,0.7332886206125643,0.7362268851202453,0.7324582415125674,0.7362268851202453,0.7359075085433234,0.7359075085433234,0.7362268851202453,0.7362268851202453,0.7337357478202549,0.7362268851202453,0.7348855034971735,0.7323943661971831,0.7362268851202453,0.7333524959279486,0.7356520072817859,0.7324582415125674,0.7348855034971735,0.7337996231356392,0.7362268851202453,0.7341828750279454,0.7339273737664079,0.7362268851202453,0.7348855034971735,0.7362268851202453,0.7325859921433362,0.7342467503433299,0.7302864807894989,0.7362268851202453,0.7336079971894861,0.7325221168279519,0.7343106256587142,0.7345022516048673,0.7325221168279519,0.7349493788125578,0.7353965060202485,0.5680076934268753,0.7139982753664846
2,0.26680719236051226,0.5151544185749417,0.612308773274568,0.6259142154514388,0.66481428252052,0.6773338443358564,0.6738207019897161,0.6911947877742647,0.26680719236051226,0.26680719236051226,0.26680719236051226,0.26680719236051226,0.26770144677589347,0.26770144677589347,0.2712145891220338,0.2770911181373958,0.2910159368911884,0.26680719236051226,0.5161125483057073,0.5800517390054614,0.6270000958129731,0.6468653188975121,0.6531889751205646,0.6486538277282744,0.6825716201973747,0.26680719236051226,0.5610807703363035,0.6752898342435566,0.5959566925361695,0.6771422183897033,0.670179809012807,0.6853821340742869,0.6905560346204209,0.26680719236051226,0.30864552393727446,0.7177669189741624,0.7177669189741624,0.7154035323049408,0.7161061607741688,0.7166171632972438,0.7191083005972342,0.7173197917664719,0.7179585449203155,0.7167449139280125,0.7152119063587876,0.71700041518955,0.7168087892433969,0.7178307942895468,0.7178307942895468,0.7178307942895468,0.7171281658203187,0.7142537766280221,0.7173197917664719,0.7151480310434033,0.7166171632972438,0.7152119063587876,0.7180224202357,0.7173836670818562,0.7159784101434001,0.7126568937434129,0.716297786720322,0.7139344000511002,0.7159784101434001,0.7139982753664846,0.7191083005972342,0.7183417968126218,0.7180862955510843,0.7183417968126218,0.7179585449203155,0.7191083005972342,0.7168087892433969,0.7191083005972342,0.5560464491830465,0.6911947877742647
3,0.26620037686436077,0.4814601897096867,0.5676918654785859,0.5782312925170068,0.6702117466704992,0.6818370540704545,0.6836894382166012,0.6657404745935933,0.26620037686436077,0.26620037686436077,0.26620037686436077,0.26620037686436077,0.26933026731819487,0.26933026731819487,0.2750790457027882,0.2803168215643065,0.2941777650027147,0.26620037686436077,0.5285362971479671,0.5910702309092651,0.6278624125706621,0.6541790425090224,0.6527737855705662,0.6393599693398486,0.6655488486474402,0.26620037686436077,0.5242566510172144,0.5521062885247996,0.6232633898629875,0.604867299032289,0.656861805755166,0.6520711571013382,0.6644629682859059,0.26620037686436077,0.2975631567180863,0.7183737344703139,0.7167129762703204,0.7197151160933857,0.718565360416467,0.7186292357318514,0.7193318642010795,0.7192679888856951,0.7197151160933857,0.7186931110472358,0.7197151160933857,0.7186931110472358,0.7177349813164703,0.719076362939542,0.7162019737472454,0.7162658490626298,0.7172239787933953,0.7165213503241672,0.7193318642010795,0.7148605921241736,0.7143495896010986,0.7143495896010986,0.7185014851010827,0.717862731947239,0.7185014851010827,0.7160742231164766,0.7175433553703171,0.7192041135703108,0.7169046022164735,0.7163297243780141,0.7193318642010795,0.7189486123087733,0.7181821085241609,0.7182459838395452,0.7185014851010827,0.7158187218549391,0.7197151160933857,0.7164574750087829,0.540542490687807,0.6836894382166012
4,0.26329405001437195,0.5364887739133212,0.5918047970361854,0.6616205167513015,0.6706269362204976,0.6767589664973971,0.6762479639743221,0.6876816454281243,0.26329405001437195,0.26329405001437195,0.26329405001437195,0.26329405001437195,0.2666155664143592,0.2666155664143592,0.2730669732681805,0.27715499345278016,0.28929130337581044,0.26329405001437195,0.5504135926671138,0.5986394557823129,0.6369646450129347,0.6376672734821628,0.6667944172974354,0.6466736929513589,0.6844240043435215,0.26329405001437195,0.5387882852671585,0.5693206860208873,0.6170994219283957,0.6082207530899684,0.6465459423205903,0.6422662961898374,0.6565743668359363,0.26329405001437195,0.2929321963527195,0.7210884353741497,0.7214716872664558,0.7221104404202996,0.7186611733895436,0.7193638018587717,0.7212800613203028,0.7220465651049152,0.7217271885279933,0.7194915524895404,0.7208968094279965,0.7202580562741528,0.7212800613203028,0.7214078119510715,0.7207051834818434,0.7213439366356872,0.721152310689534,0.7221104404202996,0.7200025550126153,0.7205774328510747,0.7214078119510715,0.7191721759126186,0.7207690587972279,0.7187250487049279,0.7188527993356967,0.7200025550126153,0.7212800613203028,0.7208968094279965,0.7202580562741528,0.7210884353741497,0.7207690587972279,0.7226214429433745,0.7177669189741624,0.7226214429433745,0.7226214429433745,0.7226214429433745,0.7218549391587621,0.7207051834818434,0.5485564770161238,0.6876816454281243
5,0.2528184982913353,0.5521382261824918,0.6184408035514676,0.6788029765896969,0.6842962537127527,0.6943246782280987,0.696113187058861,0.6958576857973237,0.2528184982913353,0.2528184982913353,0.2528184982913353,0.2528184982913353,0.2561400146913225,0.2561400146913225,0.2636134265912938,0.2675736961451247,0.2800932579604612,0.2528184982913353,0.5722589505285682,0.6613011401743796,0.6700520583820383,0.6815496151512248,0.692983296605027,0.6968796908434736,0.6958576857973237,0.2528184982913353,0.5231388329979879,0.5587173836670819,0.6747149564050973,0.7032033470665261,0.7147009038357127,0.7179585449203155,0.718214046181853,0.2528184982913353,0.27300309795279615,0.7290089744818115,0.7315639870971863,0.7291367251125802,0.7272204656510491,0.7319472389894925,0.7317556130433394,0.7281785953818147,0.7281147200664303,0.7239628245664463,0.7327776180894893,0.7262623359202836,0.727539842227971,0.7318833636741081,0.7329692440356425,0.7314362364664175,0.7316278624125707,0.7330969946664112,0.7320749896202613,0.7295838523202708,0.7298393535818083,0.7295199770048865,0.7318194883587238,0.7305419820510364,0.7317556130433394,0.7299032288971927,0.7305419820510364,0.7321388649356456,0.7323943661971831,0.7259429593433617,0.7319472389894925,0.7286257225895053,0.7293922263741177,0.7318833636741081,0.7283063460125835,0.731691737727955,0.7286895979048896,0.7330969946664112,0.5717999945587694,0.718214046181853
6,0.22931238222988726,0.5436428092363706,0.6107118903899588,0.6837852511896777,0.6908754111973427,0.6998179553511545,0.7032033470665261,0.7025645939126824,0.22931238222988726,0.22931238222988726,0.22931238222988726,0.22931238222988726,0.23250614799910574,0.23250614799910574,0.24036281179138322,0.24381207882213918,0.258120149468238,0.22931238222988726,0.5659352943055156,0.6639839034205232,0.6616843920666858,0.6919612915588771,0.6918974162434927,0.6797611063204625,0.7259429593433617,0.22931238222988726,0.49631120053655264,0.6913864137204178,0.7415924116125323,0.7535370955894095,0.7535370955894095,0.7535370955894095,0.7535370955894095,0.22931238222988726,0.7532177190124876,0.7538564721663313,0.7525789658586439,0.7520040880201846,0.7566031107278592,0.7557088563124781,0.7520040880201846,0.7552617291047875,0.7528344671201814,0.7553894797355561,0.7552617291047875,0.7543035993740219,0.7505349557663441,0.7552617291047875,0.753281594327872,0.7539203474817157,0.7566031107278592,0.7557088563124781,0.7551978537894031,0.7534093449586408,0.7527067164894127,0.7555172303663249,0.7546229759509437,0.7566031107278592,0.7539842227971001,0.7537287215355626,0.7566031107278592,0.7558366069432468,0.7539842227971001,0.7532177190124876,0.7514930854971097,0.7521957139663377,0.752770591804797,0.7502794545048066,0.7538564721663313,0.754495225320175,0.75500622784325,0.7526428411740282,0.5984809503700629,0.7535370955894095
7,0.26163329181437833,0.5404490434671522,0.6422662961898374,0.6542109801667145,0.6756730861358627,0.6853821340742869,0.692472294081952,0.6938775510204082,0.26163329181437833,0.26163329181437833,0.26163329181437833,0.26163329181437833,0.26431605506052186,0.26431605506052186,0.2704480853374214,0.27638848966816776,0.291463064098879,0.26163329181437833,0.5043594902749833,0.5766663472900897,0.6125642745361055,0.6324294976206445,0.6720321931589537,0.6289802305898885,0.6584267509820829,0.26163329181437833,0.5453674427517485,0.6003640892976909,0.5850340136054422,0.6614927661205328,0.6680080482897385,0.6825077448819904,0.6887675257896586,0.26163329181437833,0.30398262591421543,0.723387946727987,0.7219188144741465,0.719747053751078,0.7208329341126122,0.7229408195202964,0.7242822011433682,0.7221743157356839,0.7218549391587621,0.7217910638433778,0.7236434479895244,0.7229408195202964,0.7242822011433682,0.7242822011433682,0.7215355625818403,0.719938679697231,0.7221743157356839,0.7212161860049184,0.7237711986202932,0.7200025550126153,0.7242822011433682,0.7223020663664527,0.7210245600587653,0.7207690587972279,0.7226853182587589,0.7232601960972183,0.7223020663664527,0.7242822011433682,0.7202580562741528,0.7222381910510683,0.7205135575356904,0.7230685701510651,0.7242822011433682,0.7215355625818403,0.7203219315895373,0.7238989492510619,0.7219188144741465,0.7203858069049216,0.5523511439004397,0.6938775510204082
8,0.27019258407588387,0.5217974513749162,0.6106480150745744,0.6250838363514419,0.6644310306282137,0.6753537095589409,0.6722238191051069,0.6860208872281307,0.27019258407588387,0.27019258407588387,0.27019258407588387,0.27019258407588387,0.271086838491265,0.271086838491265,0.27447223020663664,0.2804765098527674,0.2945929545527131,0.27019258407588387,0.5184120596595446,0.5826067516208361,0.6272555970745105,0.647376321420587,0.6501229599821149,0.6454600619590559,0.6787391012743126,0.27019258407588387,0.5626137779055284,0.5780716042285459,0.5990227076746192,0.6735013254127942,0.6670499185589729,0.6807831113666124,0.6852543834435183,0.27019258407588387,0.31286129475264285,0.7137427741049471,0.7127846443741817,0.7157229088818626,0.7110600108588037,0.7143815272587909,0.7146370285203283,0.7127846443741817,0.7157229088818626,0.714573153204944,0.7149564050972501,0.7075468685126632,0.7116987640126473,0.7133595222126409,0.7131678962664878,0.7157229088818626,0.7125930184280285,0.7127207690587972,0.7138705247357159,0.7157229088818626,0.714573153204944,0.712848519689566,0.7143815272587909,0.7147009038357127,0.7124013924818754,0.7132956468972566,0.7120181405895691,0.7148286544664815,0.7131678962664878,0.7157229088818626,0.712337517166491,0.7147009038357127,0.713040145635719,0.7118903899588004,0.714764779151097,0.7109322602280349,0.7143176519434065,0.713040145635719,0.5524315794827755,0.6860208872281307
9,0.2669988183066654,0.5170068027210885,0.5690013094439654,0.5774328510747022,0.6729903228897193,0.6849988821819808,0.6869790169588962,0.691258663089649,0.2669988183066654,0.2669988183066654,0.2669988183066654,0.2669988183066654,0.27000095812973074,0.27000095812973074,0.2756858611989397,0.2805403851681518,0.2943374532911756,0.2669988183066654,0.5305483695825748,0.5950624381207882,0.6114783941745713,0.6524224713359522,0.654466481428252,0.6397112835744626,0.6645587812589825,0.2669988183066654,0.5312509980518029,0.5601865159209224,0.6256587141899013,0.6094982593976558,0.6595765066590016,0.6547858580051739,0.667944172974354,0.2669988183066654,0.2977228450065472,0.7189166746510811,0.7158506595126314,0.7173197917664719,0.7189166746510811,0.7156590335664782,0.7176391683433937,0.7177669189741624,0.7189166746510811,0.7159784101434001,0.71700041518955,0.7159145348280157,0.7168087892433969,0.7167449139280125,0.7170642905049344,0.7189166746510811,0.7154035323049408,0.7139982753664846,0.7125291431126441,0.7176391683433937,0.7185334227587749,0.717703043658778,0.7166171632972438,0.7183417968126218,0.7166810386126281,0.7178307942895468,0.7169365398741656,0.7166171632972438,0.71700041518955,0.7178307942895468,0.7153396569895564,0.7177669189741624,0.7165532879818595,0.7103573823895756,0.7157229088818626,0.7141899013126377,0.7166810386126281,0.7155312829357094,0.5440568159101582,0.691258663089649
