,abilities
kmeans_n_clusters_1,0.46166113
kmeans_n_clusters_2,0.5042691
kmeans_n_clusters_3,0.51052094
kmeans_n_clusters_4,0.51367766
kmeans_n_clusters_5,0.51151186
kmeans_n_clusters_6,0.5117251
kmeans_n_clusters_7,0.50984055
kmeans_n_clusters_8,0.51390374
dbscan_eps_0_1_min_samples_2,0.50462997
dbscan_eps_0_2_min_samples_2,0.5096344
dbscan_eps_0_3_min_samples_2,0.5096337
dbscan_eps_0_4_min_samples_2,0.5096337
dbscan_eps_0_5_min_samples_2,0.5096337
dbscan_eps_0_6_min_samples_2,0.46166113
dbscan_eps_0_7_min_samples_2,0.46166113
dbscan_eps_0_8_min_samples_2,0.46166113
dbscan_eps_0_9_min_samples_2,0.46166113
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.46166113
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5046609
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5100713
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51357335
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5132167
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5158039
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5137752
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5135714
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.46166113
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5096337
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5148458
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5160432
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5176239
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5171907
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51599926
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5158417
mean_shift_,0.5026167
optics_,0.49791044
random_model_n1,0.48290318
random_model_n2,0.48285538
random_model_n3,0.48305368
random_model_n4,0.48279554
random_model_n5,0.4827769
random_model_n6,0.4831276
random_model_n7,0.48346812
random_model_n8,0.48296803
random_model_n9,0.4828486
random_model_n10,0.48282915
random_model_n11,0.4829017
random_model_n12,0.48301208
random_model_n13,0.4835182
random_model_n14,0.48272824
random_model_n15,0.4828222
random_model_n16,0.48290142
random_model_n17,0.4830495
random_model_n18,0.48283255
random_model_n19,0.4831652
random_model_n20,0.4830863
random_model_n21,0.48287484
random_model_n22,0.4828266
random_model_n23,0.4828441
random_model_n24,0.48353216
random_model_n25,0.48293456
random_model_n26,0.4830185
random_model_n27,0.48274064
random_model_n28,0.48281938
random_model_n29,0.48288378
random_model_n30,0.48311177
random_model_n31,0.4831534
random_model_n32,0.48306817
average_model,0.4996728
optimal_clustering,0.5199148
