,abilities
kmeans_n_clusters_1,0.44277608
kmeans_n_clusters_2,0.48959497
kmeans_n_clusters_3,0.5049961
kmeans_n_clusters_4,0.5083853
kmeans_n_clusters_5,0.50649065
kmeans_n_clusters_6,0.50686073
kmeans_n_clusters_7,0.5049741
kmeans_n_clusters_8,0.5073488
dbscan_eps_0_1_min_samples_2,0.49723375
dbscan_eps_0_2_min_samples_2,0.50344026
dbscan_eps_0_3_min_samples_2,0.5034284
dbscan_eps_0_4_min_samples_2,0.5034284
dbscan_eps_0_5_min_samples_2,0.5034284
dbscan_eps_0_6_min_samples_2,0.44277608
dbscan_eps_0_7_min_samples_2,0.44277608
dbscan_eps_0_8_min_samples_2,0.44277608
dbscan_eps_0_9_min_samples_2,0.44277608
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.44277608
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49295664
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.50311035
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.50766283
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5074465
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5125688
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5090865
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5091149
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.44277608
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5034284
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5105803
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51165956
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5143151
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5130611
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51202214
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5117416
mean_shift_,0.49141875
optics_,0.48853987
random_model_n1,0.46945235
random_model_n2,0.46965927
random_model_n3,0.46971175
random_model_n4,0.4698432
random_model_n5,0.46965048
random_model_n6,0.4693103
random_model_n7,0.46985793
random_model_n8,0.46954122
random_model_n9,0.4696698
random_model_n10,0.4698064
random_model_n11,0.46961576
random_model_n12,0.4702042
random_model_n13,0.46948665
random_model_n14,0.4693812
random_model_n15,0.46957228
random_model_n16,0.46952388
average_model,0.4904755
optimal_clustering,0.51716703
