,abilities
kmeans_n_clusters_1,0.36504176
kmeans_n_clusters_2,0.51370126
kmeans_n_clusters_3,0.53071237
kmeans_n_clusters_4,0.5253103
kmeans_n_clusters_5,0.5297252
kmeans_n_clusters_6,0.52730584
kmeans_n_clusters_7,0.5240929
kmeans_n_clusters_8,0.51935726
dbscan_eps_0_1_min_samples_2,0.36770207
dbscan_eps_0_2_min_samples_2,0.43958566
dbscan_eps_0_3_min_samples_2,0.48614562
dbscan_eps_0_4_min_samples_2,0.50506747
dbscan_eps_0_5_min_samples_2,0.51646584
dbscan_eps_0_6_min_samples_2,0.51795137
dbscan_eps_0_7_min_samples_2,0.5168753
dbscan_eps_0_8_min_samples_2,0.51683927
dbscan_eps_0_9_min_samples_2,0.51683927
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.36504176
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.51370126
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5326477
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.52685004
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5254082
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5234001
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.52348626
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5195114
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.36504176
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.51370126
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5324435
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.53289706
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5313866
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5279738
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52068603
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51709557
mean_shift_,0.51370126
optics_,0.43506792
random_model_n1,0.4492422
random_model_n2,0.4480217
random_model_n3,0.44875646
random_model_n4,0.44763535
random_model_n5,0.4495094
random_model_n6,0.44962737
random_model_n7,0.45017314
random_model_n8,0.4506718
random_model_n9,0.44823956
random_model_n10,0.44924048
average_model,0.49631658
optimal_clustering,0.5387824
