,abilities
kmeans_n_clusters_1,0.4169634
kmeans_n_clusters_2,0.50209665
kmeans_n_clusters_3,0.525882
kmeans_n_clusters_4,0.52942896
kmeans_n_clusters_5,0.52864426
kmeans_n_clusters_6,0.5281021
kmeans_n_clusters_7,0.527924
kmeans_n_clusters_8,0.5278678
dbscan_eps_0_1_min_samples_2,0.52172625
dbscan_eps_0_2_min_samples_2,0.5271989
dbscan_eps_0_3_min_samples_2,0.42260203
dbscan_eps_0_4_min_samples_2,0.41910475
dbscan_eps_0_5_min_samples_2,0.41793752
dbscan_eps_0_6_min_samples_2,0.41793752
dbscan_eps_0_7_min_samples_2,0.4169634
dbscan_eps_0_8_min_samples_2,0.4169634
dbscan_eps_0_9_min_samples_2,0.4169634
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4169634
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5022479
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5261761
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.52933687
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5266505
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5291283
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.526681
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5255392
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4169634
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5018478
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5260627
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.52175933
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51630837
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5208472
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5181998
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5145603
mean_shift_,0.52664804
optics_min_samples_7_xi_0_01_min_cluster_size_0_2,0.5092552
random_model_n1,0.47364998
random_model_n2,0.47364894
random_model_n3,0.473391
random_model_n4,0.47361317
random_model_n5,0.4735723
random_model_n6,0.47398674
random_model_n7,0.47387332
random_model_n8,0.47375098
random_model_n9,0.47429866
random_model_n10,0.47361916
random_model_n11,0.47362417
random_model_n12,0.47358963
random_model_n13,0.47360584
random_model_n14,0.4738495
random_model_n15,0.47378105
random_model_n16,0.47369778
random_model_n17,0.47386792
random_model_n18,0.4736351
random_model_n19,0.4735688
random_model_n20,0.4737442
random_model_n21,0.4735591
random_model_n22,0.4734544
random_model_n23,0.4733643
random_model_n24,0.47363728
random_model_n25,0.4735351
random_model_n26,0.47378662
random_model_n27,0.47360408
random_model_n28,0.47334218
random_model_n29,0.47362867
random_model_n30,0.473686
random_model_n31,0.47360933
average_model,0.4904027
optimal_clustering,0.53098875
