,abilities
kmeans_n_clusters_1,0.32832325
kmeans_n_clusters_2,0.47696024
kmeans_n_clusters_3,0.5240051
kmeans_n_clusters_4,0.51870215
kmeans_n_clusters_5,0.5089536
kmeans_n_clusters_6,0.49988636
kmeans_n_clusters_7,0.4963221
kmeans_n_clusters_8,0.49117786
dbscan_eps_0_1_min_samples_2,0.52049136
dbscan_eps_0_2_min_samples_2,0.5237889
dbscan_eps_0_3_min_samples_2,0.5240051
dbscan_eps_0_4_min_samples_2,0.5240051
dbscan_eps_0_5_min_samples_2,0.47696024
dbscan_eps_0_6_min_samples_2,0.47696024
dbscan_eps_0_7_min_samples_2,0.47696024
dbscan_eps_0_8_min_samples_2,0.47696024
dbscan_eps_0_9_min_samples_2,0.47696024
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.32832325
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.47696024
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5240051
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.518384
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.50979847
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4861658
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5000558
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5153878
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.32832325
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.43978575
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5240051
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5154351
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.48269844
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5014361
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.4970159
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4930599
mean_shift_,0.5240051
optics_,0.40297908
random_model_n1,0.41559055
random_model_n2,0.41595468
random_model_n3,0.41597688
random_model_n4,0.4156424
random_model_n5,0.41548404
random_model_n6,0.41549382
random_model_n7,0.4158358
random_model_n8,0.41690138
random_model_n9,0.41620654
random_model_n10,0.4158414
random_model_n11,0.41609782
random_model_n12,0.41607854
random_model_n13,0.41600358
random_model_n14,0.41641828
random_model_n15,0.4163156
random_model_n16,0.41630828
random_model_n17,0.41590548
average_model,0.47976846
optimal_clustering,0.5240056
