,abilities
kmeans_n_clusters_1,0.426242
kmeans_n_clusters_2,0.49735367
kmeans_n_clusters_3,0.5153828
kmeans_n_clusters_4,0.51783496
kmeans_n_clusters_5,0.518335
kmeans_n_clusters_6,0.5212785
kmeans_n_clusters_7,0.52022946
kmeans_n_clusters_8,0.51993895
dbscan_eps_0_1_min_samples_2,0.51509094
dbscan_eps_0_2_min_samples_2,0.5172561
dbscan_eps_0_3_min_samples_2,0.42659047
dbscan_eps_0_4_min_samples_2,0.42659047
dbscan_eps_0_5_min_samples_2,0.42659047
dbscan_eps_0_6_min_samples_2,0.426242
dbscan_eps_0_7_min_samples_2,0.426242
dbscan_eps_0_8_min_samples_2,0.426242
dbscan_eps_0_9_min_samples_2,0.426242
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.426242
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49787086
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5160327
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5165363
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5166484
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.52141553
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51994216
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51921743
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.426242
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49719074
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5173675
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5122541
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5207662
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.52122456
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51965487
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51888394
mean_shift_,0.49754903
optics_,0.4857694
random_model_n1,0.48011294
random_model_n2,0.4799782
random_model_n3,0.47989255
random_model_n4,0.48019543
random_model_n5,0.47999194
random_model_n6,0.48003742
random_model_n7,0.47997078
random_model_n8,0.48008618
random_model_n9,0.48009643
random_model_n10,0.48039067
random_model_n11,0.48017922
random_model_n12,0.47995323
random_model_n13,0.47998437
random_model_n14,0.4802055
random_model_n15,0.48005247
random_model_n16,0.47963396
random_model_n17,0.47973195
random_model_n18,0.4799066
random_model_n19,0.48000863
random_model_n20,0.48005566
random_model_n21,0.48005214
random_model_n22,0.48003227
random_model_n23,0.47995207
random_model_n24,0.48019412
random_model_n25,0.48031294
random_model_n26,0.4799636
random_model_n27,0.48012155
random_model_n28,0.47995004
random_model_n29,0.48006302
random_model_n30,0.48008162
average_model,0.48334333
optimal_clustering,0.5237112
