,abilities
kmeans_n_clusters_1,0.4799576
kmeans_n_clusters_2,0.50895005
kmeans_n_clusters_3,0.51306343
kmeans_n_clusters_4,0.51495427
kmeans_n_clusters_5,0.51394665
kmeans_n_clusters_6,0.5123448
kmeans_n_clusters_7,0.5126782
kmeans_n_clusters_8,0.5132506
dbscan_eps_0_1_min_samples_2,0.5081064
dbscan_eps_0_2_min_samples_2,0.5159111
dbscan_eps_0_3_min_samples_2,0.5159216
dbscan_eps_0_4_min_samples_2,0.5159216
dbscan_eps_0_5_min_samples_2,0.5159216
dbscan_eps_0_6_min_samples_2,0.4799576
dbscan_eps_0_7_min_samples_2,0.4799576
dbscan_eps_0_8_min_samples_2,0.4799576
dbscan_eps_0_9_min_samples_2,0.4799576
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4799576
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5093999
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51292396
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5149483
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51464045
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5175217
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5150439
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5154886
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4799576
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5159216
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5185327
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51908034
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5191875
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51834476
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5172632
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5170763
mean_shift_,0.50813234
optics_min_samples_7_xi_0_08_min_cluster_size_0_1,0.5159216
random_model_n1,0.49408293
random_model_n2,0.4936952
random_model_n3,0.4936817
random_model_n4,0.49398917
random_model_n5,0.49369845
random_model_n6,0.49390483
random_model_n7,0.4937589
random_model_n8,0.4938297
random_model_n9,0.49364865
random_model_n10,0.49367172
random_model_n11,0.4938157
random_model_n12,0.4937411
random_model_n13,0.49362954
random_model_n14,0.49361798
random_model_n15,0.49362245
random_model_n16,0.49364847
random_model_n17,0.4938377
random_model_n18,0.49376446
random_model_n19,0.49390024
random_model_n20,0.49370965
random_model_n21,0.49364272
random_model_n22,0.49373657
random_model_n23,0.49379027
random_model_n24,0.49360746
random_model_n25,0.49386826
random_model_n26,0.49372447
random_model_n27,0.4940058
random_model_n28,0.49376574
random_model_n29,0.49395916
random_model_n30,0.49381226
random_model_n31,0.49380034
random_model_n32,0.49381006
random_model_n33,0.49359393
random_model_n34,0.49373117
random_model_n35,0.49414888
random_model_n36,0.49362686
random_model_n37,0.49396032
random_model_n38,0.49390286
random_model_n39,0.49379098
random_model_n40,0.4936773
random_model_n41,0.4937847
random_model_n42,0.493779
random_model_n43,0.49390215
random_model_n44,0.49364468
random_model_n45,0.49372867
random_model_n46,0.49372286
random_model_n47,0.4936932
random_model_n48,0.49377277
random_model_n49,0.49369216
random_model_n50,0.49385157
random_model_n51,0.4940682
random_model_n52,0.4940186
random_model_n53,0.49398807
random_model_n54,0.49383038
random_model_n55,0.49369082
random_model_n56,0.4938231
random_model_n57,0.4937113
random_model_n58,0.49382272
random_model_n59,0.49374935
random_model_n60,0.49378854
random_model_n61,0.49367258
random_model_n62,0.49388406
random_model_n63,0.49380645
random_model_n64,0.49363744
random_model_n65,0.49386865
random_model_n66,0.49366823
random_model_n67,0.49387133
random_model_n68,0.49369913
random_model_n69,0.49376312
random_model_n70,0.49368486
average_model,0.5076551
optimal_clustering,0.52099115
