,abilities
kmeans_n_clusters_1,0.45390612
kmeans_n_clusters_2,0.5033169
kmeans_n_clusters_3,0.5226358
kmeans_n_clusters_4,0.5239449
kmeans_n_clusters_5,0.52633965
kmeans_n_clusters_6,0.52789783
kmeans_n_clusters_7,0.5278962
kmeans_n_clusters_8,0.528005
dbscan_eps_0_1_min_samples_2,0.45390612
dbscan_eps_0_2_min_samples_2,0.45390612
dbscan_eps_0_3_min_samples_2,0.45390612
dbscan_eps_0_4_min_samples_2,0.45390612
dbscan_eps_0_5_min_samples_2,0.45390612
dbscan_eps_0_6_min_samples_2,0.45390612
dbscan_eps_0_7_min_samples_2,0.45390612
dbscan_eps_0_8_min_samples_2,0.45390612
dbscan_eps_0_9_min_samples_2,0.45390612
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.45390612
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49385872
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5053996
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5111999
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5158096
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5160412
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51565063
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5182148
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.45390612
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5017945
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.522553
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5266117
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5281252
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.528879
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5282356
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5281568
mean_shift_,0.4568666
optics_,0.4742101
random_model_n1,0.5033095
random_model_n2,0.503476
random_model_n3,0.50179434
random_model_n4,0.50298244
random_model_n5,0.5031462
random_model_n6,0.503525
random_model_n7,0.5036123
random_model_n8,0.5036239
random_model_n9,0.50284994
random_model_n10,0.5031803
random_model_n11,0.5034272
random_model_n12,0.5033016
random_model_n13,0.50377995
random_model_n14,0.5033142
random_model_n15,0.5031199
random_model_n16,0.503642
random_model_n17,0.50261384
random_model_n18,0.50276023
random_model_n19,0.502855
random_model_n20,0.5034821
random_model_n21,0.50359595
random_model_n22,0.50339544
random_model_n23,0.5029904
random_model_n24,0.503078
random_model_n25,0.5033499
random_model_n26,0.503949
random_model_n27,0.5031664
random_model_n28,0.50326896
random_model_n29,0.50315136
random_model_n30,0.5030916
random_model_n31,0.502939
random_model_n32,0.503388
random_model_n33,0.50300276
random_model_n34,0.5025769
random_model_n35,0.5029461
random_model_n36,0.50382674
random_model_n37,0.5035335
random_model_n38,0.502434
random_model_n39,0.5024215
random_model_n40,0.5032368
random_model_n41,0.50362086
random_model_n42,0.5030629
random_model_n43,0.5029094
random_model_n44,0.5033746
random_model_n45,0.5035457
random_model_n46,0.5037293
average_model,0.49363372
optimal_clustering,0.52975124
