,abilities
kmeans_n_clusters_1,0.42583427
kmeans_n_clusters_2,0.49675852
kmeans_n_clusters_3,0.51561356
kmeans_n_clusters_4,0.51845163
kmeans_n_clusters_5,0.5192432
kmeans_n_clusters_6,0.5223759
kmeans_n_clusters_7,0.5212909
kmeans_n_clusters_8,0.5213802
dbscan_eps_0_1_min_samples_2,0.51602566
dbscan_eps_0_2_min_samples_2,0.51732254
dbscan_eps_0_3_min_samples_2,0.42618597
dbscan_eps_0_4_min_samples_2,0.42618597
dbscan_eps_0_5_min_samples_2,0.42618597
dbscan_eps_0_6_min_samples_2,0.42583427
dbscan_eps_0_7_min_samples_2,0.42583427
dbscan_eps_0_8_min_samples_2,0.42583427
dbscan_eps_0_9_min_samples_2,0.42583427
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42583427
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4971939
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51623875
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5169763
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51738375
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5224575
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5211928
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5205891
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42583427
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49649918
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5173853
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5130329
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5214173
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5222785
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52136195
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5202204
mean_shift_,0.4969272
optics_,0.48736987
random_model_n1,0.48169518
random_model_n2,0.481376
random_model_n3,0.48172545
random_model_n4,0.48136088
random_model_n5,0.48176873
random_model_n6,0.4816766
random_model_n7,0.48168987
random_model_n8,0.48144704
random_model_n9,0.48139155
random_model_n10,0.48170137
random_model_n11,0.4813848
random_model_n12,0.48161167
random_model_n13,0.48176977
random_model_n14,0.48152465
random_model_n15,0.48173514
random_model_n16,0.48182377
random_model_n17,0.4818036
random_model_n18,0.48173094
random_model_n19,0.48169097
random_model_n20,0.48184758
random_model_n21,0.48184437
random_model_n22,0.48163137
random_model_n23,0.4818849
random_model_n24,0.48145932
random_model_n25,0.4816417
random_model_n26,0.48112652
random_model_n27,0.4818337
random_model_n28,0.4814006
random_model_n29,0.48137885
random_model_n30,0.4815316
random_model_n31,0.48166654
random_model_n32,0.4817634
random_model_n33,0.48160222
average_model,0.48368004
optimal_clustering,0.5244245
