,abilities
kmeans_n_clusters_1,0.45776093
kmeans_n_clusters_2,0.50633615
kmeans_n_clusters_3,0.5247082
kmeans_n_clusters_4,0.52814186
kmeans_n_clusters_5,0.5259324
kmeans_n_clusters_6,0.52783597
kmeans_n_clusters_7,0.52774215
kmeans_n_clusters_8,0.52665436
dbscan_eps_0_1_min_samples_2,0.45776093
dbscan_eps_0_2_min_samples_2,0.45776093
dbscan_eps_0_3_min_samples_2,0.45776093
dbscan_eps_0_4_min_samples_2,0.45776093
dbscan_eps_0_5_min_samples_2,0.45776093
dbscan_eps_0_6_min_samples_2,0.45776093
dbscan_eps_0_7_min_samples_2,0.45776093
dbscan_eps_0_8_min_samples_2,0.45776093
dbscan_eps_0_9_min_samples_2,0.45776093
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.45776093
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49435633
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5044354
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5099259
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5141373
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51381373
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5126635
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5154199
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.45776093
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5050639
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5244078
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5282382
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.52841604
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5285041
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52742314
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.52718383
mean_shift_,0.46046945
optics_,0.47700593
random_model_n1,0.50220495
random_model_n2,0.50231135
random_model_n3,0.5007086
random_model_n4,0.5018441
random_model_n5,0.50191885
random_model_n6,0.50226074
random_model_n7,0.50227475
random_model_n8,0.5024035
random_model_n9,0.50160325
random_model_n10,0.50190085
random_model_n11,0.5022836
random_model_n12,0.5019448
random_model_n13,0.5024717
random_model_n14,0.5022283
random_model_n15,0.5019983
random_model_n16,0.5025313
random_model_n17,0.50142473
random_model_n18,0.5016115
random_model_n19,0.5015046
random_model_n20,0.50244236
random_model_n21,0.50246775
random_model_n22,0.5021535
random_model_n23,0.5017807
random_model_n24,0.5019431
random_model_n25,0.5020642
random_model_n26,0.5027588
random_model_n27,0.50194097
random_model_n28,0.50221884
random_model_n29,0.5020346
random_model_n30,0.5019237
random_model_n31,0.5017464
random_model_n32,0.5022105
random_model_n33,0.50173247
random_model_n34,0.5013937
random_model_n35,0.50178605
random_model_n36,0.5026685
random_model_n37,0.5023981
random_model_n38,0.50120354
average_model,0.49511603
optimal_clustering,0.5299748
