,abilities
kmeans_n_clusters_1,0.38331714
kmeans_n_clusters_2,0.5163475
kmeans_n_clusters_3,0.546018
kmeans_n_clusters_4,0.5479541
kmeans_n_clusters_5,0.5542613
kmeans_n_clusters_6,0.5541014
kmeans_n_clusters_7,0.5557021
kmeans_n_clusters_8,0.5532706
dbscan_eps_0_1_min_samples_2,0.3868648
dbscan_eps_0_2_min_samples_2,0.46541116
dbscan_eps_0_3_min_samples_2,0.52622974
dbscan_eps_0_4_min_samples_2,0.54386353
dbscan_eps_0_5_min_samples_2,0.53628016
dbscan_eps_0_6_min_samples_2,0.5286623
dbscan_eps_0_7_min_samples_2,0.52154726
dbscan_eps_0_8_min_samples_2,0.52082705
dbscan_eps_0_9_min_samples_2,0.52082705
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.38331714
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5163475
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.54670805
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.54724705
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5524865
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5541075
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5559504
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.55478173
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.38331714
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5163475
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5448699
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5488131
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5551785
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.55535245
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.55476063
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5550303
mean_shift_,0.5163475
optics_,0.46489808
random_model_n1,0.4921207
random_model_n2,0.49125963
random_model_n3,0.49043196
random_model_n4,0.49086398
random_model_n5,0.49189165
random_model_n6,0.49258047
random_model_n7,0.49291205
random_model_n8,0.4933498
random_model_n9,0.49088958
random_model_n10,0.49203026
random_model_n11,0.4914354
random_model_n12,0.4917606
random_model_n13,0.49225593
random_model_n14,0.49257377
random_model_n15,0.4902393
random_model_n16,0.4923998
random_model_n17,0.4914664
random_model_n18,0.49099952
random_model_n19,0.49055332
random_model_n20,0.48935503
random_model_n21,0.49382073
random_model_n22,0.4913257
random_model_n23,0.4915195
random_model_n24,0.49279147
random_model_n25,0.4918022
random_model_n26,0.49234906
random_model_n27,0.4915354
random_model_n28,0.4908279
random_model_n29,0.49189708
random_model_n30,0.49197716
random_model_n31,0.4890344
random_model_n32,0.49154714
random_model_n33,0.49178073
random_model_n34,0.49059457
random_model_n35,0.49121067
random_model_n36,0.49390373
random_model_n37,0.49290314
random_model_n38,0.49024698
random_model_n39,0.4899017
average_model,0.51769686
optimal_clustering,0.5586043
