,abilities
kmeans_n_clusters_1,0.47362313
kmeans_n_clusters_2,0.5070449
kmeans_n_clusters_3,0.5116915
kmeans_n_clusters_4,0.5138322
kmeans_n_clusters_5,0.5122386
kmeans_n_clusters_6,0.5119612
kmeans_n_clusters_7,0.51074976
kmeans_n_clusters_8,0.51155037
dbscan_eps_0_1_min_samples_2,0.50590473
dbscan_eps_0_2_min_samples_2,0.5148872
dbscan_eps_0_3_min_samples_2,0.5148989
dbscan_eps_0_4_min_samples_2,0.5148989
dbscan_eps_0_5_min_samples_2,0.5148989
dbscan_eps_0_6_min_samples_2,0.47362313
dbscan_eps_0_7_min_samples_2,0.47362313
dbscan_eps_0_8_min_samples_2,0.47362313
dbscan_eps_0_9_min_samples_2,0.47362313
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.47362313
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5075631
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51153314
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51403
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51377803
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5162985
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5141329
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.514148
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.47362313
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5148989
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5179524
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5185125
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51850253
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5176328
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5164302
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51606333
mean_shift_,0.50597346
optics_min_samples_7_xi_0_08_min_cluster_size_0_1,0.5148989
random_model_n1,0.48978508
random_model_n2,0.48939055
random_model_n3,0.48935753
random_model_n4,0.48962316
random_model_n5,0.48938996
random_model_n6,0.48956123
random_model_n7,0.48938933
random_model_n8,0.4895314
random_model_n9,0.4893162
random_model_n10,0.48930228
random_model_n11,0.48945826
random_model_n12,0.48941332
random_model_n13,0.48926324
random_model_n14,0.48929748
random_model_n15,0.48925936
random_model_n16,0.4893278
random_model_n17,0.48951825
random_model_n18,0.48937827
random_model_n19,0.4896259
random_model_n20,0.48940355
random_model_n21,0.48935252
random_model_n22,0.4893789
random_model_n23,0.4893475
random_model_n24,0.4893155
random_model_n25,0.48958418
random_model_n26,0.48938638
random_model_n27,0.48969188
random_model_n28,0.48936406
random_model_n29,0.4896944
random_model_n30,0.4895038
random_model_n31,0.48948398
random_model_n32,0.48949102
random_model_n33,0.48930627
random_model_n34,0.48941457
random_model_n35,0.48979676
random_model_n36,0.4892969
random_model_n37,0.48964673
random_model_n38,0.48959002
random_model_n39,0.4894259
random_model_n40,0.48931724
random_model_n41,0.48940665
random_model_n42,0.48947576
random_model_n43,0.48960128
random_model_n44,0.4893397
random_model_n45,0.4894488
random_model_n46,0.48941818
random_model_n47,0.48928857
random_model_n48,0.4894466
random_model_n49,0.48939037
average_model,0.5053864
optimal_clustering,0.5207172
