,abilities
kmeans_n_clusters_1,0.415085
kmeans_n_clusters_2,0.47464934
kmeans_n_clusters_3,0.49119404
kmeans_n_clusters_4,0.5010942
kmeans_n_clusters_5,0.50389117
kmeans_n_clusters_6,0.5042969
kmeans_n_clusters_7,0.5054516
kmeans_n_clusters_8,0.50586504
dbscan_eps_0_1_min_samples_2,0.5042482
dbscan_eps_0_2_min_samples_2,0.415085
dbscan_eps_0_3_min_samples_2,0.415085
dbscan_eps_0_4_min_samples_2,0.415085
dbscan_eps_0_5_min_samples_2,0.415085
dbscan_eps_0_6_min_samples_2,0.415085
dbscan_eps_0_7_min_samples_2,0.415085
dbscan_eps_0_8_min_samples_2,0.415085
dbscan_eps_0_9_min_samples_2,0.415085
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.415085
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4741016
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.49119934
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5011533
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5034173
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.50435764
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5055177
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5058516
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.415085
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.4719613
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.48973218
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5006985
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50292337
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.50119495
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5035787
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5051532
mean_shift_,0.415085
optics_min_samples_7_xi_0_05_min_cluster_size_0_1,0.415085
random_model_n1,0.48259693
random_model_n2,0.4825674
random_model_n3,0.48252353
random_model_n4,0.48254728
random_model_n5,0.48253453
random_model_n6,0.48255706
random_model_n7,0.4825299
random_model_n8,0.482555
random_model_n9,0.48253202
random_model_n10,0.48253542
random_model_n11,0.48258826
random_model_n12,0.4826136
random_model_n13,0.48258734
random_model_n14,0.48250777
random_model_n15,0.48252892
random_model_n16,0.48262882
random_model_n17,0.48259917
random_model_n18,0.48257706
random_model_n19,0.48245272
random_model_n20,0.48248497
random_model_n21,0.48246697
random_model_n22,0.48261982
random_model_n23,0.48245183
random_model_n24,0.48254442
random_model_n25,0.48257884
random_model_n26,0.48266312
random_model_n27,0.48247913
random_model_n28,0.48253474
random_model_n29,0.4825422
random_model_n30,0.4824566
random_model_n31,0.48250434
random_model_n32,0.48253474
random_model_n33,0.48257717
random_model_n34,0.48240057
random_model_n35,0.48248234
random_model_n36,0.48257217
random_model_n37,0.48258927
random_model_n38,0.48250157
random_model_n39,0.48263296
random_model_n40,0.48249385
random_model_n41,0.48257893
random_model_n42,0.4824763
random_model_n43,0.48254064
random_model_n44,0.48260504
random_model_n45,0.48255795
average_model,0.46657372
optimal_clustering,0.5069916
