,abilities
kmeans_n_clusters_1,0.4131029
kmeans_n_clusters_2,0.49412045
kmeans_n_clusters_3,0.5040846
kmeans_n_clusters_4,0.5016245
kmeans_n_clusters_5,0.49602816
kmeans_n_clusters_6,0.49764827
kmeans_n_clusters_7,0.49391982
kmeans_n_clusters_8,0.49179128
dbscan_eps_0_1_min_samples_2,0.49187952
dbscan_eps_0_2_min_samples_2,0.5080623
dbscan_eps_0_3_min_samples_2,0.41344497
dbscan_eps_0_4_min_samples_2,0.41344497
dbscan_eps_0_5_min_samples_2,0.41344497
dbscan_eps_0_6_min_samples_2,0.4131029
dbscan_eps_0_7_min_samples_2,0.4131029
dbscan_eps_0_8_min_samples_2,0.4131029
dbscan_eps_0_9_min_samples_2,0.4131029
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4131029
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49570572
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.50523305
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49993837
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.49579737
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.49750194
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.4938947
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.49080324
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4131029
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49534318
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.508672
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.4912702
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50174963
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4971433
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49350953
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49055728
mean_shift_,0.49469042
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5070406
random_model_n1,0.44380984
random_model_n2,0.44419724
random_model_n3,0.44398472
random_model_n4,0.44402096
random_model_n5,0.4439269
random_model_n6,0.44409028
random_model_n7,0.44394425
average_model,0.472346
optimal_clustering,0.5105303
