,abilities
kmeans_n_clusters_1,0.46439847
kmeans_n_clusters_2,0.5157294
kmeans_n_clusters_3,0.5171119
kmeans_n_clusters_4,0.51650757
kmeans_n_clusters_5,0.51623446
kmeans_n_clusters_6,0.5172295
kmeans_n_clusters_7,0.51400393
kmeans_n_clusters_8,0.5113456
dbscan_eps_0_1_min_samples_2,0.5050797
dbscan_eps_0_2_min_samples_2,0.5235188
dbscan_eps_0_3_min_samples_2,0.52345705
dbscan_eps_0_4_min_samples_2,0.52345705
dbscan_eps_0_5_min_samples_2,0.52345705
dbscan_eps_0_6_min_samples_2,0.46439847
dbscan_eps_0_7_min_samples_2,0.46439847
dbscan_eps_0_8_min_samples_2,0.46439847
dbscan_eps_0_9_min_samples_2,0.46439847
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.46439847
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.51813227
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51684797
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5169052
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5162152
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5166009
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51446116
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51236326
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.46439847
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.52345705
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52171195
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51889384
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5189983
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51878446
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5158539
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5119192
mean_shift_,0.51720953
optics_min_samples_7_xi_0_1_min_cluster_size_0_1,0.52345705
random_model_n1,0.479887
random_model_n2,0.47996393
random_model_n3,0.47987196
random_model_n4,0.47994393
random_model_n5,0.4799894
random_model_n6,0.47994778
random_model_n7,0.48004588
random_model_n8,0.4798498
random_model_n9,0.47974795
random_model_n10,0.47990933
random_model_n11,0.48087385
random_model_n12,0.48045516
random_model_n13,0.48037022
random_model_n14,0.4798669
random_model_n15,0.4798541
random_model_n16,0.48016477
random_model_n17,0.48028007
random_model_n18,0.48007315
random_model_n19,0.4801946
random_model_n20,0.48058087
random_model_n21,0.47994086
random_model_n22,0.4797596
random_model_n23,0.47989896
random_model_n24,0.47994384
random_model_n25,0.48002237
random_model_n26,0.48035645
random_model_n27,0.48024136
random_model_n28,0.4797264
random_model_n29,0.48016152
random_model_n30,0.4798529
random_model_n31,0.4798573
random_model_n32,0.48028105
random_model_n33,0.47980788
random_model_n34,0.47984138
random_model_n35,0.4799892
random_model_n36,0.48020935
random_model_n37,0.47998196
random_model_n38,0.48014838
random_model_n39,0.47993448
random_model_n40,0.4798747
random_model_n41,0.48003292
random_model_n42,0.4799198
random_model_n43,0.48040658
random_model_n44,0.4799078
average_model,0.50652194
optimal_clustering,0.5258809
