,abilities
kmeans_n_clusters_1,0.4731379
kmeans_n_clusters_2,0.5073223
kmeans_n_clusters_3,0.51185113
kmeans_n_clusters_4,0.5138813
kmeans_n_clusters_5,0.51238066
kmeans_n_clusters_6,0.5122765
kmeans_n_clusters_7,0.5110776
kmeans_n_clusters_8,0.5118103
dbscan_eps_0_1_min_samples_2,0.5058271
dbscan_eps_0_2_min_samples_2,0.5149077
dbscan_eps_0_3_min_samples_2,0.51491916
dbscan_eps_0_4_min_samples_2,0.51491916
dbscan_eps_0_5_min_samples_2,0.51491916
dbscan_eps_0_6_min_samples_2,0.4731379
dbscan_eps_0_7_min_samples_2,0.4731379
dbscan_eps_0_8_min_samples_2,0.4731379
dbscan_eps_0_9_min_samples_2,0.4731379
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4731379
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.50737774
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51118255
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5136401
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.513177
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5168485
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5140804
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51406157
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4731379
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.51491916
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51784086
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5185436
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5187098
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.517655
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5163419
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51619965
mean_shift_,0.5059879
optics_min_samples_7_xi_0_08_min_cluster_size_0_1,0.51491916
random_model_n1,0.48943955
random_model_n2,0.48904634
random_model_n3,0.48900044
random_model_n4,0.48929036
random_model_n5,0.48903802
random_model_n6,0.48921496
random_model_n7,0.48904988
random_model_n8,0.4891834
random_model_n9,0.4889589
random_model_n10,0.4889509
random_model_n11,0.48909527
random_model_n12,0.48905924
random_model_n13,0.4889378
random_model_n14,0.4889607
random_model_n15,0.48890412
random_model_n16,0.4889573
random_model_n17,0.48917735
random_model_n18,0.48902047
random_model_n19,0.48927534
random_model_n20,0.48905605
random_model_n21,0.48900157
random_model_n22,0.489033
random_model_n23,0.4890119
random_model_n24,0.4889635
random_model_n25,0.48922202
random_model_n26,0.48902717
random_model_n27,0.4893574
random_model_n28,0.48901442
random_model_n29,0.48934886
random_model_n30,0.48914763
random_model_n31,0.48913577
random_model_n32,0.4891465
random_model_n33,0.48896322
random_model_n34,0.48907256
random_model_n35,0.48947895
random_model_n36,0.4889558
random_model_n37,0.4893054
random_model_n38,0.4892749
random_model_n39,0.4891069
random_model_n40,0.48895803
random_model_n41,0.4890582
random_model_n42,0.4891211
random_model_n43,0.48924235
random_model_n44,0.48900506
random_model_n45,0.48911786
random_model_n46,0.4890444
random_model_n47,0.48893654
random_model_n48,0.48910406
average_model,0.50530386
optimal_clustering,0.5208544
