,abilities
kmeans_n_clusters_1,0.38159147
kmeans_n_clusters_2,0.51526576
kmeans_n_clusters_3,0.54711396
kmeans_n_clusters_4,0.5509933
kmeans_n_clusters_5,0.5585425
kmeans_n_clusters_6,0.5612128
kmeans_n_clusters_7,0.56159323
kmeans_n_clusters_8,0.56104124
dbscan_eps_0_1_min_samples_2,0.38541523
dbscan_eps_0_2_min_samples_2,0.46737003
dbscan_eps_0_3_min_samples_2,0.5323602
dbscan_eps_0_4_min_samples_2,0.5496606
dbscan_eps_0_5_min_samples_2,0.5387486
dbscan_eps_0_6_min_samples_2,0.52920115
dbscan_eps_0_7_min_samples_2,0.52086306
dbscan_eps_0_8_min_samples_2,0.5200198
dbscan_eps_0_9_min_samples_2,0.5200198
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.38159147
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.51526576
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5482078
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5490122
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5563594
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5583725
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5615697
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5608001
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.38159147
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.51526576
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5468266
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5524681
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5598744
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5605875
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.56132716
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5615722
mean_shift_,0.51526576
optics_,0.46738607
random_model_n1,0.49770105
random_model_n2,0.4968196
random_model_n3,0.495544
random_model_n4,0.49629438
random_model_n5,0.49755004
random_model_n6,0.49812558
random_model_n7,0.4985222
random_model_n8,0.49866107
random_model_n9,0.4966056
random_model_n10,0.49764034
random_model_n11,0.49697042
random_model_n12,0.49748772
random_model_n13,0.4980158
random_model_n14,0.49789155
random_model_n15,0.49576005
random_model_n16,0.49781305
random_model_n17,0.49707502
random_model_n18,0.4963706
random_model_n19,0.49618167
random_model_n20,0.49470082
random_model_n21,0.4992225
random_model_n22,0.496928
random_model_n23,0.49704716
random_model_n24,0.49819458
random_model_n25,0.49751192
random_model_n26,0.4979127
random_model_n27,0.4971079
random_model_n28,0.49625152
random_model_n29,0.49742734
random_model_n30,0.49752963
random_model_n31,0.4946581
random_model_n32,0.49706906
random_model_n33,0.49738765
random_model_n34,0.49599603
random_model_n35,0.49659654
random_model_n36,0.49932712
random_model_n37,0.49846348
random_model_n38,0.4957996
random_model_n39,0.49529234
random_model_n40,0.49713334
random_model_n41,0.49708548
random_model_n42,0.49768364
random_model_n43,0.49691352
random_model_n44,0.49715194
random_model_n45,0.49789217
random_model_n46,0.49901858
random_model_n47,0.49787393
random_model_n48,0.4969067
average_model,0.5201611
optimal_clustering,0.56405103
