,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,average_model,optimal_clustering
0,0.3284930516771247,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7166792601596635,0.7166792601596635,0.7166792601596635,0.7091231643615099,0.7292946548835376,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.3284930516771247,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.7296888859686587,0.3284930516771247,0.5342159729294655,0.7031439929038404,0.7052465586911528,0.7052465586911528,0.7052465586911528,0.7052465586911528,0.6973619369887316,0.7296888859686587,0.7296888859686587,0.5422320049935937,0.5535990012812511,0.5601695193666021,0.5551102204408818,0.5547816945366142,0.553730411642958,0.5509050888662571,0.5397352081211604,0.5544531686323466,0.5417720687276192,0.5674627944413417,0.5395380925785999,0.5696967705903611,0.5505765629619895,0.5482768816321167,0.5428890568021288,0.5360557179933638,0.5624034955156214,0.5469627780150464,0.5572784914090476,0.5350044350997076,0.5664115115476855,0.5323105226847137,0.5595781727389204,0.5497881007917474,0.5374355267912875,0.5332303952166628,0.6698485008876284,0.7296888859686587
1,0.36919741121587435,0.5598081408719078,0.6863563191957686,0.673412398567627,0.6742008607378692,0.6745293866421367,0.6365517921088077,0.6365517921088077,0.6841880482276027,0.6863563191957686,0.6863563191957686,0.6863563191957686,0.5598081408719078,0.5598081408719078,0.5598081408719078,0.5598081408719078,0.5598081408719078,0.36919741121587435,0.5598081408719078,0.6863563191957686,0.6724925260356779,0.6743322710995762,0.612240875193009,0.6552777686520582,0.6707841913334867,0.36919741121587435,0.4957455895397352,0.5643417983508,0.6863563191957686,0.6609941193863136,0.6609941193863136,0.6609941193863136,0.66335950589704,0.6863563191957686,0.6863563191957686,0.558034100988863,0.5438417819245047,0.532671901179408,0.5487039653076645,0.5394395348073195,0.5451558855415749,0.5402937021584152,0.5418049213180459,0.5450901803607214,0.5366142120306187,0.5390453037221985,0.5448273596373074,0.5337231840730642,0.5327376063602615,0.54206774204146,0.5374026742008607,0.541936331679753,0.5686126351062781,0.5477183875948618,0.5280725385196623,0.5626334636486087,0.548506849765104,0.5471927461480338,0.5389138933604914,0.5315549131048983,0.5335917737113571,0.5180196458490752,0.6159252323712392,0.6863563191957686
2,0.3701172837478235,0.5593482046059332,0.6836624067807746,0.6747922073655508,0.6756463747166465,0.6756463747166465,0.6609284142054601,0.6614540556522882,0.6802457373763922,0.6836624067807746,0.6836624067807746,0.6836624067807746,0.5593482046059332,0.5593482046059332,0.5593482046059332,0.5593482046059332,0.5593482046059332,0.3701172837478235,0.5593482046059332,0.6836624067807746,0.6747922073655508,0.6763691317060351,0.6109924767567922,0.6518610992476757,0.6717040638654358,0.3701172837478235,0.494431485922665,0.5621078222017806,0.6836624067807746,0.6645421991524032,0.6645421991524032,0.6645421991524032,0.6666447649397155,0.6836624067807746,0.6836624067807746,0.5139459246361575,0.5366799172114721,0.5332632478070896,0.5451558855415749,0.5405565228818292,0.5303722198495351,0.5479812083182759,0.5375997897434213,0.5483097342225435,0.5533690331482637,0.5456158218075495,0.5442360130096258,0.5414106902329249,0.5302408094878281,0.5365485068497651,0.535760044679523,0.5377969052859818,0.5695325076382273,0.5327376063602615,0.5264299089983245,0.5475869772331549,0.5245244587535727,0.5452215907224285,0.5473898616905943,0.5431847301159697,0.5280068333388087,0.5160484904234699,0.6177260410316686,0.6836624067807746
3,0.36995302079568976,0.5747560695160814,0.7053122638720063,0.7053122638720063,0.7053122638720063,0.6530766450934656,0.671145569828181,0.6629324222214922,0.7043923913400572,0.7049837379677387,0.7053122638720063,0.7053122638720063,0.5747560695160814,0.5747560695160814,0.5747560695160814,0.5747560695160814,0.5747560695160814,0.36995302079568976,0.5747560695160814,0.7053122638720063,0.7053122638720063,0.6471631788166496,0.6594500476362561,0.6484772824337199,0.7047866224251782,0.36995302079568976,0.7053122638720063,0.7053122638720063,0.7053122638720063,0.7053122638720063,0.6786359604454811,0.6515654259338349,0.6700942869345248,0.7053122638720063,0.7053122638720063,0.5159499326521896,0.54085219619567,0.5396037977594533,0.5267912874930188,0.5449916225894412,0.5368441801636059,0.533887447025198,0.5474884194618745,0.550116626696015,0.5384868096849437,0.5382239889615296,0.5382239889615296,0.5532704753769835,0.543940339695785,0.53093071388679,0.5356614869082427,0.531456355333618,0.5434804034298104,0.5422320049935937,0.5522191924833273,0.5572127862281941,0.5448602122277342,0.5459114951213904,0.5355300765465357,0.5325733434081278,0.5449916225894412,0.5233089129077828,0.6433157754488943,0.7053122638720063
4,0.37540655080653107,0.5812608824205788,0.6995959131377509,0.6995959131377509,0.6995959131377509,0.6756135221262196,0.6802128847859654,0.6489372186996945,0.6994645027760439,0.6995959131377509,0.6995959131377509,0.6995959131377509,0.5812608824205788,0.5812608824205788,0.5812608824205788,0.5812608824205788,0.5812608824205788,0.37540655080653107,0.5812608824205788,0.6995959131377509,0.6995959131377509,0.683892374913762,0.5591182364729459,0.658530175104307,0.697164821446171,0.37540655080653107,0.6995959131377509,0.6995959131377509,0.6995959131377509,0.6995959131377509,0.6559019678701665,0.6455862544761655,0.6658234501790466,0.6995959131377509,0.6995959131377509,0.5522848976641809,0.5407864910148166,0.5396695029403068,0.518183908801209,0.5300765465356944,0.5332303952166628,0.537632642333848,0.5360557179933638,0.5325733434081278,0.5374355267912875,0.5293537895463057,0.528368211833503,0.5290252636420382,0.5317191760570321,0.5313906501527645,0.5383553993232366,0.5375012319721411,0.5233089129077828,0.5496566904300404,0.5307335983442294,0.5523506028450343,0.5316534708761785,0.5355957817273892,0.5304707776208154,0.5332961003975163,0.5391438614934788,0.5546502841749071,0.6390571063195002,0.6995959131377509
5,0.3698544630244095,0.576957193074674,0.6983146621111075,0.6983146621111075,0.6983146621111075,0.6576431551627846,0.6529780873221853,0.6462761588751273,0.6974604947600118,0.6978547258451329,0.6983146621111075,0.6983146621111075,0.576957193074674,0.576957193074674,0.576957193074674,0.576957193074674,0.576957193074674,0.3698544630244095,0.576957193074674,0.6983146621111075,0.6983146621111075,0.647393146949637,0.542593383488288,0.641479680672821,0.6969348533131837,0.3698544630244095,0.6983146621111075,0.6983146621111075,0.6983146621111075,0.6983146621111075,0.6720982949505568,0.6592857846841224,0.6596143105883899,0.6983146621111075,0.6983146621111075,0.5149315023489602,0.5283353592430763,0.5397023555307336,0.5257071520089359,0.5513321725418049,0.5391767140839056,0.5358257498603765,0.5333289529879431,0.548112618679983,0.5408193436052433,0.5367456223923256,0.5409507539669502,0.5538946745950918,0.548112618679983,0.5450901803607214,0.5463385787969381,0.5428562042117021,0.5433161404776766,0.5273497815302737,0.5306350405729492,0.5552744833930155,0.5403594073392687,0.5334603633496501,0.5343145307007457,0.5560629455632576,0.5411478695095108,0.5586254476165445,0.6340257929337729,0.6983146621111075
6,0.3674233713328296,0.555340188573869,0.6810341995466342,0.6768947731528631,0.6778146456848122,0.6780117612273728,0.663885147343868,0.6647393146949637,0.6787345182167613,0.6810341995466342,0.6810341995466342,0.6810341995466342,0.555340188573869,0.555340188573869,0.555340188573869,0.555340188573869,0.555340188573869,0.3674233713328296,0.555340188573869,0.6810341995466342,0.676106310982621,0.6772890042379842,0.6061302933736326,0.6209796642465258,0.6694700877164165,0.3674233713328296,0.4931173823055948,0.561516475574099,0.6810341995466342,0.6671704063865436,0.6671704063865436,0.6671704063865436,0.6689444462695884,0.6810341995466342,0.6810341995466342,0.5499523637438812,0.5443674233713328,0.5431847301159697,0.522750418870528,0.5435789612010907,0.5475212720523013,0.5514635829035119,0.5400308814350011,0.5374683793817142,0.5268241400834456,0.5437103715627978,0.526232793455764,0.542330562764874,0.5404908177009757,0.5441046026479188,0.5403594073392687,0.5400965866158547,0.536022865402937,0.5477183875948618,0.5264299089983245,0.5668385952232333,0.5397680607115871,0.5476526824140083,0.5307664509346562,0.5431190249351161,0.5366142120306187,0.5157856697000559,0.6160469086320789,0.6810341995466342
7,0.3787903676204869,0.5866815598409935,0.7034396662176813,0.7034396662176813,0.7034396662176813,0.6740694503761622,0.6788002233976149,0.6541607805775486,0.7027826144091461,0.7033739610368277,0.7034396662176813,0.7034396662176813,0.5866815598409935,0.5866815598409935,0.5866815598409935,0.5866815598409935,0.5866815598409935,0.3787903676204869,0.5866815598409935,0.7034396662176813,0.7034396662176813,0.6803114425572456,0.552252045073754,0.6590886691415618,0.7013371004303689,0.3787903676204869,0.7034396662176813,0.7034396662176813,0.7034396662176813,0.7034396662176813,0.6491014816518282,0.644173593087815,0.6562633463648608,0.7034396662176813,0.7034396662176813,0.5495581326587602,0.5443017181904793,0.5409507539669502,0.5500837741055882,0.5470613357863268,0.5356286343178159,0.528926705870758,0.5301093991261211,0.5315549131048983,0.5308978612963632,0.5310949768389237,0.5239331121258911,0.5550116626696014,0.5288610006899044,0.5324747856368475,0.5423962679457275,0.542330562764874,0.5249843950195473,0.5387824829987845,0.5270212556260061,0.5358257498603765,0.5406879332435363,0.5370741482965932,0.5308321561155097,0.548638260126811,0.5375997897434213,0.5513321725418049,0.640737455481698,0.7034396662176813
8,0.36785045500837743,0.5570156706856335,0.6839580800946155,0.6768619205624363,0.6776503827326785,0.6777817930943855,0.6631295377640527,0.6636551792108808,0.6816583987647425,0.6839580800946155,0.6839580800946155,0.6839580800946155,0.5570156706856335,0.5570156706856335,0.5570156706856335,0.5570156706856335,0.5570156706856335,0.36785045500837743,0.5570156706856335,0.6839580800946155,0.6767962153815829,0.678373139722067,0.6076086599428365,0.6507112585827393,0.6735766615197608,0.36785045500837743,0.4947928644173593,0.5629291369624495,0.6839580800946155,0.6664805019875817,0.6664805019875817,0.6664805019875817,0.6685173625940405,0.6839580800946155,0.6839580800946155,0.5512993199513782,0.5446630966851737,0.5401951443871349,0.5227175662801011,0.544203160419199,0.5447945070468806,0.5288938532803311,0.5413121324616446,0.537764052695555,0.5336246263017839,0.5450573277702947,0.5484739971746773,0.5415092480042051,0.5367784749827524,0.5451887381320017,0.5429547619829823,0.5423634153553007,0.5367784749827524,0.5344787936528795,0.52475442688656,0.5625349058773285,0.5290909688228916,0.5402608495679885,0.5321134071421532,0.5323105226847137,0.5537961168238116,0.550116626696015,0.6181798934846012,0.6839580800946155
9,0.36541936331679753,0.5577384276750221,0.6822497453924242,0.6691744144025756,0.6686487729557475,0.668188836689773,0.6522881829232235,0.651959657018956,0.6788987811688951,0.6822497453924242,0.6822497453924242,0.6822497453924242,0.5577384276750221,0.5577384276750221,0.5577384276750221,0.5577384276750221,0.5577384276750221,0.36541936331679753,0.5577384276750221,0.6822497453924242,0.66832024705148,0.6654292190939256,0.6101711619961234,0.6758763428496337,0.662012549689543,0.36541936331679753,0.48993068103419957,0.5595124675580669,0.6822497453924242,0.6762705739347548,0.6762705739347548,0.6762705739347548,0.6596471631788167,0.6822497453924242,0.6822497453924242,0.5531390650152764,0.5420348894510332,0.5484082919938237,0.5494595748874799,0.5329675744932488,0.5421662998127402,0.5328361641315418,0.5420348894510332,0.5434146982489569,0.5353986661848287,0.5351358454614147,0.5479483557278492,0.5393409770360393,0.5385525148657971,0.5442688656000526,0.5361871283550708,0.5422320049935937,0.5355957817273892,0.537764052695555,0.5346102040145866,0.5162127533756037,0.5580669535792897,0.543546108610664,0.5511022044088176,0.543808929334078,0.5540589375472256,0.5489339334406518,0.6159945878399178,0.6822497453924242
