,abilities
kmeans_n_clusters_1,0.47330308
kmeans_n_clusters_2,0.51768225
kmeans_n_clusters_3,0.51899284
kmeans_n_clusters_4,0.5185403
kmeans_n_clusters_5,0.5184666
kmeans_n_clusters_6,0.5196058
kmeans_n_clusters_7,0.5162679
kmeans_n_clusters_8,0.5139015
dbscan_eps_0_1_min_samples_2,0.5087059
dbscan_eps_0_2_min_samples_2,0.52445793
dbscan_eps_0_3_min_samples_2,0.524406
dbscan_eps_0_4_min_samples_2,0.524406
dbscan_eps_0_5_min_samples_2,0.524406
dbscan_eps_0_6_min_samples_2,0.47330308
dbscan_eps_0_7_min_samples_2,0.47330308
dbscan_eps_0_8_min_samples_2,0.47330308
dbscan_eps_0_9_min_samples_2,0.47330308
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.47330308
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5197314
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5186996
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5186773
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51831603
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5184085
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5166818
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5147871
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.47330308
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.524406
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5228949
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5205033
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.52061343
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.520432
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5179144
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.514578
mean_shift_,0.5189517
optics_min_samples_7_xi_0_1_min_cluster_size_0_1,0.524406
random_model_n1,0.48679143
random_model_n2,0.4868651
random_model_n3,0.48676533
random_model_n4,0.48684883
random_model_n5,0.48689958
random_model_n6,0.48687845
random_model_n7,0.4869437
random_model_n8,0.48678222
random_model_n9,0.48666108
random_model_n10,0.48685426
random_model_n11,0.48766127
random_model_n12,0.4872796
random_model_n13,0.48721796
random_model_n14,0.486776
random_model_n15,0.48678544
random_model_n16,0.48705554
random_model_n17,0.48716086
random_model_n18,0.48693633
random_model_n19,0.48709607
random_model_n20,0.48737052
random_model_n21,0.48685035
random_model_n22,0.48673618
random_model_n23,0.48686573
random_model_n24,0.48683053
random_model_n25,0.48692784
random_model_n26,0.48720676
random_model_n27,0.48712623
random_model_n28,0.48668417
random_model_n29,0.48708946
random_model_n30,0.48675188
random_model_n31,0.4867851
random_model_n32,0.4871467
random_model_n33,0.4866997
random_model_n34,0.48675713
random_model_n35,0.48692355
random_model_n36,0.48708493
random_model_n37,0.48693058
random_model_n38,0.48708358
random_model_n39,0.48685002
random_model_n40,0.48689327
random_model_n41,0.48697168
random_model_n42,0.48685682
random_model_n43,0.48724705
random_model_n44,0.48680714
random_model_n45,0.4869504
random_model_n46,0.4867223
random_model_n47,0.4867954
random_model_n48,0.48714966
random_model_n49,0.48678792
random_model_n50,0.48746184
random_model_n51,0.48678267
random_model_n52,0.4869602
random_model_n53,0.48684928
random_model_n54,0.48690432
random_model_n55,0.48678625
random_model_n56,0.48697603
random_model_n57,0.48692518
random_model_n58,0.48685804
random_model_n59,0.4868884
random_model_n60,0.4869212
average_model,0.5098724
optimal_clustering,0.52652925
