,abilities
kmeans_n_clusters_1,0.34343845
kmeans_n_clusters_2,0.4855429
kmeans_n_clusters_3,0.53606796
kmeans_n_clusters_4,0.53326494
kmeans_n_clusters_5,0.5266721
kmeans_n_clusters_6,0.5204775
kmeans_n_clusters_7,0.5177019
kmeans_n_clusters_8,0.51441914
dbscan_eps_0_1_min_samples_2,0.53362995
dbscan_eps_0_2_min_samples_2,0.5359251
dbscan_eps_0_3_min_samples_2,0.53606796
dbscan_eps_0_4_min_samples_2,0.53606796
dbscan_eps_0_5_min_samples_2,0.4855429
dbscan_eps_0_6_min_samples_2,0.4855429
dbscan_eps_0_7_min_samples_2,0.4855429
dbscan_eps_0_8_min_samples_2,0.4855429
dbscan_eps_0_9_min_samples_2,0.4855429
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.34343845
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4855429
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.53606796
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5330264
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.52720696
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.49910858
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5157912
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5300898
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.34343845
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.45763534
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.53606796
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.530316
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.48965678
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.52154547
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51827854
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51529264
mean_shift_,0.53606796
optics_,0.42514098
random_model_n1,0.4399585
random_model_n2,0.4409335
random_model_n3,0.44019112
random_model_n4,0.44073263
random_model_n5,0.4402584
random_model_n6,0.43973643
random_model_n7,0.4400332
random_model_n8,0.43995547
random_model_n9,0.4401859
random_model_n10,0.4400776
random_model_n11,0.44036806
random_model_n12,0.44017783
random_model_n13,0.44053742
random_model_n14,0.43991247
random_model_n15,0.44106925
random_model_n16,0.4405453
random_model_n17,0.44060355
random_model_n18,0.43971315
random_model_n19,0.44008413
random_model_n20,0.44058415
random_model_n21,0.44006294
random_model_n22,0.43970338
random_model_n23,0.44040152
random_model_n24,0.44027856
random_model_n25,0.44046867
random_model_n26,0.44004592
average_model,0.49446368
optimal_clustering,0.5361256
