,abilities
kmeans_n_clusters_1,0.4613863
kmeans_n_clusters_2,0.5107012
kmeans_n_clusters_3,0.5287541
kmeans_n_clusters_4,0.5279073
kmeans_n_clusters_5,0.52789074
kmeans_n_clusters_6,0.53048223
kmeans_n_clusters_7,0.5292563
kmeans_n_clusters_8,0.5278887
dbscan_eps_0_1_min_samples_2,0.4613863
dbscan_eps_0_2_min_samples_2,0.4613863
dbscan_eps_0_3_min_samples_2,0.4613863
dbscan_eps_0_4_min_samples_2,0.4613863
dbscan_eps_0_5_min_samples_2,0.4613863
dbscan_eps_0_6_min_samples_2,0.4613863
dbscan_eps_0_7_min_samples_2,0.4613863
dbscan_eps_0_8_min_samples_2,0.4613863
dbscan_eps_0_9_min_samples_2,0.4613863
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4613863
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49487102
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5033109
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5085088
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51242363
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.51120883
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50936663
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.51218426
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4613863
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5096548
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52849853
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5315002
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5301031
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5293883
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52746576
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.52655613
mean_shift_,0.46397075
optics_,0.47986597
random_model_n1,0.50075865
random_model_n2,0.50078946
random_model_n3,0.4992438
random_model_n4,0.50025195
random_model_n5,0.50043577
random_model_n6,0.50064534
random_model_n7,0.5008541
random_model_n8,0.5007628
random_model_n9,0.50007117
random_model_n10,0.50041604
random_model_n11,0.5006966
random_model_n12,0.50046813
random_model_n13,0.50070065
random_model_n14,0.50051886
random_model_n15,0.5007114
random_model_n16,0.5009469
random_model_n17,0.4998092
random_model_n18,0.5002374
random_model_n19,0.50008094
random_model_n20,0.50123936
random_model_n21,0.5011312
random_model_n22,0.50049824
random_model_n23,0.50014657
random_model_n24,0.5002134
random_model_n25,0.50042695
random_model_n26,0.5014977
random_model_n27,0.500373
random_model_n28,0.50060666
random_model_n29,0.5005463
random_model_n30,0.5005328
average_model,0.49695864
optimal_clustering,0.5327465
