,abilities
kmeans_n_clusters_1,0.4621454
kmeans_n_clusters_2,0.5149519
kmeans_n_clusters_3,0.516327
kmeans_n_clusters_4,0.51590955
kmeans_n_clusters_5,0.5156208
kmeans_n_clusters_6,0.5160758
kmeans_n_clusters_7,0.5136881
kmeans_n_clusters_8,0.5103385
dbscan_eps_0_1_min_samples_2,0.5039079
dbscan_eps_0_2_min_samples_2,0.5229059
dbscan_eps_0_3_min_samples_2,0.5228442
dbscan_eps_0_4_min_samples_2,0.5228442
dbscan_eps_0_5_min_samples_2,0.5228442
dbscan_eps_0_6_min_samples_2,0.4621454
dbscan_eps_0_7_min_samples_2,0.4621454
dbscan_eps_0_8_min_samples_2,0.4621454
dbscan_eps_0_9_min_samples_2,0.4621454
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4621454
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5174035
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.515991
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.515956
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51544976
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5155113
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51346195
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5111519
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4621454
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5228442
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.52099943
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5180747
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5181976
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.517956
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5148964
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51068985
mean_shift_,0.5164582
optics_min_samples_7_xi_0_1_min_cluster_size_0_1,0.5228442
random_model_n1,0.47801834
random_model_n2,0.47809297
random_model_n3,0.47797656
random_model_n4,0.4780679
random_model_n5,0.47812012
random_model_n6,0.47807196
random_model_n7,0.47815937
random_model_n8,0.47797367
random_model_n9,0.4778428
random_model_n10,0.47801533
random_model_n11,0.47897735
random_model_n12,0.47858897
random_model_n13,0.4785144
random_model_n14,0.47798705
random_model_n15,0.4779463
random_model_n16,0.47830233
random_model_n17,0.47840333
random_model_n18,0.47818968
random_model_n19,0.47831854
random_model_n20,0.47873035
random_model_n21,0.47806934
random_model_n22,0.47788796
random_model_n23,0.47800663
random_model_n24,0.4780634
random_model_n25,0.47813788
random_model_n26,0.4784801
random_model_n27,0.4783588
random_model_n28,0.47784635
random_model_n29,0.47828525
random_model_n30,0.47796354
random_model_n31,0.47797617
random_model_n32,0.4783979
random_model_n33,0.47790745
random_model_n34,0.47795767
random_model_n35,0.47810033
random_model_n36,0.47827736
random_model_n37,0.4780878
random_model_n38,0.47828385
random_model_n39,0.4780658
random_model_n40,0.47800308
random_model_n41,0.47816396
average_model,0.5053972
optimal_clustering,0.5253164
