,abilities
kmeans_n_clusters_1,0.38527244
kmeans_n_clusters_2,0.46277383
kmeans_n_clusters_3,0.48404008
kmeans_n_clusters_4,0.49755841
kmeans_n_clusters_5,0.5006442
kmeans_n_clusters_6,0.5013608
kmeans_n_clusters_7,0.5017394
kmeans_n_clusters_8,0.50189126
dbscan_eps_0_1_min_samples_2,0.49624342
dbscan_eps_0_2_min_samples_2,0.38527244
dbscan_eps_0_3_min_samples_2,0.38527244
dbscan_eps_0_4_min_samples_2,0.38527244
dbscan_eps_0_5_min_samples_2,0.38527244
dbscan_eps_0_6_min_samples_2,0.38527244
dbscan_eps_0_7_min_samples_2,0.38527244
dbscan_eps_0_8_min_samples_2,0.38527244
dbscan_eps_0_9_min_samples_2,0.38527244
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.38527244
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4620786
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48424208
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49753693
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.49985805
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5005839
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5012872
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5016349
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.38527244
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.45885113
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.4826226
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.49681765
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49869213
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49539074
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.49835443
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50037766
mean_shift_,0.38527244
optics_,0.47245806
random_model_n1,0.48211
random_model_n2,0.48215455
random_model_n3,0.4821356
random_model_n4,0.48210928
random_model_n5,0.48213106
random_model_n6,0.48213416
random_model_n7,0.48216298
random_model_n8,0.48208186
random_model_n9,0.48215216
random_model_n10,0.482078
random_model_n11,0.4821892
random_model_n12,0.48216298
random_model_n13,0.48215023
random_model_n14,0.48206767
random_model_n15,0.48217508
random_model_n16,0.48211032
random_model_n17,0.48214635
random_model_n18,0.48208007
random_model_n19,0.4821125
random_model_n20,0.4821284
random_model_n21,0.48209265
random_model_n22,0.4821304
random_model_n23,0.48212817
average_model,0.44685212
optimal_clustering,0.5032471
