,abilities
kmeans_n_clusters_1,0.4676759
kmeans_n_clusters_2,0.51603097
kmeans_n_clusters_3,0.5321009
kmeans_n_clusters_4,0.5293315
kmeans_n_clusters_5,0.5276071
kmeans_n_clusters_6,0.52710116
kmeans_n_clusters_7,0.52397984
kmeans_n_clusters_8,0.52612334
dbscan_eps_0_1_min_samples_2,0.4676759
dbscan_eps_0_2_min_samples_2,0.4676759
dbscan_eps_0_3_min_samples_2,0.4676759
dbscan_eps_0_4_min_samples_2,0.4676759
dbscan_eps_0_5_min_samples_2,0.4676759
dbscan_eps_0_6_min_samples_2,0.4676759
dbscan_eps_0_7_min_samples_2,0.4676759
dbscan_eps_0_8_min_samples_2,0.4676759
dbscan_eps_0_9_min_samples_2,0.4676759
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4676759
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49574673
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5014377
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.50580275
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5087892
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5066806
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5036593
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.50651383
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4676759
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.51585764
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5318084
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.53318363
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5303945
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5291488
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52627647
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5246662
mean_shift_,0.46977738
optics_,0.484143
random_model_n1,0.49826226
random_model_n2,0.49807766
random_model_n3,0.4970214
random_model_n4,0.49769136
random_model_n5,0.4976487
random_model_n6,0.49814734
random_model_n7,0.49842817
random_model_n8,0.49820676
random_model_n9,0.497525
random_model_n10,0.497914
random_model_n11,0.4982339
random_model_n12,0.49783173
random_model_n13,0.49802318
random_model_n14,0.49786246
random_model_n15,0.49822906
random_model_n16,0.4985207
random_model_n17,0.49716175
random_model_n18,0.49779534
random_model_n19,0.49752313
random_model_n20,0.4988578
random_model_n21,0.49865797
average_model,0.49895227
optimal_clustering,0.53433245
