,abilities
kmeans_n_clusters_1,0.42656776
kmeans_n_clusters_2,0.4981119
kmeans_n_clusters_3,0.5144829
kmeans_n_clusters_4,0.5162777
kmeans_n_clusters_5,0.515381
kmeans_n_clusters_6,0.5178446
kmeans_n_clusters_7,0.5160473
kmeans_n_clusters_8,0.5155815
dbscan_eps_0_1_min_samples_2,0.5112946
dbscan_eps_0_2_min_samples_2,0.5161951
dbscan_eps_0_3_min_samples_2,0.4268998
dbscan_eps_0_4_min_samples_2,0.4268998
dbscan_eps_0_5_min_samples_2,0.4268998
dbscan_eps_0_6_min_samples_2,0.42656776
dbscan_eps_0_7_min_samples_2,0.42656776
dbscan_eps_0_8_min_samples_2,0.42656776
dbscan_eps_0_9_min_samples_2,0.42656776
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42656776
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4988554
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.51522225
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.51471716
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5134127
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5178433
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5160446
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5148216
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42656776
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49832258
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5164376
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50953364
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.517996
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51746106
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.51597536
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.514452
mean_shift_,0.49843764
optics_,0.48042467
random_model_n1,0.47499412
random_model_n2,0.47490677
random_model_n3,0.47489327
random_model_n4,0.47495115
random_model_n5,0.47509146
random_model_n6,0.4748492
random_model_n7,0.47487107
random_model_n8,0.4750131
random_model_n9,0.47463328
random_model_n10,0.4749518
random_model_n11,0.47490075
random_model_n12,0.4751231
random_model_n13,0.4749289
random_model_n14,0.4749372
random_model_n15,0.4749902
random_model_n16,0.4748385
random_model_n17,0.4746616
random_model_n18,0.47476137
random_model_n19,0.47469988
random_model_n20,0.47463086
random_model_n21,0.47489113
random_model_n22,0.47490704
random_model_n23,0.47491163
average_model,0.4818363
optimal_clustering,0.52111465
