,abilities
kmeans_n_clusters_1,0.37561914
kmeans_n_clusters_2,0.5118633
kmeans_n_clusters_3,0.5501276
kmeans_n_clusters_4,0.55536
kmeans_n_clusters_5,0.56498647
kmeans_n_clusters_6,0.56811625
kmeans_n_clusters_7,0.56929266
kmeans_n_clusters_8,0.5724551
dbscan_eps_0_1_min_samples_2,0.38010624
dbscan_eps_0_2_min_samples_2,0.46868005
dbscan_eps_0_3_min_samples_2,0.5423538
dbscan_eps_0_4_min_samples_2,0.5606104
dbscan_eps_0_5_min_samples_2,0.54255617
dbscan_eps_0_6_min_samples_2,0.52957803
dbscan_eps_0_7_min_samples_2,0.51849645
dbscan_eps_0_8_min_samples_2,0.5173779
dbscan_eps_0_9_min_samples_2,0.5173779
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.37561914
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5118633
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5502776
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.55475336
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5628478
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5662711
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5703777
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5705602
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.37561914
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5118633
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5480113
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.55510694
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.56555307
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.56700814
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.57002145
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5718879
mean_shift_,0.5118633
optics_,0.47066355
random_model_n1,0.506844
random_model_n2,0.50622916
random_model_n3,0.50433296
random_model_n4,0.50563943
random_model_n5,0.5066874
random_model_n6,0.5073818
random_model_n7,0.5078097
random_model_n8,0.50780267
random_model_n9,0.5057767
random_model_n10,0.5067803
random_model_n11,0.5062948
random_model_n12,0.5067203
random_model_n13,0.5073289
random_model_n14,0.5072556
random_model_n15,0.5049797
random_model_n16,0.50720006
random_model_n17,0.5062132
random_model_n18,0.50555956
random_model_n19,0.50535864
random_model_n20,0.5034304
random_model_n21,0.50821435
random_model_n22,0.50634456
random_model_n23,0.506324
random_model_n24,0.5074337
random_model_n25,0.5067881
random_model_n26,0.5071017
random_model_n27,0.5063519
random_model_n28,0.5054607
random_model_n29,0.5069853
random_model_n30,0.5067119
random_model_n31,0.50367975
random_model_n32,0.50637555
random_model_n33,0.5067168
random_model_n34,0.5053348
random_model_n35,0.5059991
random_model_n36,0.5086344
random_model_n37,0.5074215
random_model_n38,0.504848
random_model_n39,0.50459445
random_model_n40,0.50660235
random_model_n41,0.5064149
random_model_n42,0.507319
random_model_n43,0.5061442
random_model_n44,0.50652426
random_model_n45,0.50717956
random_model_n46,0.5080327
random_model_n47,0.5074984
random_model_n48,0.5058479
random_model_n49,0.50689805
random_model_n50,0.50742763
random_model_n51,0.50613576
random_model_n52,0.50707906
random_model_n53,0.506461
random_model_n54,0.50684005
random_model_n55,0.50671583
random_model_n56,0.5069132
random_model_n57,0.5063652
random_model_n58,0.50507027
random_model_n59,0.5064955
random_model_n60,0.5050478
random_model_n61,0.5075043
random_model_n62,0.5069579
random_model_n63,0.50618535
random_model_n64,0.506017
random_model_n65,0.5074397
random_model_n66,0.50153357
random_model_n67,0.5074071
random_model_n68,0.50612694
average_model,0.5231974
optimal_clustering,0.5743018
