,abilities
kmeans_n_clusters_1,0.42514125
kmeans_n_clusters_2,0.49408484
kmeans_n_clusters_3,0.5135208
kmeans_n_clusters_4,0.5162491
kmeans_n_clusters_5,0.51773894
kmeans_n_clusters_6,0.52133435
kmeans_n_clusters_7,0.52067304
kmeans_n_clusters_8,0.5206648
dbscan_eps_0_1_min_samples_2,0.51596195
dbscan_eps_0_2_min_samples_2,0.51611876
dbscan_eps_0_3_min_samples_2,0.42550114
dbscan_eps_0_4_min_samples_2,0.42550114
dbscan_eps_0_5_min_samples_2,0.42550114
dbscan_eps_0_6_min_samples_2,0.42514125
dbscan_eps_0_7_min_samples_2,0.42514125
dbscan_eps_0_8_min_samples_2,0.42514125
dbscan_eps_0_9_min_samples_2,0.42514125
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42514125
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.49438837
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5141225
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5148696
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5163926
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5213289
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5203899
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.52005386
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42514125
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49361664
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51605725
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.51216906
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.5201288
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5212879
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.52059525
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5197886
mean_shift_,0.4941643
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51626134
random_model_n1,0.48242286
random_model_n2,0.48257795
random_model_n3,0.4821742
random_model_n4,0.48245
random_model_n5,0.48230687
random_model_n6,0.48263907
random_model_n7,0.48244718
random_model_n8,0.48241067
random_model_n9,0.4829153
random_model_n10,0.4825057
random_model_n11,0.48239428
random_model_n12,0.48244184
random_model_n13,0.48240188
random_model_n14,0.482498
random_model_n15,0.4825736
random_model_n16,0.48257384
random_model_n17,0.48265192
random_model_n18,0.48239458
random_model_n19,0.482357
random_model_n20,0.4823155
random_model_n21,0.48223805
random_model_n22,0.48218128
random_model_n23,0.48219448
random_model_n24,0.4825404
random_model_n25,0.4823072
random_model_n26,0.48253918
random_model_n27,0.48241892
random_model_n28,0.48207998
random_model_n29,0.4824743
random_model_n30,0.48251855
random_model_n31,0.48233497
random_model_n32,0.4825237
random_model_n33,0.48274806
random_model_n34,0.482855
random_model_n35,0.48240587
random_model_n36,0.48234642
random_model_n37,0.4823971
random_model_n38,0.48230293
random_model_n39,0.48237747
random_model_n40,0.4821172
average_model,0.48794553
optimal_clustering,0.5232191
