,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,average_model,optimal_clustering
0,0.331014971118708,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.706265472120712,0.706265472120712,0.706265472120712,0.706265472120712,0.7145467405399033,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.331014971118708,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.7160202758458093,0.331014971118708,0.7160202758458093,0.7160202758458093,0.6936814806082754,0.6952434280325357,0.6952434280325357,0.6952434280325357,0.6952434280325357,0.7160202758458093,0.4450076623835907,0.5543734527879288,0.5396675704349876,0.5740893551809502,0.5622126606153484,0.5595897677708358,0.5442944712955322,0.5365731462925851,0.5667511493575386,0.5411411057408936,0.5462984793115643,0.5569668749263232,0.5333608393257102,0.5596192384769539,0.5481256630908876,0.5701992219733585,0.5358363786396322,0.5470941883767535,0.5371625604149476,0.5388718613697984,0.5508369680537546,0.5705528704467759,0.5578509961098668,0.5493929034539667,0.5704939290345397,0.5492750206294943,0.5665448544147118,0.551927384180125,0.5515442650005894,0.5564364022161971,0.5736472945891784,0.5565248143345515,0.558381468819993,0.555905929506071,0.5600023576564894,0.6720587143786486,0.7160202758458093
1,0.3682364729458918,0.5503064953436284,0.6625014735353059,0.6563420959566191,0.657550394907462,0.6576388070258163,0.6294353412707768,0.6441412236237181,0.6609100554049275,0.6625014735353059,0.6625014735353059,0.6625014735353059,0.5503064953436284,0.5503064953436284,0.5503064953436284,0.5503064953436284,0.5503064953436284,0.3682364729458918,0.5503064953436284,0.6625014735353059,0.6589060473888955,0.6590828716256042,0.5946009666391606,0.6424908640811033,0.6553400919486031,0.3682364729458918,0.5503064953436284,0.6625014735353059,0.513173405634799,0.6500058941412237,0.6500058941412237,0.6500058941412237,0.6488270658964989,0.6625014735353059,0.4676706353884239,0.5351880231050336,0.5450017682423671,0.5306200636567252,0.5337439585052458,0.546711069197218,0.5294412354120005,0.5524873275963692,0.5311210656607332,0.527319344571496,0.5508959094659908,0.5447660025934221,0.5471826004951079,0.5301780030649534,0.5287044677590476,0.538518212896381,0.5464458328421549,0.5363079099375221,0.5447660025934221,0.546976305552281,0.5340681362725451,0.5457974773075562,0.5465637156666274,0.5551986325592361,0.5399033360839326,0.5310326535423788,0.5327419544972297,0.5404043380879406,0.5408463986797124,0.5397265118472239,0.5419073440999647,0.5486561358010138,0.5512200872332901,0.5420252269244371,0.5469468348461629,0.594419776371916,0.6625014735353059
2,0.35500412589885655,0.5550512790286455,0.6674820228692679,0.6723446893787575,0.6721973358481669,0.6729930449133561,0.665507485559354,0.6557232111281386,0.6654780148532359,0.6674820228692679,0.6674820228692679,0.6674820228692679,0.5550512790286455,0.5550512790286455,0.5550512790286455,0.5550512790286455,0.5550512790286455,0.35500412589885655,0.5550512790286455,0.6674820228692679,0.6730814570317105,0.6736119297418366,0.6011729341035011,0.6450548155133797,0.6643875987268655,0.35500412589885655,0.5550512790286455,0.6674820228692679,0.667010491571378,0.6680124955793941,0.6680124955793941,0.6680124955793941,0.6666568430979606,0.6674820228692679,0.633679122951786,0.5483319580337145,0.5364257927619945,0.5538724507839208,0.5420546976305552,0.550689614523164,0.5598550041258988,0.5549923376164093,0.5473888954379347,0.5330071908522929,0.5569374042202051,0.5528704467759048,0.5533419780737946,0.5480961923847696,0.5317399504892137,0.5456795944830838,0.546740539903336,0.5393433926676883,0.5501296711069197,0.5491276670989037,0.5473594247318165,0.5432924672875162,0.5457090651892019,0.5440881763527055,0.5440292349404692,0.5511611458210539,0.5485677236826595,0.557408935518095,0.5422904632795001,0.541258988565366,0.5452964753035483,0.5399033360839326,0.547948838854179,0.5400506896145232,0.5388423906636803,0.6139217432686725,0.6729930449133561
3,0.37318755157373573,0.5637451373334905,0.673700341860191,0.673700341860191,0.673700341860191,0.6496522456678062,0.6391312035836378,0.6465578215254038,0.6731109277378285,0.6735529883296004,0.673700341860191,0.673700341860191,0.5637451373334905,0.5637451373334905,0.5637451373334905,0.5637451373334905,0.5637451373334905,0.37318755157373573,0.5637451373334905,0.673700341860191,0.673700341860191,0.6332665330661322,0.641164682305788,0.6321466462336438,0.6734940469173641,0.37318755157373573,0.5637451373334905,0.673700341860191,0.673700341860191,0.673700341860191,0.654308617234469,0.6386891429918661,0.6393669692325828,0.673700341860191,0.45240480961923846,0.5385476836024992,0.5438818814098786,0.5262583991512436,0.5575857597548037,0.5401096310267594,0.5438524107037604,0.53430390192149,0.5329777201461747,0.5217788518212897,0.5319462454320405,0.5452964753035483,0.5435871743486974,0.5406695744430037,0.5413768713898385,0.54276199457739,0.5451196510668396,0.5433808794058705,0.5223093245314158,0.5554638689142992,0.54621006719321,0.5427914652835082,0.5338913120358364,0.5299127667098904,0.5345691382765531,0.5230166214782506,0.5491276670989037,0.535806907933514,0.5371920311210656,0.5415536956265472,0.533802899917482,0.5415242249204291,0.5304432394200165,0.5385476836024992,0.5391076270187434,0.6082469950794837,0.673700341860191
4,0.36897324059884473,0.5669574443003654,0.6746728751620888,0.6746728751620888,0.6746728751620888,0.6650654249675823,0.6635329482494401,0.6466757043498762,0.6743192266886715,0.6744076388070258,0.6746728751620888,0.6746728751620888,0.5669574443003654,0.5669574443003654,0.5669574443003654,0.5669574443003654,0.5669574443003654,0.36897324059884473,0.5669574443003654,0.6746728751620888,0.6746728751620888,0.6675704349876223,0.5549628669102912,0.643374985264647,0.6731109277378285,0.36897324059884473,0.5669574443003654,0.6746728751620888,0.6746728751620888,0.6746728751620888,0.6524224920429094,0.6448190498644347,0.6448190498644347,0.6746728751620888,0.6192090062477897,0.5367204998231757,0.5294707061181186,0.5376635624189555,0.5580867617588118,0.5495697276906755,0.547948838854179,0.5404632795001768,0.537015206884357,0.5516326771189438,0.5346870211010256,0.5533419780737946,0.5420252269244371,0.5448249440056584,0.5573499941058587,0.5476246610868797,0.5363373806436402,0.5278498172816221,0.5229871507721325,0.5314452434280326,0.529559118236473,0.5288812919957562,0.5351585523989155,0.5416126370387835,0.5375456795944831,0.5447954732995403,0.5423788753978546,0.5366026169987033,0.5431156430508075,0.5428798774018625,0.5316810090769775,0.5393139219615702,0.5461805964870918,0.5473888954379347,0.5408463986797124,0.6171842595867116,0.6746728751620888
5,0.3734822586349169,0.562861016149947,0.6719320994931038,0.6719320994931038,0.6719320994931038,0.6460273488152776,0.6483850053047271,0.6367146056819522,0.6706943298361429,0.6712542732523872,0.6719320994931038,0.6719320994931038,0.562861016149947,0.562861016149947,0.562861016149947,0.562861016149947,0.562861016149947,0.3734822586349169,0.562861016149947,0.6719320994931038,0.6719320994931038,0.6402805611222445,0.5361900271130496,0.6330602381233055,0.6712542732523872,0.3734822586349169,0.562861016149947,0.6719320994931038,0.6719320994931038,0.6719320994931038,0.6581987504420606,0.648856536602617,0.6482376517741365,0.6719320994931038,0.45063656725215134,0.5406106330307674,0.5424672875162089,0.5274372273959684,0.5515147942944713,0.5414063420959566,0.5499823175763291,0.5294707061181186,0.535276435223388,0.5420546976305552,0.5301190616527172,0.5334197807379465,0.5353353766356241,0.5374277967700106,0.5554933396204174,0.5428798774018625,0.5366615584109395,0.5484203701520688,0.5512200872332901,0.5546976305552281,0.5269362253919604,0.5457974773075562,0.5492455499233762,0.5488329600377225,0.5307379464811977,0.5511316751149358,0.5249027466698102,0.5371625604149476,0.5374867381822468,0.5439113521159967,0.5351585523989155,0.5406401037368855,0.5309737121301427,0.5366026169987033,0.5333903100318284,0.6079031701747722,0.6719320994931038
6,0.36293174584463045,0.5562006365672522,0.6600259342213839,0.6640634209595662,0.6638571260167394,0.6651243663798184,0.6579335140869975,0.6489744194270894,0.6584345160910056,0.6600259342213839,0.6600259342213839,0.6600259342213839,0.5562006365672522,0.5562006365672522,0.5562006365672522,0.5562006365672522,0.5562006365672522,0.36293174584463045,0.5562006365672522,0.6600259342213839,0.6656843097960627,0.6669220794530237,0.5996699280914771,0.6260756807733113,0.6575209242013439,0.36293174584463045,0.5562006365672522,0.6600259342213839,0.6596133443357303,0.6604385241070376,0.6604385241070376,0.6604385241070376,0.6590828716256042,0.6600259342213839,0.4665507485559354,0.545473299540257,0.5459448308381469,0.5484203701520688,0.5384003300719086,0.5329777201461747,0.5312684191913238,0.5304727101261346,0.5300011788282447,0.5563774608039609,0.55169161853118,0.5452964753035483,0.5533125073676766,0.5454143581280207,0.5406401037368855,0.5424083461039727,0.533301897913474,0.5421136390427914,0.5358363786396322,0.5461511257809737,0.5419662855122008,0.5394907461982789,0.5463868914299187,0.5433514086997524,0.5423788753978546,0.5501296711069197,0.5475362489685253,0.5548449840858187,0.5420841683366734,0.5373393846516562,0.5457385358953201,0.542231521867264,0.5277908758693858,0.544736531887304,0.5429977602263351,0.60386568343659,0.6651243663798184
7,0.38146881999292703,0.5732052339974065,0.6740245196274903,0.6740245196274903,0.6740245196274903,0.6592302251561948,0.6566957444300365,0.6402805611222445,0.6738476953907816,0.6741129317458446,0.6740245196274903,0.6740245196274903,0.5732052339974065,0.5732052339974065,0.5732052339974065,0.5732052339974065,0.5732052339974065,0.38146881999292703,0.5732052339974065,0.6740245196274903,0.6740245196274903,0.6626782977720146,0.5523105033596605,0.6406047388895438,0.6729930449133561,0.38146881999292703,0.5732052339974065,0.6740245196274903,0.6740245196274903,0.6740245196274903,0.6384533773429212,0.6345927148414476,0.6350347754332194,0.6740245196274903,0.4557349994105859,0.5323293646115761,0.5415536956265472,0.5364847341742308,0.5298538252976541,0.5182128963809973,0.5208652599316279,0.5306200636567252,0.5418778733938465,0.542496758222327,0.5396380997288696,0.5436755864670517,0.5403159259695862,0.5400506896145232,0.5145290581162325,0.5385476836024992,0.5423788753978546,0.545974301544265,0.544707061181186,0.5311800070729694,0.522839797241542,0.5418189319816102,0.5290286455263468,0.5350111988683249,0.5396970411411057,0.5366615584109395,0.5505717316986914,0.5334787221501828,0.5418778733938465,0.5395791583166333,0.5488919014499587,0.5363079099375221,0.5423494046917364,0.5353943180478604,0.5426735824590357,0.6114658510921624,0.6741129317458446
8,0.35535777437227395,0.5526346811269598,0.6640634209595662,0.6701638571260168,0.6698986207709536,0.6709300954850879,0.664033950253448,0.65554638689143,0.6631203583637864,0.6640634209595662,0.6640634209595662,0.6640634209595662,0.5526346811269598,0.5526346811269598,0.5526346811269598,0.5526346811269598,0.5526346811269598,0.35535777437227395,0.5526346811269598,0.6640634209595662,0.6716668631380408,0.6721383944359307,0.6004656371566662,0.6435812802074737,0.663031946245432,0.35535777437227395,0.5526346811269598,0.6640634209595662,0.6654780148532359,0.6661853118000707,0.6661853118000707,0.6661853118000707,0.6647117764941648,0.6640634209595662,0.6340033007190853,0.5437050571731699,0.5338323706236001,0.5550512790286455,0.5483614287398326,0.5345986089826712,0.5349522574560887,0.5340976069786633,0.5488034893316044,0.5592361192974183,0.5493044913356124,0.5371036190027113,0.5541082164328658,0.5366320877048214,0.5528409760697867,0.5432629965813981,0.5367499705292939,0.5442650005894141,0.5385771543086172,0.5507780266415183,0.5450017682423671,0.5439408228221149,0.5395496876105151,0.5465047742543911,0.5447954732995403,0.5363668513497584,0.5409642815041849,0.5602970647176706,0.5493044913356124,0.5389602734881528,0.5524873275963692,0.5442650005894141,0.5267594011552517,0.5440881763527055,0.5434398208181068,0.6118511532869662,0.6709300954850879
9,0.3668808204644583,0.5537840386655665,0.6590828716256042,0.6631498290699045,0.6612342331722268,0.6618531180007073,0.6464988801131675,0.654072851585524,0.6576682777319345,0.6590828716256042,0.6590828716256042,0.6590828716256042,0.5537840386655665,0.5537840386655665,0.5537840386655665,0.5537840386655665,0.5537840386655665,0.3668808204644583,0.5537840386655665,0.6590828716256042,0.6607627018743369,0.6587586938583049,0.5982553341978074,0.6614699988211717,0.645143227631734,0.3668808204644583,0.5537840386655665,0.6590828716256042,0.5435282329364611,0.6653601320287634,0.6653601320287634,0.6653601320287634,0.6525993162796181,0.6590828716256042,0.4745078392078274,0.5450312389484852,0.5332724272073559,0.5355711422845691,0.5366615584109395,0.5441176470588235,0.5521631498290699,0.5387245078392078,0.5422020511611458,0.552192620535188,0.5466226570788636,0.5454143581280207,0.5474183661440528,0.5494813155723212,0.540021218908405,0.5428209359896263,0.5315336555463869,0.5485677236826595,0.553165153837086,0.5420841683366734,0.5405222209124131,0.5499528468702111,0.535541671578451,0.5353353766356241,0.5359247907579866,0.5309737121301427,0.5436461157609336,0.5294412354120005,0.5381056230107273,0.5422020511611458,0.5436755864670517,0.5395791583166333,0.5264941648001886,0.5466521277849817,0.5355711422845691,0.5991088931675987,0.6653601320287634
