,abilities
kmeans_n_clusters_1,0.4271952
kmeans_n_clusters_2,0.50242376
kmeans_n_clusters_3,0.50429606
kmeans_n_clusters_4,0.5035421
kmeans_n_clusters_5,0.5031042
kmeans_n_clusters_6,0.504054
kmeans_n_clusters_7,0.49971846
kmeans_n_clusters_8,0.49485642
dbscan_eps_0_1_min_samples_2,0.48593497
dbscan_eps_0_2_min_samples_2,0.5139158
dbscan_eps_0_3_min_samples_2,0.513824
dbscan_eps_0_4_min_samples_2,0.513824
dbscan_eps_0_5_min_samples_2,0.513824
dbscan_eps_0_6_min_samples_2,0.4271952
dbscan_eps_0_7_min_samples_2,0.4271952
dbscan_eps_0_8_min_samples_2,0.4271952
dbscan_eps_0_9_min_samples_2,0.4271952
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.4271952
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.5060122
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5038762
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.503756
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.50272554
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.50312734
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50004643
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.49671715
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.4271952
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.513824
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5110875
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.50675434
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.50684154
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5064575
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.50200015
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.49621284
mean_shift_,0.50465083
optics_min_samples_7_xi_0_1_min_cluster_size_0_1,0.513824
random_model_n1,0.44951433
random_model_n2,0.4494807
random_model_n3,0.44936007
random_model_n4,0.44942203
random_model_n5,0.44961917
random_model_n6,0.44944647
random_model_n7,0.44953534
random_model_n8,0.44938606
random_model_n9,0.4491775
random_model_n10,0.449421
random_model_n11,0.45077553
random_model_n12,0.45014554
random_model_n13,0.45015317
random_model_n14,0.44934335
random_model_n15,0.44935626
random_model_n16,0.44989094
random_model_n17,0.44993094
average_model,0.48823673
optimal_clustering,0.5174985
