,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,average_model,optimal_clustering
0,0.29903057419835943,0.8176733780760627,0.8176733780760627,0.7833706189410887,0.7833706189410887,0.7671513795674869,0.7787099179716629,0.7934377330350485,0.3098434004474273,0.6923937360178971,0.7602535421327368,0.802199850857569,0.8130126771066368,0.81972408650261,0.81972408650261,0.81972408650261,0.81972408650261,0.29903057419835943,0.8176733780760627,0.8176733780760627,0.8176733780760627,0.8176733780760627,0.7869127516778524,0.7751677852348994,0.7891498881431768,0.29903057419835943,0.8176733780760627,0.81972408650261,0.8059284116331096,0.8059284116331096,0.7751677852348994,0.7751677852348994,0.7751677852348994,0.8176733780760627,0.697800149142431,0.593027591349739,0.5624533929903057,0.7207584168807136,0.81972408650261
1,0.28560775540641314,0.8008948545861297,0.8008948545861297,0.7878448918717376,0.7878448918717376,0.7913870246085011,0.7783370618941089,0.7783370618941089,0.2971662938105891,0.7058165548098434,0.7535421327367636,0.7992170022371364,0.7999627143922446,0.7980984340044742,0.7980984340044742,0.7980984340044742,0.7980984340044742,0.28560775540641314,0.8008948545861297,0.8008948545861297,0.8008948545861297,0.8008948545861297,0.7995898583146905,0.7783370618941089,0.7807606263982103,0.28560775540641314,0.8008948545861297,0.7980984340044742,0.7783370618941089,0.7783370618941089,0.7783370618941089,0.7783370618941089,0.7783370618941089,0.8008948545861297,0.7593214019388516,0.546420581655481,0.563944817300522,0.7145441489214794,0.8008948545861297
2,0.28579418344519014,0.801826994780015,0.801826994780015,0.7887770320656227,0.7887770320656227,0.7919463087248322,0.7785234899328859,0.7785234899328859,0.29697986577181207,0.6998508575689784,0.7541014168530947,0.7994034302759135,0.8001491424310216,0.7990305741983594,0.7990305741983594,0.7990305741983594,0.7990305741983594,0.28579418344519014,0.801826994780015,0.801826994780015,0.801826994780015,0.801826994780015,0.7986577181208053,0.7785234899328859,0.7805741983594333,0.28579418344519014,0.801826994780015,0.7990305741983594,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.7785234899328859,0.801826994780015,0.7602535421327368,0.546607009694258,0.5876211782252051,0.7150067666473334,0.801826994780015
3,0.3076062639821029,0.790454884414616,0.790454884414616,0.7669649515287099,0.7669649515287099,0.7716256524981358,0.756338553318419,0.756338553318419,0.31841909023117076,0.2954884414615958,0.7307979120059657,0.7839299030574198,0.7865398956002982,0.7872856077554065,0.7872856077554065,0.7872856077554065,0.7872856077554065,0.3076062639821029,0.790454884414616,0.790454884414616,0.790454884414616,0.790454884414616,0.7854213273676361,0.756338553318419,0.7591349739000746,0.3076062639821029,0.790454884414616,0.7872856077554065,0.756338553318419,0.756338553318419,0.756338553318419,0.756338553318419,0.756338553318419,0.790454884414616,0.7365771812080537,0.5669276659209546,0.529082774049217,0.7033170381417958,0.790454884414616
4,0.3200969425801641,0.8070469798657718,0.8070469798657718,0.7708799403430275,0.7708799403430275,0.7535421327367636,0.7624906785980612,0.779082774049217,0.3301640566741238,0.6590231170768084,0.743661446681581,0.7874720357941835,0.8001491424310216,0.808351976137211,0.808351976137211,0.808351976137211,0.808351976137211,0.3200969425801641,0.8070469798657718,0.8070469798657718,0.8070469798657718,0.8070469798657718,0.7714392244593586,0.7589485458612976,0.7744220730797912,0.3200969425801641,0.8070469798657718,0.808351976137211,0.7945563012677107,0.7945563012677107,0.7589485458612976,0.7589485458612976,0.7589485458612976,0.8070469798657718,0.39932885906040266,0.586875466070097,0.5449291573452647,0.7023020410417874,0.808351976137211
5,0.31096196868008946,0.7654735272184937,0.7654735272184937,0.7539149888143176,0.7539149888143176,0.7485085756897838,0.7181208053691275,0.6944444444444444,0.3214019388516033,0.331282624906786,0.6674123788217748,0.6674123788217748,0.7455257270693513,0.7667785234899329,0.7667785234899329,0.7667785234899329,0.7667785234899329,0.31096196868008946,0.7654735272184937,0.7654735272184937,0.7654735272184937,0.7654735272184937,0.7231543624161074,0.7231543624161074,0.6944444444444444,0.31096196868008946,0.7654735272184937,0.7667785234899329,0.7611856823266219,0.7611856823266219,0.7231543624161074,0.7231543624161074,0.7231543624161074,0.7654735272184937,0.4103281133482476,0.5356077554064131,0.5680462341536167,0.6687657082884525,0.7667785234899329
6,0.33929903057419836,0.79082774049217,0.79082774049217,0.691648023862789,0.691648023862789,0.7078672632363907,0.7328486204325131,0.7453392990305742,0.3497390007457122,0.31599552572706935,0.7192393736017897,0.7757270693512305,0.7854213273676361,0.790268456375839,0.790268456375839,0.790268456375839,0.790268456375839,0.33929903057419836,0.79082774049217,0.79082774049217,0.79082774049217,0.79082774049217,0.7649142431021626,0.7296793437733035,0.7395600298284862,0.33929903057419836,0.79082774049217,0.790268456375839,0.7555928411633109,0.7555928411633109,0.7296793437733035,0.7296793437733035,0.7296793437733035,0.79082774049217,0.4002609992542878,0.5083892617449665,0.5328113348247576,0.6810561493633828,0.79082774049217
7,0.31785980611483966,0.8070469798657718,0.8070469798657718,0.7626771066368382,0.7626771066368382,0.7106636838180462,0.7624906785980612,0.7768456375838926,0.3282997762863535,0.6659209545115585,0.744034302759135,0.7915734526472782,0.8023862788963461,0.808351976137211,0.808351976137211,0.808351976137211,0.808351976137211,0.31785980611483966,0.8070469798657718,0.8070469798657718,0.8070469798657718,0.8070469798657718,0.7781506338553319,0.7593214019388516,0.7714392244593586,0.31785980611483966,0.8070469798657718,0.808351976137211,0.7882177479492916,0.7882177479492916,0.7593214019388516,0.7593214019388516,0.7593214019388516,0.8070469798657718,0.3941088739746458,0.5846383296047726,0.5499627143922446,0.6992363355152317,0.808351976137211
8,0.3221476510067114,0.7759134973900075,0.7759134973900075,0.7486950037285608,0.7486950037285608,0.7533557046979866,0.7362043251304996,0.7362043251304996,0.33296047725577926,0.313758389261745,0.662751677852349,0.767524235645041,0.7712527964205816,0.7723713646532439,0.7723713646532439,0.7723713646532439,0.7723713646532439,0.3221476510067114,0.7759134973900075,0.7759134973900075,0.7759134973900075,0.7759134973900075,0.7664056674123788,0.7362043251304996,0.7393736017897091,0.3221476510067114,0.7759134973900075,0.7723713646532439,0.7362043251304996,0.7362043251304996,0.7362043251304996,0.7362043251304996,0.7362043251304996,0.7759134973900075,0.35887397464578674,0.5370991797166293,0.5508948545861297,0.6771894937443036,0.7759134973900075
9,0.2870991797166294,0.8027591349739001,0.8027591349739001,0.784862043251305,0.784862043251305,0.7891498881431768,0.7753542132736764,0.7753542132736764,0.2979120059656972,0.697800149142431,0.7516778523489933,0.7995898583146905,0.8007084265473527,0.7999627143922446,0.7999627143922446,0.7999627143922446,0.7999627143922446,0.2870991797166294,0.8027591349739001,0.8027591349739001,0.8027591349739001,0.8027591349739001,0.8010812826249067,0.7753542132736764,0.7777777777777778,0.2870991797166294,0.8027591349739001,0.7999627143922446,0.7753542132736764,0.7753542132736764,0.7753542132736764,0.7753542132736764,0.7753542132736764,0.8027591349739001,0.7570842654735273,0.5743847874720358,0.5331841909023117,0.7140331980003867,0.8027591349739001
