,abilities
kmeans_n_clusters_1,0.24060227
kmeans_n_clusters_2,0.43961856
kmeans_n_clusters_3,0.5128479
kmeans_n_clusters_4,0.4960399
kmeans_n_clusters_5,0.46925452
kmeans_n_clusters_6,0.444054
kmeans_n_clusters_7,0.43494448
kmeans_n_clusters_8,0.42519587
dbscan_eps_0_1_min_samples_2,0.50344735
dbscan_eps_0_2_min_samples_2,0.5122054
dbscan_eps_0_3_min_samples_2,0.5128479
dbscan_eps_0_4_min_samples_2,0.5128479
dbscan_eps_0_5_min_samples_2,0.43961856
dbscan_eps_0_6_min_samples_2,0.43961856
dbscan_eps_0_7_min_samples_2,0.43961856
dbscan_eps_0_8_min_samples_2,0.43961856
dbscan_eps_0_9_min_samples_2,0.43961856
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.24060227
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.43961856
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5128479
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49641293
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.47132817
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.4429564
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.45802435
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.48899788
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.24060227
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.37865514
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5128479
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.4197208
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.47159487
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.4466436
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.43646002
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.39580438
mean_shift_,0.5128479
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5128479
random_model_n1,0.31988928
random_model_n2,0.31984937
average_model,0.43613616
optimal_clustering,0.5128479
