,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,average_model,optimal_clustering
0,0.3184324065196548,0.7244726749760306,0.7244726749760306,0.7201581975071908,0.7138063279002876,0.7138063279002876,0.7138063279002876,0.7201581975071908,0.32658197507190795,0.6738974113135187,0.7029002876318312,0.7169223394055608,0.7226749760306808,0.7272291466922339,0.7272291466922339,0.7272291466922339,0.7272291466922339,0.3184324065196548,0.7244726749760306,0.7244726749760306,0.7244726749760306,0.7244726749760306,0.7085330776605945,0.7139261744966443,0.7214765100671141,0.3184324065196548,0.7244726749760306,0.7272291466922339,0.7298657718120806,0.7298657718120806,0.7139261744966443,0.7139261744966443,0.7139261744966443,0.7244726749760306,0.6768935762224353,0.5771812080536913,0.5613614573346117,0.6035474592521572,0.5419463087248322,0.5547698945349953,0.5745445829338447,0.5814956855225312,0.5472195589645255,0.5433844678811122,0.5749041227229147,0.572627037392138,0.575143815915628,0.5690316395014382,0.5403883029721956,0.5165388302972196,0.5383509108341323,0.5492569511025887,0.5342761265580057,0.5462607861936721,0.5444630872483222,0.512104506232023,0.5466203259827421,0.6731117502929584,0.7298657718120806
1,0.3034515819750719,0.7150047938638543,0.7150047938638543,0.7313039309683605,0.7323825503355704,0.7323825503355704,0.7323825503355704,0.7313039309683605,0.3132790028763183,0.6867209971236817,0.7128475551294343,0.7215963566634708,0.7182406519654841,0.7141658676893576,0.7141658676893576,0.7141658676893576,0.7141658676893576,0.3034515819750719,0.7150047938638543,0.7150047938638543,0.7150047938638543,0.7150047938638543,0.7249520613614573,0.7259108341323106,0.7277085330776606,0.3034515819750719,0.7150047938638543,0.7141658676893576,0.7259108341323106,0.7259108341323106,0.7259108341323106,0.7259108341323106,0.7259108341323106,0.7150047938638543,0.7156040268456376,0.5442233940556088,0.5669942473633749,0.4866970278044104,0.5427852348993288,0.5941994247363375,0.5727468839884947,0.5496164908916586,0.5989932885906041,0.5358341323106424,0.5831735378715245,0.5539309683604986,0.5782598274209012,0.5663950143815916,0.5474592521572388,0.5776605944391179,0.5454218600191755,0.5492569511025887,0.5719079578139981,0.5575263662511984,0.5856903163950143,0.5936001917545541,0.5485378715244487,0.6739018500763468,0.7323825503355704
2,0.30596836049856185,0.7187200383509108,0.7187200383509108,0.7275886864813039,0.7289069990412272,0.7289069990412272,0.7289069990412272,0.7275886864813039,0.3145973154362416,0.6816874400767018,0.7098513902205177,0.7221955896452541,0.7205177372962608,0.7176414189837008,0.7176414189837008,0.7176414189837008,0.7176414189837008,0.30596836049856185,0.7187200383509108,0.7187200383509108,0.7187200383509108,0.7187200383509108,0.7226749760306808,0.7205177372962608,0.7218360498561841,0.30596836049856185,0.7187200383509108,0.7176414189837008,0.7205177372962608,0.7205177372962608,0.7205177372962608,0.7205177372962608,0.7205177372962608,0.7187200383509108,0.7123681687440077,0.5424256951102588,0.5814956855225312,0.5804170661553212,0.5823346116970278,0.5667545541706616,0.5468600191754555,0.5745445829338447,0.5933604985618408,0.5450623202301055,0.539908916586769,0.5707094918504314,0.5745445829338447,0.574784276126558,0.5624400767018217,0.5095877277085331,0.5481783317353787,0.5532118887823586,0.5764621284755513,0.5476989453499521,0.5231303930968361,0.5970757430488974,0.5515340364333653,0.6733603210113278,0.7289069990412272
3,0.3189117929050815,0.710810162991371,0.710810162991371,0.715124640460211,0.7174017257909875,0.7174017257909875,0.7174017257909875,0.715124640460211,0.3263422818791946,0.337248322147651,0.6969079578139981,0.7142857142857143,0.712607861936721,0.709731543624161,0.709731543624161,0.709731543624161,0.709731543624161,0.3189117929050815,0.710810162991371,0.710810162991371,0.710810162991371,0.710810162991371,0.7188398849472675,0.709731543624161,0.7105704697986577,0.3189117929050815,0.710810162991371,0.709731543624161,0.709731543624161,0.709731543624161,0.709731543624161,0.709731543624161,0.709731543624161,0.710810162991371,0.6991850431447747,0.5635186960690316,0.5327181208053692,0.48825503355704697,0.5756232023010547,0.5530920421860019,0.5604026845637584,0.5546500479386386,0.5947986577181208,0.589046021093001,0.538470757430489,0.5596836049856184,0.5614813039309684,0.5612416107382551,0.5655560882070949,0.574424736337488,0.5481783317353787,0.5535714285714286,0.5287631831255992,0.5444630872483222,0.5572866730584851,0.5906040268456376,0.5496164908916586,0.6536078264266182,0.7174017257909875
4,0.32658197507190795,0.7120086289549377,0.7120086289549377,0.7088926174496645,0.7006232023010547,0.7006232023010547,0.7006232023010547,0.7088926174496645,0.3342521572387344,0.6599952061361457,0.6940316395014382,0.7027804410354745,0.7082933844678811,0.712607861936721,0.712607861936721,0.712607861936721,0.712607861936721,0.32658197507190795,0.7120086289549377,0.7120086289549377,0.7120086289549377,0.7120086289549377,0.6955896452540747,0.701222435282838,0.7068552253116012,0.32658197507190795,0.7120086289549377,0.712607861936721,0.7176414189837008,0.7176414189837008,0.701222435282838,0.701222435282838,0.701222435282838,0.7120086289549377,0.41586768935762225,0.5743048897411314,0.5475790987535955,0.4892138063279003,0.5405081495685522,0.5204937679769894,0.5397890699904123,0.5243288590604027,0.536673058485139,0.5515340364333653,0.5698705656759347,0.5444630872483222,0.5273250239693192,0.5695110258868649,0.5530920421860019,0.5179769894534996,0.5445829338446788,0.5630393096836049,0.5613614573346117,0.574784276126558,0.5580057526366251,0.5779002876318312,0.5479386385426653,0.6532616029260324,0.7176414189837008
5,0.3263422818791946,0.6935522531160115,0.6935522531160115,0.7043384467881112,0.7027804410354745,0.7027804410354745,0.7027804410354745,0.7043384467881112,0.3340124640460211,0.3595397890699904,0.6592761265580057,0.6592761265580057,0.6850431447746884,0.6955896452540747,0.6955896452540747,0.6955896452540747,0.6955896452540747,0.3263422818791946,0.6935522531160115,0.6935522531160115,0.6935522531160115,0.6935522531160115,0.6893576222435283,0.6893576222435283,0.673058485139022,0.3263422818791946,0.6935522531160115,0.6955896452540747,0.7044582933844679,0.7044582933844679,0.6893576222435283,0.6893576222435283,0.6893576222435283,0.6935522531160115,0.41778523489932884,0.538111217641419,0.5642377756471716,0.49400767018216685,0.5457813998082455,0.5811361457334612,0.5584851390220518,0.5608820709491851,0.535234899328859,0.5405081495685522,0.5401486097794823,0.5680728667305849,0.5325982742090125,0.5695110258868649,0.5629194630872483,0.5148609779482263,0.5734659635666347,0.5435043144774688,0.5383509108341323,0.5716682646212847,0.5382310642377757,0.5702301054650047,0.5618408437200384,0.6301400873548525,0.7044582933844679
6,0.3378475551294343,0.7057766059443912,0.7057766059443912,0.6712607861936721,0.6790508149568553,0.6790508149568553,0.6790508149568553,0.6712607861936721,0.34599712368168745,0.35210930009587726,0.6818072866730585,0.7032598274209012,0.7054170661553212,0.7063758389261745,0.7063758389261745,0.7063758389261745,0.7063758389261745,0.3378475551294343,0.7057766059443912,0.7057766059443912,0.7057766059443912,0.7057766059443912,0.701581975071908,0.6861217641418984,0.6857622243528284,0.3378475551294343,0.7057766059443912,0.7063758389261745,0.6903163950143816,0.6903163950143816,0.6861217641418984,0.6861217641418984,0.6861217641418984,0.7057766059443912,0.4067593480345158,0.5165388302972196,0.5339165867689357,0.5648370086289549,0.5393096836049857,0.5209731543624161,0.5336768935762224,0.5532118887823586,0.538111217641419,0.5414669223394055,0.5693911792905082,0.5412272291466922,0.5681927133269415,0.5504554170661553,0.534875359539789,0.5705896452540747,0.538111217641419,0.5426653883029722,0.5311601150527325,0.5379913710450623,0.5336768935762224,0.5745445829338447,0.5596836049856184,0.6312852881644828,0.7063758389261745
7,0.31615532118887824,0.7164429530201343,0.7164429530201343,0.7006232023010547,0.6868408437200384,0.6868408437200384,0.6868408437200384,0.7006232023010547,0.3245445829338447,0.6698226270373921,0.6982262703739214,0.7163231064237776,0.7177612655800575,0.7170421860019175,0.7170421860019175,0.7170421860019175,0.7170421860019175,0.31615532118887824,0.7164429530201343,0.7164429530201343,0.7164429530201343,0.7164429530201343,0.711529242569511,0.7056567593480345,0.7091323106423778,0.31615532118887824,0.7164429530201343,0.7170421860019175,0.7105704697986577,0.7105704697986577,0.7056567593480345,0.7056567593480345,0.7056567593480345,0.7164429530201343,0.3965723873441994,0.5734659635666347,0.5605225311601151,0.5779002876318312,0.5810162991371045,0.5261265580057526,0.5655560882070949,0.5278044103547459,0.5470997123681688,0.5776605944391179,0.5817353787152445,0.549856184084372,0.5677133269415149,0.5401486097794823,0.5572866730584851,0.5734659635666347,0.5776605944391179,0.5569271332694151,0.5331975071907957,0.5500958772770853,0.5643576222435283,0.5614813039309684,0.552372962607862,0.652089769539434,0.7177612655800575
8,0.3252636625119847,0.699424736337488,0.699424736337488,0.7046979865771812,0.7048178331735379,0.7048178331735379,0.7048178331735379,0.7046979865771812,0.3336529242569511,0.3519894534995206,0.6628715244487057,0.7007430488974113,0.7002636625119847,0.6978667305848514,0.6978667305848514,0.6978667305848514,0.6978667305848514,0.3252636625119847,0.699424736337488,0.699424736337488,0.699424736337488,0.699424736337488,0.7057766059443912,0.6985858101629914,0.699424736337488,0.3252636625119847,0.699424736337488,0.6978667305848514,0.6985858101629914,0.6985858101629914,0.6985858101629914,0.6985858101629914,0.6985858101629914,0.699424736337488,0.3850671140939597,0.537751677852349,0.5511744966442953,0.5971955896452541,0.5372722914669223,0.5503355704697986,0.5631591562799616,0.5605225311601151,0.587967401725791,0.586529242569511,0.536673058485139,0.5638782358581016,0.5288830297219559,0.5592042186001918,0.537392138063279,0.5695110258868649,0.5473394055608821,0.5514141898370086,0.5620805369127517,0.5653163950143816,0.525647171620326,0.5103068072866731,0.5461409395973155,0.6329231916480239,0.7048178331735379
9,0.2981783317353787,0.7188398849472675,0.7188398849472675,0.7303451581975072,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7303451581975072,0.3068072866730585,0.6894774688398849,0.7152444870565676,0.7239932885906041,0.7196788111217641,0.7170421860019175,0.7170421860019175,0.7170421860019175,0.7170421860019175,0.2981783317353787,0.7188398849472675,0.7188398849472675,0.7188398849472675,0.7188398849472675,0.7283077660594439,0.7271093000958773,0.7279482262703739,0.2981783317353787,0.7188398849472675,0.7170421860019175,0.7271093000958773,0.7271093000958773,0.7271093000958773,0.7271093000958773,0.7271093000958773,0.7188398849472675,0.7180009587727708,0.5681927133269415,0.5369127516778524,0.5838926174496645,0.5459012464046021,0.5273250239693192,0.575862895493768,0.574424736337488,0.6042665388302972,0.5485378715244487,0.5910834132310643,0.5548897411313519,0.5749041227229147,0.575143815915628,0.5699904122722914,0.5874880153403643,0.585091083413231,0.5679530201342282,0.572627037392138,0.5604026845637584,0.5888063279002876,0.572986577181208,0.5542905081495686,0.6749183267639642,0.7321428571428571
