,abilities
kmeans_n_clusters_1,0.42569256
kmeans_n_clusters_2,0.49610332
kmeans_n_clusters_3,0.5133941
kmeans_n_clusters_4,0.5151249
kmeans_n_clusters_5,0.51512945
kmeans_n_clusters_6,0.5182949
kmeans_n_clusters_7,0.5168972
kmeans_n_clusters_8,0.5167961
dbscan_eps_0_1_min_samples_2,0.51273715
dbscan_eps_0_2_min_samples_2,0.5163209
dbscan_eps_0_3_min_samples_2,0.4260406
dbscan_eps_0_4_min_samples_2,0.4260406
dbscan_eps_0_5_min_samples_2,0.4260406
dbscan_eps_0_6_min_samples_2,0.42569256
dbscan_eps_0_7_min_samples_2,0.42569256
dbscan_eps_0_8_min_samples_2,0.42569256
dbscan_eps_0_9_min_samples_2,0.42569256
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.42569256
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4967072
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5141139
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5137978
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.51386994
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5182645
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.51671594
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5159622
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.42569256
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.49606606
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.51641047
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5097694
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.518295
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.51818854
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5169249
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5156499
mean_shift_,0.49634126
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.51621217
random_model_n1,0.4766973
random_model_n2,0.47689056
random_model_n3,0.4764839
random_model_n4,0.47670725
random_model_n5,0.47659555
random_model_n6,0.47688276
random_model_n7,0.47674963
random_model_n8,0.47664252
random_model_n9,0.4772246
random_model_n10,0.47671428
random_model_n11,0.47661343
random_model_n12,0.4766795
random_model_n13,0.4766494
random_model_n14,0.47675452
random_model_n15,0.47686192
random_model_n16,0.47677445
random_model_n17,0.47694436
random_model_n18,0.47664678
random_model_n19,0.47660324
random_model_n20,0.47659773
random_model_n21,0.47650704
random_model_n22,0.4764766
random_model_n23,0.47646892
random_model_n24,0.4768099
random_model_n25,0.47651082
random_model_n26,0.47681487
random_model_n27,0.4767026
random_model_n28,0.4763463
random_model_n29,0.47675797
average_model,0.48689523
optimal_clustering,0.5213133
