,abilities
kmeans_n_clusters_1,0.40699658
kmeans_n_clusters_2,0.46862465
kmeans_n_clusters_3,0.4862907
kmeans_n_clusters_4,0.4966757
kmeans_n_clusters_5,0.5001013
kmeans_n_clusters_6,0.5017985
kmeans_n_clusters_7,0.5028605
kmeans_n_clusters_8,0.50365317
dbscan_eps_0_1_min_samples_2,0.50467455
dbscan_eps_0_2_min_samples_2,0.40699658
dbscan_eps_0_3_min_samples_2,0.40699658
dbscan_eps_0_4_min_samples_2,0.40699658
dbscan_eps_0_5_min_samples_2,0.40699658
dbscan_eps_0_6_min_samples_2,0.40699658
dbscan_eps_0_7_min_samples_2,0.40699658
dbscan_eps_0_8_min_samples_2,0.40699658
dbscan_eps_0_9_min_samples_2,0.40699658
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.40699658
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.46817124
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.48613328
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.49668252
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.49988857
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5013169
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.50251335
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5037034
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.40699658
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.46638253
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.48464522
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.49625123
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49944195
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.49857867
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5009215
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.50282973
mean_shift_,0.40699658
optics_min_samples_7_xi_0_05_min_cluster_size_0_1,0.40699658
random_model_n1,0.48056158
random_model_n2,0.48053163
random_model_n3,0.4804736
random_model_n4,0.48052156
random_model_n5,0.4804985
random_model_n6,0.48052746
random_model_n7,0.48050582
random_model_n8,0.48052943
random_model_n9,0.48050746
random_model_n10,0.48052314
random_model_n11,0.4805639
random_model_n12,0.4805834
random_model_n13,0.48054594
random_model_n14,0.4804767
random_model_n15,0.4804953
random_model_n16,0.4805931
random_model_n17,0.4805575
random_model_n18,0.48055255
random_model_n19,0.48041978
random_model_n20,0.48045644
random_model_n21,0.48043278
random_model_n22,0.48057187
random_model_n23,0.4803967
random_model_n24,0.48052052
random_model_n25,0.48057145
random_model_n26,0.4806279
random_model_n27,0.48045203
random_model_n28,0.48048386
random_model_n29,0.48050135
random_model_n30,0.4804199
random_model_n31,0.48047373
random_model_n32,0.48050845
random_model_n33,0.48053923
random_model_n34,0.48035312
random_model_n35,0.4804352
random_model_n36,0.4805536
random_model_n37,0.4805596
random_model_n38,0.4804627
random_model_n39,0.4805892
random_model_n40,0.4804723
random_model_n41,0.48055068
random_model_n42,0.4804307
random_model_n43,0.48051018
random_model_n44,0.48058704
random_model_n45,0.4805263
random_model_n46,0.48052117
random_model_n47,0.48057184
random_model_n48,0.48048243
random_model_n49,0.48045623
random_model_n50,0.4806112
random_model_n51,0.4805313
random_model_n52,0.48050037
random_model_n53,0.4805656
random_model_n54,0.48052078
random_model_n55,0.48048928
random_model_n56,0.48061818
average_model,0.46127445
optimal_clustering,0.50578004
