,abilities
kmeans_n_clusters_1,0.35298738
kmeans_n_clusters_2,0.4879971
kmeans_n_clusters_3,0.5407999
kmeans_n_clusters_4,0.54007006
kmeans_n_clusters_5,0.53604585
kmeans_n_clusters_6,0.5325606
kmeans_n_clusters_7,0.53025514
kmeans_n_clusters_8,0.52771205
dbscan_eps_0_1_min_samples_2,0.5392614
dbscan_eps_0_2_min_samples_2,0.54072195
dbscan_eps_0_3_min_samples_2,0.5407999
dbscan_eps_0_4_min_samples_2,0.5407999
dbscan_eps_0_5_min_samples_2,0.4879971
dbscan_eps_0_6_min_samples_2,0.4879971
dbscan_eps_0_7_min_samples_2,0.4879971
dbscan_eps_0_8_min_samples_2,0.4879971
dbscan_eps_0_9_min_samples_2,0.4879971
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.35298738
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.4879971
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5407999
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5398843
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5358224
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.50428355
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.523302
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.5366788
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.35298738
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.467997
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.484782
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5381133
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.49930727
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5328883
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.53061837
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.5283013
mean_shift_,0.5407999
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5407999
random_model_n1,0.45617226
random_model_n2,0.45596644
random_model_n3,0.45517838
random_model_n4,0.45585248
random_model_n5,0.45570883
random_model_n6,0.45617685
random_model_n7,0.4560293
random_model_n8,0.45584852
random_model_n9,0.45603883
random_model_n10,0.4561513
random_model_n11,0.4562166
random_model_n12,0.45602882
random_model_n13,0.4559705
random_model_n14,0.4563106
random_model_n15,0.45585752
random_model_n16,0.45596144
random_model_n17,0.45597497
random_model_n18,0.45579997
random_model_n19,0.45567065
random_model_n20,0.4558588
random_model_n21,0.45565513
random_model_n22,0.45601583
random_model_n23,0.4554789
random_model_n24,0.45594156
random_model_n25,0.45594037
random_model_n26,0.45631438
random_model_n27,0.45625582
random_model_n28,0.4555737
random_model_n29,0.456102
random_model_n30,0.45614815
random_model_n31,0.45598766
random_model_n32,0.45590064
random_model_n33,0.4558795
random_model_n34,0.4564416
random_model_n35,0.45581555
random_model_n36,0.45596427
random_model_n37,0.45568922
average_model,0.5029705
optimal_clustering,0.5413363
