,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54
203,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,2,1,2,1,2,0,0,0,2,2,0,1,2,0,0,0,1,0,1,1,2,1,0,1,0,2,1,0,2,1,0,2,1,0,1,0,2,0,1,1,0,1,2,2,2,0,0,0,2,2,0,1,1,0,2,1,1
204,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,-1,1,2,1,1,2,2,2,1,2,0,0,1,1,0,1,2,0,0,1,0,0,0,1,2,0,2,2,2,0,1,0,0,1,0,2,1,2,1,0,2,1,1,1,0,2,1,0,0,1,2,2,2,2,2
205,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,2,0,2,1,2,0,1,2,1,0,1,0,2,0,0,2,1,0,0,1,2,1,2,2,0,2,0,1,0,0,1,2,1,0,1,1,1,0,0,0,1,1,0,2,2,1,0,0,2,0,0,2,0,0
206,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,1,1,6,1,2,1,0,2,2,2,2,2,1,2,1,1,2,1,2,0,0,1,0,1,1,2,2,0,2,0,1,0,0,0,2,1,0,1,0,0,2,0,1,1,2,0,1,1,0,1,2,1,2,0,0,1,0,2,0
207,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,4,3,0,0,2,2,1,2,0,1,2,2,0,1,2,1,1,1,1,2,2,0,1,0,1,1,1,1,0,0,0,2,0,0,1,2,1,1,2,0,0,1,0,2,2,1,1,2,1,0,2,0,2,1,0,1,2,0
208,0,0,2,0,0,0,5,2,-1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,2,1,4,0,0,2,1,0,0,2,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,1,2,0,2,2,1,0,1,0,0,0,1,1,0,2,0,1,1,0,1,2,1,0,2,0,2,1,0,1,2,0,2,2,0
209,0,0,2,0,0,3,2,2,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,1,4,0,0,2,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,2,2,2,0,0,2,1,0,2,1,0,0,0,1,2,2,2,1,2,0,1,0,0,2,1,2,0,0,1,1,1,0,0,0,1,2,0,2,2
210,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,0,2,1,0,1,2,0,2,1,2,0,0,2,0,1,0,2,0,0,0,0,0,2,1,0,0,2,0,2,1,0,2,0,1,1,0,1,1,0,1,1,1,1,2,2,1,2,1,1,0,0,0,0,2
211,0,1,0,3,3,1,6,3,30,8,0,0,0,0,0,0,0,0,0,2,1,4,5,3,3,0,0,1,0,3,5,2,7,2,-1,1,0,2,1,2,1,0,2,0,2,2,2,1,0,1,1,0,0,1,2,0,0,0,2,1,2,0,1,2,0,0,2,2,1,1,1,1,2,2,2,0,0,2,2,1,0,2,1,2,2,1,1,0,1
212,0,0,2,3,3,0,4,5,3,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,2,0,3,5,2,7,2,1,0,0,0,2,1,1,0,2,2,0,2,1,2,0,0,1,1,2,0,0,0,2,0,0,1,2,1,0,0,0,0,0,1,0,2,0,2,0,1,2,0,0,2,2,1,2,2,2,2,0,0,2,0,1
213,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,3,5,0,0,2,2,0,0,1,1,0,2,2,0,0,1,1,1,2,2,0,0,0,0,0,1,1,1,2,0,1,1,1,2,0,0,0,2,1,1,0,1,1,0,0,1,1,2,0,0,2,2,2,2,2,2,0,1
214,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,4,3,0,0,2,0,0,2,1,1,1,0,1,0,2,0,1,0,1,2,0,2,1,1,2,2,0,2,2,1,1,1,1,1,0,0,2,1,1,0,0,2,0,1,0,2,0,1,2,1,0,0,2,1,0,2,0,1
215,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,2,1,1,6,1,2,0,0,1,1,1,2,0,0,2,1,2,0,2,2,0,1,1,1,0,1,0,1,2,1,1,2,1,1,2,0,1,1,2,0,1,2,2,1,0,2,1,1,2,1,1,2,2,0,2,2,0,2,0,2
216,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,1,0,0,1,0,0,0,2,1,0,2,0,0,0,2,0,2,1,2,2,0,0,1,1,1,2,1,1,0,1,0,2,2,0,0,1,1,2,2,2,1,0,1,2,0,2,2,2,0,1,1,1,2,0
217,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,-1,1,0,1,1,0,1,0,2,1,1,2,1,0,1,1,1,0,0,0,1,2,2,1,2,1,0,1,0,2,0,2,0,1,2,2,1,0,1,2,1,1,0,1,1,0,1,2,2,1,1,2,0,1,2
218,0,1,0,1,4,4,1,0,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,2,1,1,6,1,-1,2,0,0,1,1,0,2,1,2,1,1,0,0,0,1,2,1,2,0,1,2,0,2,1,2,2,2,2,0,0,1,2,1,2,0,0,0,1,0,2,1,1,2,2,2,1,0,2,0,0,0,0,0,0
219,0,0,1,2,2,3,2,2,-1,-1,2,0,0,0,0,0,0,0,1,1,0,1,1,2,5,0,1,2,2,1,4,0,0,0,-1,1,1,1,2,0,0,0,1,2,0,0,2,1,2,2,1,0,1,1,0,2,0,2,2,2,0,2,2,0,2,1,0,2,2,0,0,1,0,2,1,1,0,0,2,2,2,1,0,2,0,2,1,2,0
220,0,0,2,0,0,3,2,2,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,1,4,0,0,2,1,2,1,1,1,2,0,2,2,0,0,0,1,1,2,1,1,2,0,0,2,0,1,1,0,0,0,1,0,1,2,2,0,2,1,0,1,2,0,1,2,0,1,1,2,2,2,2,0,0,2,0,2,2,2
221,0,0,2,0,0,0,4,2,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,1,2,2,1,4,0,0,2,1,1,2,0,2,2,1,0,2,2,2,1,2,0,2,2,1,2,1,0,0,0,0,0,2,0,1,0,1,1,1,0,2,1,2,0,1,0,2,0,2,2,0,0,0,1,0,0,2,2,0,0,0,2,0
222,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,1,1,2,1,2,0,2,2,2,1,2,2,1,2,1,2,0,1,1,1,1,0,2,1,0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,2,0,1,0,0,1,1,2,1,1,0,2,2,0,2,0,1,1,1
223,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,4,3,0,0,1,1,1,0,2,0,1,2,0,1,2,1,1,1,1,2,0,0,2,1,2,0,0,2,2,1,2,2,2,0,0,1,1,0,0,1,1,1,1,1,2,1,0,0,1,1,0,0,1,1,1,1,0,1
224,0,0,1,2,2,2,0,2,-1,12,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,1,2,2,1,4,0,0,0,-1,2,1,2,2,2,0,0,0,0,1,0,1,0,1,2,1,1,2,1,2,2,2,0,1,2,2,2,2,0,1,2,2,1,2,1,0,1,1,1,1,2,2,2,0,2,0,0,0,1,1,0,2,0,1
225,0,0,2,0,0,3,2,2,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,1,4,0,0,2,1,2,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,2,0,1,1,2,1,0,0,2,1,2,2,0,0,0,2,1,1,1,0,0,0,1,2,2,2,0,2,1,1,0,2,2,0,0,2,2,2
226,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,1,1,6,1,2,1,2,1,1,0,2,1,2,0,0,0,0,1,2,1,0,0,1,2,0,0,0,2,2,2,0,1,0,1,0,0,2,1,1,2,2,1,0,2,0,1,2,0,1,2,0,0,1,2,1,2,2,1,1
227,0,0,1,2,2,2,0,1,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,1,0,1,3,2,4,3,0,-1,0,0,0,0,2,1,0,2,0,1,2,2,0,1,0,0,1,0,0,1,0,0,2,2,0,0,1,2,1,1,2,0,2,0,0,2,2,0,2,1,0,2,1,0,1,0,1,2,2,1,1,1,0,1
228,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,4,3,0,0,2,2,0,1,1,2,1,2,0,2,2,1,0,0,1,0,0,2,2,1,1,0,0,0,0,1,0,2,1,1,1,0,2,0,1,2,0,1,1,2,0,1,1,0,0,1,1,2,2,1,2,0,1,2
229,0,0,2,3,3,0,4,5,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,0,2,2,3,5,2,7,2,1,2,1,2,2,1,0,0,1,1,1,1,0,0,2,1,2,1,0,2,1,2,1,0,2,2,2,1,1,1,1,2,2,2,2,2,0,1,2,2,1,0,2,0,2,1,0,0,1,1,0,2,0,0,2
230,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,0,2,2,0,2,2,1,0,2,1,1,2,2,0,2,0,2,0,0,2,2,1,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,0,2,0,1,1,2,1,1,0,1,2
231,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,1,0,2,1,1,6,1,2,0,2,0,1,0,1,2,1,0,1,0,0,0,0,0,2,2,2,2,2,2,0,1,2,2,1,0,2,0,1,2,1,0,1,1,2,0,2,1,2,0,1,1,2,2,2,2,1,1,2,0,2,0,2
232,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,1,0,2,1,1,6,1,2,0,0,0,0,2,0,0,0,2,2,2,1,1,0,1,2,1,1,0,1,0,0,1,1,2,2,2,1,2,0,1,2,1,0,2,1,1,2,1,0,1,2,2,1,2,1,2,1,0,0,0,2,0,1
233,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,1,1,0,0,0,0,2,1,1,0,1,2,0,0,2,0,0,0,2,2,2,1,0,0,2,2,2,0,0,1,2,0,2,2,1,2,2,0,0,2,0,2,2,2,0,2,1,0,0,2,0,0,1,2
234,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,2,0,0,0,1,2,0,1,1,2,2,2,2,1,2,0,2,1,0,2,0,2,1,0,1,1,2,1,0,0,1,0,1,2,2,0,1,2,2,0,0,2,0,1,2,2,2,2,0,0,2,1,0,0
235,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,3,5,0,0,0,0,2,0,0,0,1,0,2,0,2,2,2,1,1,2,1,2,2,0,2,1,2,1,2,2,0,1,2,1,0,2,1,1,2,1,0,2,2,1,2,2,2,2,1,1,2,2,1,0,1,2,0,2
236,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,4,3,0,0,1,2,0,2,1,1,2,0,2,0,1,2,2,0,2,1,0,1,0,1,2,1,0,1,0,1,1,0,1,2,2,0,2,1,2,2,0,2,1,2,0,0,2,0,0,2,0,2,2,1,0,2,2,1
237,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,2,1,2,2,0,2,2,2,1,1,2,0,0,2,0,0,0,0,2,0,1,0,2,1,2,0,1,2,0,1,2,2,0,0,2,2,0,0,2,0,0,0,2,0,0,0,2,2,1,1,1,2,0,0,2,2,1
238,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,2,0,0,0,0,0,1,2,1,1,0,1,0,2,2,0,1,1,0,2,0,1,1,2,0,0,2,2,1,1,0,1,1,0,2,1,0,0,2,2,1,1,0,2,0,2,1,0,1,1,0,2,0,2
239,0,0,1,2,2,2,0,2,-1,12,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,2,2,1,4,0,0,0,-1,0,2,2,1,2,0,2,1,0,0,2,1,2,1,0,2,2,1,2,2,0,1,2,1,1,2,1,0,0,1,1,2,1,1,2,2,1,2,1,1,2,0,1,1,2,0,1,2,0,2,0,2,1,0
240,0,1,0,3,3,1,6,3,-1,-1,0,0,0,0,0,0,0,0,0,0,1,4,5,3,7,0,0,1,0,3,5,2,7,1,-1,0,0,1,0,0,0,0,1,1,1,1,2,0,0,2,2,1,2,2,0,2,2,0,1,1,2,1,2,0,0,1,0,1,0,1,2,2,2,1,0,0,2,2,2,1,0,0,1,0,0,0,1,1,1
241,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,-1,0,0,2,1,2,2,0,1,1,0,0,2,2,0,0,1,1,2,0,2,0,0,2,1,2,0,2,1,2,1,1,1,1,2,2,1,1,1,0,2,1,0,1,0,1,1,0,2,0,1,1,2,1,1
242,0,0,2,3,3,1,5,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,0,2,0,3,5,2,7,2,1,0,1,1,2,0,1,0,0,1,0,1,2,2,1,0,1,1,1,1,2,2,2,0,1,2,0,2,0,1,0,2,1,1,1,2,0,1,1,0,2,2,2,1,0,1,0,2,2,0,0,0,2,0,2
243,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,2,1,2,1,2,1,1,1,2,1,0,0,1,0,1,1,2,1,1,1,1,2,0,0,2,1,0,2,2,0,0,2,1,1,0,1,0,2,0,2,2,1,2,1,0,1,0,1,2,2,0,0,1,2,2,0,2
244,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,0,2,0,2,1,2,2,0,2,0,0,0,2,2,0,1,0,0,2,1,1,2,0,2,0,0,1,2,0,0,0,1,1,1,0,1,1,0,2,1,0,2,2,2,0,2,1,1,2,2,1,2,0,1
245,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,2,1,2,0,0,1,0,1,2,0,0,2,0,0,2,1,2,0,2,1,2,1,2,1,2,0,2,2,0,0,1,0,1,0,1,0,2,0,0,1,2,0,2,2,0,2,2,1,0,1,2,0,1,0,0,2,0
246,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,2,0,1,2,0,0,2,1,2,1,1,0,1,0,0,2,0,1,1,2,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,1,2,2,1,1,0,2,1,2,0,0,2,0,1,2,2,1,1
247,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,1,0,0,2,1,0,1,1,0,1,0,0,1,0,2,0,0,1,0,2,1,2,1,1,1,0,2,2,0,0,2,2,2,1,1,1,0,0,2,2,1,1,2,0,0,2,1,1,2,0,1,1,1,2
248,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,2,2,0,1,0,1,1,0,0,1,2,1,1,2,0,1,1,0,1,1,0,2,0,2,2,2,2,2,0,2,0,1,0,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,0
249,0,0,2,0,0,3,2,6,28,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,1,4,0,0,2,1,1,2,0,2,0,2,0,2,1,1,1,0,1,1,0,0,2,2,1,0,1,2,0,0,2,2,1,1,1,1,2,0,1,1,1,0,0,1,0,2,1,0,2,2,0,2,1,2,0,0,0,0,0,2
250,0,0,2,0,0,0,4,5,27,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,1,2,2,1,4,0,0,2,1,0,2,2,2,2,2,1,0,2,2,2,1,0,0,2,1,1,1,0,0,1,0,1,1,2,2,2,0,1,0,1,2,0,1,1,0,2,0,1,2,0,0,1,2,2,1,1,2,0,2,0,1,1,2
251,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,1,1,2,0,2,1,1,2,0,0,1,2,1,0,1,0,1,2,0,2,1,2,0,1,2,1,0,2,2,1,1,0,2,1,1,1,1,0,1,2,0,1,2,0,0,1,1,2,0,0,2,2,1,2
252,0,0,2,0,0,3,2,6,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,1,2,2,1,4,0,0,2,-1,2,1,2,1,1,0,2,2,2,1,2,2,1,0,1,1,1,1,1,2,1,2,1,0,2,0,2,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,0,2,1,2,1
253,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,1,2,0,1,0,2,0,0,2,0,2,2,2,2,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,2,0,0,0,1,0,1,0,2,2,1,0,0,0,2,2,0,1,2,1,2,0,1,0
254,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,0,2,1,1,6,1,2,0,0,0,0,2,1,1,0,2,1,0,2,1,2,2,2,1,2,0,2,2,1,2,1,0,1,1,1,2,1,0,2,2,1,1,0,2,1,2,1,2,1,1,1,0,0,0,2,0,0,0,0,2,2
255,0,1,0,1,4,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,0,1,0,2,1,1,6,1,2,0,0,1,1,0,0,2,1,1,0,1,0,2,0,1,2,0,0,0,2,0,1,2,0,2,1,0,1,2,0,0,0,2,0,1,1,1,0,1,0,0,2,2,2,0,2,1,2,1,2,0,2,0,1
256,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,4,3,0,0,2,2,1,0,1,1,2,0,0,1,1,0,2,2,1,2,1,2,2,2,2,2,1,0,1,2,1,2,1,2,2,1,1,1,0,0,0,2,2,1,0,1,2,2,1,1,0,2,0,1,0,1,0,1
257,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,-1,0,1,0,2,0,0,0,2,2,2,2,2,0,1,0,0,1,0,2,2,2,0,0,1,0,1,1,1,0,2,1,1,2,1,2,1,0,1,1,0,1,2,1,1,2,2,1,0,2,2,2,1,2,1
258,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,-1,2,1,1,2,1,0,0,0,0,0,0,2,0,2,2,0,1,2,2,2,2,1,2,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0,2,2,1,0,0,1,2,0,0,0,2,2,1,0,1,1
259,0,1,0,1,4,4,6,3,-1,14,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,0,1,0,2,5,2,2,1,-1,0,2,1,2,0,2,1,1,2,1,2,2,0,0,2,0,0,2,1,1,1,0,2,1,2,2,2,0,0,2,2,2,1,1,0,0,0,2,0,2,0,0,0,0,0,2,2,2,0,0,0,2,0,2
260,0,0,2,0,0,0,5,2,21,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,1,2,2,1,4,0,0,2,1,2,0,0,2,1,1,2,1,0,0,0,0,0,1,1,2,2,1,1,0,2,0,2,1,1,2,1,0,1,2,0,1,1,2,0,1,0,1,0,1,0,1,1,1,1,2,1,0,2,2,1,1,1,0
261,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,4,3,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,2,0,2,0,1,1,2,0,1,0,2,2,0,0,1,0,0,0,2,0,2,0,0,2,1,1,1,0,0,0,0,1,1,0,1,2,0,1,0,1,0
262,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,2,1,2,0,2,2,1,1,1,0,1,0,1,0,0,0,2,2,2,1,0,1,0,1,2,0,0,1,0,2,0,1,0,2,1,0,1,0,0,0,2,2,2,0,0,1,1,0,0,1,0,0,0,1,2,1,2
263,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,2,3,5,0,0,0,1,1,2,2,0,2,0,0,1,0,2,0,1,0,0,0,1,0,1,0,2,0,2,1,2,0,2,0,0,2,2,1,1,2,1,0,0,0,0,2,0,2,0,2,0,2,1,0,0,2,0,0,2
264,0,0,2,0,0,3,2,6,-1,-1,-1,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,1,2,2,1,4,0,0,2,-1,2,1,1,2,0,2,1,0,1,1,1,1,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,2,1,0,1,2,1,2,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,2,2,0
265,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,1,0,2,0,0,1,2,1,0,0,2,2,1,0,1,2,0,0,2,0,0,2,2,0,2,1,0,1,0,0,1,2,2,0,0,0,0,2,1,0,0,2,0,1,2,1,0,1,1,0,1,0,2,2
266,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,0,1,1,2,1,2,1,1,0,1,2,2,0,0,2,2,1,0,0,0,0,0,1,1,0,1,2,1,0,0,0,2,0,0,1,2,1,1,0,2,1,0,1,0,1,1,2,1,2,1,1,2,2,0,0
267,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,3,2,4,3,0,0,2,0,2,1,0,2,2,1,0,1,2,2,0,1,0,0,0,1,1,0,1,0,0,2,2,1,2,2,2,1,1,1,0,1,1,2,1,0,0,1,0,0,2,1,0,2,2,1,1,0,2,1,0,1
268,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,2,1,2,0,0,0,2,2,2,2,2,1,2,2,1,1,2,0,1,0,0,0,2,1,1,2,2,1,2,2,0,1,1,0,0,1,1,1,1,0,0,1,2,0,1,2,1,1,0,1,0,1,1,0,1,1,0
269,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,6,4,0,-1,0,2,2,0,2,0,0,0,0,0,1,2,2,1,2,2,2,2,0,2,2,2,1,0,2,2,2,1,1,0,1,1,0,0,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2
270,0,1,0,1,1,5,3,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,0,1,3,0,0,5,1,1,2,1,0,0,1,1,1,2,1,2,2,2,1,1,2,0,0,1,2,1,1,0,0,1,2,1,2,0,2,0,2,2,2,2,0,1,0,1,0,1,0,0,1,1,2,2,1,2,1,0,2,0,2,0,1
271,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,1,0,1,4,3,4,3,0,0,0,2,0,2,1,2,0,0,0,0,1,2,0,1,1,1,2,1,1,2,0,0,2,1,0,2,0,2,1,1,2,0,2,0,1,0,0,0,2,0,1,2,2,2,0,2,0,1,1,1,0,0,1,2
272,0,0,2,3,3,0,4,5,1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,1,2,2,1,4,0,0,2,1,1,1,2,1,2,0,1,2,0,0,0,0,2,1,0,1,1,1,1,2,0,0,1,2,1,1,0,2,1,0,1,2,0,1,2,1,2,1,2,0,2,0,2,2,1,2,1,1,1,1,1,2,1,2
