,abilities
kmeans_n_clusters_1,0.3212049
kmeans_n_clusters_2,0.46215588
kmeans_n_clusters_3,0.5008864
kmeans_n_clusters_4,0.49565604
kmeans_n_clusters_5,0.48603722
kmeans_n_clusters_6,0.47559988
kmeans_n_clusters_7,0.47115406
kmeans_n_clusters_8,0.46747848
dbscan_eps_0_1_min_samples_2,0.4975324
dbscan_eps_0_2_min_samples_2,0.50068295
dbscan_eps_0_3_min_samples_2,0.5008864
dbscan_eps_0_4_min_samples_2,0.5008864
dbscan_eps_0_5_min_samples_2,0.46215588
dbscan_eps_0_6_min_samples_2,0.46215588
dbscan_eps_0_7_min_samples_2,0.46215588
dbscan_eps_0_8_min_samples_2,0.46215588
dbscan_eps_0_9_min_samples_2,0.46215588
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.3212049
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.46215588
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.5008864
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.4954605
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.4866099
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.46803927
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.47878215
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.49212596
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.3212049
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.46215588
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.5008864
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.4606026
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.48641735
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.47677922
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.47259906
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.4683837
mean_shift_,0.5008864
optics_min_samples_7_xi_0_1_min_cluster_size_0_2,0.5008864
random_model_n1,0.3975514
random_model_n2,0.39734012
random_model_n3,0.3968209
random_model_n4,0.39726406
random_model_n5,0.3972535
random_model_n6,0.3975177
random_model_n7,0.39738762
random_model_n8,0.39724657
random_model_n9,0.39746687
random_model_n10,0.39741835
random_model_n11,0.397624
random_model_n12,0.39739233
random_model_n13,0.39733437
random_model_n14,0.39771956
random_model_n15,0.39725703
average_model,0.4642824
optimal_clustering,0.5008865
