,abilities
kmeans_n_clusters_1,0.41882378
kmeans_n_clusters_2,0.5045921
kmeans_n_clusters_3,0.52804583
kmeans_n_clusters_4,0.5314803
kmeans_n_clusters_5,0.5307749
kmeans_n_clusters_6,0.530292
kmeans_n_clusters_7,0.5300829
kmeans_n_clusters_8,0.5298992
dbscan_eps_0_1_min_samples_2,0.523153
dbscan_eps_0_2_min_samples_2,0.52870977
dbscan_eps_0_3_min_samples_2,0.42441186
dbscan_eps_0_4_min_samples_2,0.4209642
dbscan_eps_0_5_min_samples_2,0.4198188
dbscan_eps_0_6_min_samples_2,0.4198188
dbscan_eps_0_7_min_samples_2,0.41882378
dbscan_eps_0_8_min_samples_2,0.41882378
dbscan_eps_0_9_min_samples_2,0.41882378
kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,0.41882378
kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,0.504719
kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,0.52834404
kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,0.5314044
kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,0.5288763
kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,0.5310372
kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,0.5288027
kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,0.52730083
spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,0.41882378
spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,0.5044398
spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,0.528105
spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,0.5239877
spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,0.51798785
spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,0.5224294
spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,0.5196375
spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,0.51587707
mean_shift_,0.52872574
optics_,0.47163808
random_model_n1,0.4748752
random_model_n2,0.47460964
random_model_n3,0.47471827
random_model_n4,0.47490478
random_model_n5,0.47445956
random_model_n6,0.4749034
random_model_n7,0.47525102
random_model_n8,0.4748377
random_model_n9,0.4750965
random_model_n10,0.47461912
random_model_n11,0.47491285
random_model_n12,0.47492608
random_model_n13,0.47508693
random_model_n14,0.4745564
random_model_n15,0.47479427
random_model_n16,0.47539786
random_model_n17,0.4748994
random_model_n18,0.47503322
random_model_n19,0.475013
random_model_n20,0.47495094
random_model_n21,0.4750222
random_model_n22,0.4747856
random_model_n23,0.47481328
random_model_n24,0.47486517
random_model_n25,0.47500268
random_model_n26,0.47491252
random_model_n27,0.4757213
random_model_n28,0.47489926
random_model_n29,0.4748609
random_model_n30,0.47476792
average_model,0.48556706
optimal_clustering,0.5327066
