,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47
146,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,3,6,0,1,0,0,0,1,1,2,0,1,1,1,1,1,0,0,0,1,2,2,1,2,0,1,2,1,1,0,1,0,1,2,2,0,1,2,0,0,0,1,0,1,0,0,0,1,2,0,1,2
147,0,0,0,0,0,2,4,3,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,2,0,2,2,1,0,0,1,0,2,2,2,0,1,1,2,2,2,1,2,0,0,0,0,2,0,0,0,2,1,1,1,2,0,0,1,2,0,1,0,1,2,1,2,2,0,0,1,2,1
148,0,0,1,2,2,0,3,4,-1,2,0,0,0,0,0,0,0,0,0,2,1,2,4,1,1,0,0,2,1,4,2,4,3,0,2,0,1,2,0,2,2,0,0,1,0,0,2,1,1,0,2,2,1,2,1,2,1,1,0,2,0,2,2,2,0,0,1,2,0,1,2,1,0,1,1,1,2,0,0,2,1,1
149,0,0,1,2,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,0,0,1,0,1,2,2,1,2,0,0,0,2,0,0,2,2,1,2,1,0,2,0,0,2,1,1,1,1,0,1,2,1,2,0,1,1,0,0,1,1,0,0,2,1,1,2,0,1,2,1,0
150,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,1,3,2,5,1,0,1,0,1,2,2,1,2,0,0,0,1,2,1,0,1,1,1,0,2,0,2,0,2,0,2,0,0,1,0,2,2,2,2,2,1,0,0,0,2,2,0,2,2,1,0,0,2
151,0,0,1,2,3,4,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,0,2,4,1,7,0,1,2,0,1,1,1,2,0,1,0,0,2,1,0,1,1,2,2,2,0,1,0,0,0,1,0,2,1,0,0,2,0,1,1,0,0,2,2,0,2,0,2,2,1,1,0,2,0
152,0,0,0,0,3,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,4,2,4,4,0,2,1,2,0,1,1,2,0,2,2,2,1,2,2,2,0,2,0,0,1,2,2,2,0,1,2,1,0,2,2,2,2,2,1,1,2,1,0,1,0,2,0,2,1,0,0,2,1
153,0,1,0,0,0,2,4,3,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,2,1,2,1,1,0,2,2,0,1,1,0,0,1,0,0,2,0,0,2,2,0,2,2,0,0,1,2,1,0,0,1,2,2,0,1,1,1,2,0,1,1,2,1,1,0,1,1,1,1
154,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,5,6,0,1,0,1,1,2,1,2,0,1,0,1,2,0,0,2,1,2,1,1,0,2,0,2,0,0,0,2,1,0,0,0,1,1,0,2,2,0,1,1,1,0,0,0,1,0,2,2,1,0
155,0,0,1,2,3,5,0,4,4,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,1,4,2,4,3,0,2,2,0,0,0,0,1,1,2,1,0,0,2,0,1,0,2,2,2,0,1,0,2,0,2,2,0,0,2,2,0,0,0,0,1,2,1,2,0,2,0,1,2,1,0,2,1,2
156,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,3,1,3,4,0,2,1,0,2,2,1,2,1,0,2,0,0,0,1,2,2,1,2,1,1,2,2,0,2,2,2,0,0,0,2,0,2,1,2,0,1,1,2,2,1,0,0,1,2,1,2,0,0
157,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,3,1,3,4,0,2,2,1,2,2,2,2,0,1,1,2,2,0,0,1,2,2,2,0,1,0,2,2,2,2,2,2,1,1,2,2,1,1,2,1,0,0,1,0,2,0,0,1,0,0,1,0,0
158,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,1,3,2,5,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,2,2,2,2,2,0,1,0,2,1,1,0,0,2,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,0,2,0,0,1
159,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,5,6,0,1,0,2,1,0,0,2,1,2,0,1,2,0,2,2,2,0,0,0,0,0,2,1,1,0,0,2,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2,0,0,0
160,0,0,1,2,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,0,0,1,0,1,0,0,1,2,2,2,2,1,2,0,1,1,1,1,1,0,2,2,1,2,2,2,1,0,1,2,0,2,0,2,2,0,2,0,0,1,0,2,0,2,2,2,1,2,0,2,2
161,0,0,0,0,0,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,4,0,0,2,1,3,1,3,4,0,2,1,0,1,0,2,0,1,2,1,2,0,1,1,1,0,2,1,1,1,0,0,2,2,1,2,0,0,1,1,1,2,1,1,2,0,2,1,0,1,0,1,1,2,0,1,1,0
162,0,0,1,2,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,4,1,7,0,1,1,1,0,0,2,1,2,1,1,1,1,0,2,1,0,1,1,2,2,2,2,2,2,1,2,0,1,2,1,1,0,0,0,2,2,1,0,0,0,2,2,2,0,2,1,2,1
163,0,0,0,0,3,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,4,2,4,3,0,2,2,1,1,0,2,1,0,2,2,2,2,0,2,2,2,0,2,0,1,0,2,1,1,1,1,1,1,1,2,1,1,2,0,0,0,1,1,0,0,1,2,0,1,0,0,1,1
164,0,1,2,3,1,1,5,1,16,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,5,5,6,1,0,2,0,1,1,0,0,2,1,0,0,1,2,1,1,1,1,2,2,1,0,0,2,1,0,1,0,0,2,2,0,2,0,1,2,1,1,1,1,2,0,0,1,1,2,0,2,1
165,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,5,6,0,1,0,0,0,1,2,0,2,0,0,2,1,1,1,1,0,2,2,1,0,2,2,2,1,0,0,2,1,2,2,0,1,1,2,2,2,1,0,2,2,0,1,1,1,2,0,2,1,1
166,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,3,1,3,4,0,2,0,1,0,2,1,0,2,1,0,2,0,1,1,1,2,0,2,2,1,1,2,1,0,1,2,1,1,1,1,0,0,0,2,0,0,1,0,1,2,2,2,1,0,1,0,0,0
167,0,0,0,0,0,4,2,7,9,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,2,4,1,7,0,1,0,2,0,2,2,1,0,1,2,1,2,1,2,1,1,0,2,0,2,2,0,2,2,0,0,2,2,1,2,1,1,0,1,2,0,2,2,1,1,1,0,2,0,2,1,1,1
168,0,1,2,3,1,1,5,1,-1,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,5,5,6,1,-1,2,2,1,0,0,2,1,0,1,0,2,0,0,2,2,1,2,0,0,0,0,1,0,1,0,0,2,2,2,2,2,2,1,0,0,2,2,1,2,1,0,0,1,0,1,0,0
169,0,0,1,2,2,0,3,4,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,4,2,4,3,0,2,2,0,0,1,1,1,0,1,0,0,1,2,2,1,0,2,1,0,1,2,1,0,0,2,1,2,2,1,2,0,2,0,0,2,2,1,2,1,1,0,2,1,1,0,2,2,1
170,0,0,1,2,3,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,4,1,7,0,1,1,1,1,1,0,2,0,0,2,2,2,0,1,2,1,2,1,1,2,1,2,1,0,2,1,0,2,2,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,1
171,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,5,6,0,1,0,2,0,2,0,2,1,1,2,0,1,1,2,2,1,2,0,2,0,2,0,0,0,0,0,0,1,2,1,2,2,2,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0
172,0,0,1,2,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,0,0,1,0,1,1,1,1,2,2,2,0,2,0,0,1,0,1,0,1,0,2,2,1,1,1,1,2,1,2,2,1,0,1,2,0,2,0,0,2,0,1,2,2,1,0,0,1,2,1,2,0
173,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,1,3,2,5,1,0,0,2,2,2,0,1,1,0,0,1,1,1,1,1,0,2,2,2,1,2,2,0,0,0,2,1,2,1,2,1,0,1,0,2,2,1,2,1,1,0,2,1,0,2,1,2,2
174,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,1,3,2,5,1,0,1,0,2,2,0,0,0,2,1,0,0,1,0,2,2,1,0,2,0,2,0,2,1,1,1,1,0,0,2,1,2,2,2,1,0,1,1,2,0,0,0,1,0,0,2,2,2
175,0,0,0,0,0,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,4,0,2,1,2,0,2,1,2,1,2,0,2,0,1,2,1,2,2,2,1,0,0,2,0,1,1,0,2,0,1,2,0,2,1,0,1,2,1,0,2,1,1,1,0,0,1,1,0,0
176,0,1,0,0,0,2,4,3,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,2,1,2,2,0,0,2,2,1,0,0,0,1,1,0,2,1,0,0,0,2,1,2,2,2,2,2,0,1,1,2,2,2,2,2,2,1,2,0,1,1,2,0,0,1,0,2,2,1,1
177,0,0,0,0,3,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,4,2,4,3,0,2,0,1,1,2,1,1,1,2,1,0,0,0,1,2,2,0,1,1,0,2,0,1,1,0,2,0,0,2,0,1,2,2,2,1,2,1,1,0,0,0,1,1,1,2,2,1,0
178,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,6,0,1,1,3,1,3,2,5,1,0,2,0,1,2,1,2,2,2,2,2,2,1,2,0,0,2,0,0,2,2,1,0,0,2,0,0,1,0,2,2,1,1,2,2,0,2,0,2,1,1,1,2,1,2,0,1,2
179,0,0,1,2,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,0,0,1,0,1,2,1,0,0,1,1,2,0,0,0,0,2,1,0,2,0,1,0,2,0,1,2,2,2,2,1,1,2,1,0,0,1,1,2,2,2,2,1,0,0,1,0,2,2,0,1,2
180,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,4,0,2,1,2,1,2,1,0,2,2,1,2,1,0,0,1,2,2,0,2,2,2,1,1,0,1,1,2,1,2,2,2,0,2,0,1,0,2,1,1,0,2,2,1,0,0,1,0,1
181,0,0,1,2,2,0,3,4,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,4,2,4,3,0,2,1,1,2,0,2,2,0,1,1,0,2,0,2,0,0,0,0,1,2,1,2,0,2,1,0,1,0,0,0,0,0,2,0,1,0,2,1,1,0,1,1,2,2,1,2,0,1
182,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,1,3,2,5,1,0,0,2,2,1,0,1,1,0,1,0,0,1,1,1,1,0,1,2,1,2,1,0,2,2,0,0,0,2,1,1,0,0,1,0,2,0,2,2,0,2,1,1,1,1,1,0,1
183,0,0,1,2,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,0,0,1,0,1,2,1,2,0,0,2,2,0,1,1,0,1,1,0,1,2,1,2,2,0,1,2,2,0,0,0,2,2,2,1,2,0,2,2,0,0,1,2,2,1,0,1,2,1,2,0,1
184,0,0,0,0,3,4,2,7,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,2,4,1,7,0,1,0,1,0,2,1,0,1,0,1,1,0,1,0,0,2,1,2,2,0,2,0,0,0,2,2,1,2,1,2,1,0,0,1,0,2,0,2,0,2,1,1,1,0,2,2,0,0
185,0,0,1,2,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,0,2,0,0,1,0,1,2,0,2,2,0,2,0,1,0,0,1,1,1,0,1,1,0,2,1,1,2,2,1,1,1,0,0,1,0,0,2,1,2,0,2,0,1,0,1,2,0,1,2,2,0,0,2
186,0,0,0,0,3,4,2,7,21,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,2,4,1,7,0,1,0,2,1,0,0,0,0,2,0,1,2,0,1,1,1,0,1,0,0,0,2,2,1,2,0,2,0,1,0,0,2,1,2,0,2,2,0,1,0,2,2,2,1,2,2,2,1
187,0,0,1,2,3,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,0,2,4,1,7,0,1,0,1,1,1,1,2,2,2,1,0,2,2,1,0,0,2,2,2,1,2,2,2,0,2,1,0,1,2,2,0,1,2,0,0,1,1,2,1,2,1,2,0,1,2,0,1,0
188,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,5,6,0,1,0,2,1,1,2,0,0,2,1,0,0,0,2,1,2,1,2,1,2,2,1,2,0,0,1,2,2,2,2,0,1,1,2,2,2,1,0,0,1,1,1,2,0,0,0,2,2,1
189,0,0,1,2,3,5,0,4,2,2,0,0,0,0,0,0,0,0,0,2,1,4,3,5,1,0,0,2,1,4,2,4,3,0,2,1,1,0,0,0,0,2,0,0,0,0,0,2,1,2,1,2,0,0,2,1,2,0,0,2,1,2,2,0,1,1,0,0,0,2,2,1,1,0,1,1,0,0,0,2,1,2
190,0,0,1,2,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,2,4,1,7,0,1,2,0,2,0,2,0,2,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,2,0,1,0,2,0,2,0,0,2,2,0,1,0,2,1,1,2,0,1,2,1,1,2,1
191,0,0,0,0,3,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,0,0,2,1,3,1,3,4,0,2,2,1,0,0,0,0,2,1,1,2,0,2,1,2,1,1,0,2,1,1,0,0,1,2,2,1,1,1,1,1,1,0,2,1,0,1,1,2,1,2,2,1,1,1,0,2,1
192,0,0,0,0,3,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,4,2,4,4,0,2,1,1,2,1,1,0,2,0,1,2,2,1,2,0,1,1,0,0,0,0,1,2,2,1,0,2,2,1,0,2,0,1,1,1,1,0,0,1,0,0,1,2,0,0,0,1,2
193,0,0,1,2,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,0,0,2,0,0,1,0,1,1,0,2,2,0,0,2,2,0,0,1,0,2,0,1,2,1,2,0,2,0,1,1,2,0,0,2,2,2,0,2,0,1,1,0,1,0,0,2,1,2,0,0,1,2,2,0
194,0,0,1,2,2,0,3,4,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,1,4,2,4,3,0,2,1,1,0,0,0,1,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,2,2,2,1,0,2,0,1,0,1,2,1,2,1,0,1,1,1,2
195,0,0,1,2,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,2,4,1,7,0,1,2,0,2,1,1,2,2,0,0,2,2,1,1,1,1,1,0,2,2,2,1,1,1,2,1,2,1,0,0,0,1,2,0,1,0,2,2,1,0,0,0,1,0,1,0,1,0
196,0,0,0,0,3,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,0,2,1,4,2,4,4,0,2,2,2,2,2,0,1,2,1,1,2,2,1,0,1,1,1,1,1,0,2,2,2,1,2,0,1,2,1,2,2,0,1,0,0,0,2,0,1,0,1,1,0,2,0,2,0,0
197,0,0,1,2,2,0,3,4,13,2,0,0,0,0,0,0,0,0,0,2,1,4,4,1,1,0,0,2,1,4,2,4,3,0,2,0,2,2,0,0,0,2,0,2,2,1,2,0,1,0,1,0,0,0,0,1,1,2,1,1,2,0,0,0,2,2,0,2,2,2,2,1,0,1,1,2,1,0,0,1,1,0
198,0,0,1,2,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,0,0,0,0,0,2,4,1,7,0,1,2,0,2,0,2,0,2,1,0,2,1,2,0,0,0,0,2,2,2,1,2,1,1,2,0,0,0,0,1,1,0,0,1,0,1,1,2,2,1,0,1,0,2,1,2,1,1
199,0,0,0,0,3,4,2,7,1,1,0,0,0,0,0,0,0,0,0,0,2,3,5,6,0,0,0,0,3,2,4,1,7,0,1,1,1,2,1,1,2,0,0,0,0,0,1,2,0,0,2,0,1,1,2,0,2,0,2,1,2,0,0,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,0,1
200,0,0,0,0,0,2,4,3,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,2,0,2,0,2,0,0,1,2,0,2,0,2,0,1,0,2,0,1,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,1,2,1,0,1,1,2,0,0,2,2
201,0,0,1,2,2,5,0,4,22,2,0,0,0,0,0,0,0,0,0,2,1,4,3,1,1,0,0,2,1,4,2,4,3,0,2,2,0,2,2,0,2,0,0,1,2,1,0,2,2,2,0,0,2,1,1,1,0,1,0,0,1,2,1,2,1,1,0,2,1,1,0,0,0,2,1,1,2,2,1,0,0,2
202,0,0,1,2,2,0,3,6,20,2,0,0,0,0,0,0,0,0,0,2,1,2,4,2,5,0,0,2,1,4,2,4,3,0,2,0,2,0,1,2,2,2,1,1,2,1,0,1,0,1,2,2,2,1,1,1,0,1,2,2,0,2,1,0,1,0,0,0,1,2,0,2,0,2,0,1,1,1,1,1,2,1
203,0,0,0,0,0,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,4,0,2,0,2,1,2,0,1,1,2,0,1,1,1,2,1,0,0,1,0,0,2,1,1,1,1,2,1,1,1,0,1,1,1,0,2,2,0,0,1,1,2,2,1,2,2,1,0,2
204,0,0,0,1,4,3,2,7,23,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,0,0,0,1,3,1,3,2,5,0,0,1,1,1,0,1,1,0,0,2,1,1,0,1,2,0,1,0,2,2,1,0,1,0,0,2,0,0,2,2,1,1,2,0,0,0,2,0,1,1,1,0,2,2,1,1,0,2
205,0,0,0,0,0,2,4,3,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,2,0,2,2,1,2,0,0,0,0,1,1,0,1,1,2,0,0,1,2,0,0,0,0,2,0,1,2,2,2,1,2,2,2,1,1,0,2,2,1,2,1,1,0,2,1,0,0,1,1
206,0,0,0,0,3,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,4,2,4,3,0,2,0,1,0,2,1,1,0,1,0,1,2,1,1,2,1,2,1,2,1,1,0,2,2,2,0,2,1,2,0,1,0,2,2,1,1,2,1,2,0,2,0,2,2,0,2,0,0
207,0,1,2,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,0,1,1,3,1,3,2,5,1,0,1,2,2,2,1,1,2,1,1,2,0,1,2,0,1,2,0,1,0,2,2,2,1,0,2,0,2,1,1,0,0,2,1,2,1,2,0,0,2,2,2,2,0,1,0,1,2
208,0,0,1,2,3,4,6,0,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,1,2,0,0,0,0,2,4,1,7,0,1,2,0,2,1,2,1,0,2,1,1,1,2,2,1,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,0,1,1,2,2,0,1,2,1,1,2,1,1,0
209,0,0,1,2,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,0,0,1,0,1,1,2,0,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,0,2,2,2,1,1,1,2,1,0,2,2,2,2,1,0,1,0,1,2,2,0,1,1,2,1,2,0,2
210,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,3,1,3,4,0,2,1,2,2,0,1,1,1,2,1,1,0,1,1,0,1,2,1,1,2,1,2,0,0,2,0,0,2,1,1,1,0,0,2,2,0,1,0,1,2,2,2,1,1,1,0,2,1
211,0,0,1,2,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,4,5,6,0,0,0,0,0,2,4,1,7,0,1,2,2,1,0,2,1,1,1,1,2,1,0,2,1,2,1,2,2,1,0,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,0,1,1,2,1,2,2,2,1,1,0,1
212,0,0,1,2,3,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,4,1,7,0,1,1,2,0,2,2,1,0,2,1,1,2,2,2,1,1,2,2,2,0,2,0,2,0,1,2,2,0,1,0,0,1,2,0,2,2,0,2,0,2,0,1,0,2,0,2,0,0
213,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,7,0,1,1,2,0,5,5,6,1,0,0,2,2,2,2,2,2,1,2,2,0,0,0,1,0,2,2,2,2,0,0,1,0,0,1,0,2,1,1,0,1,2,1,1,1,2,2,2,1,0,1,2,2,0,1,2,1
214,0,1,2,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,6,0,1,1,2,0,5,6,0,1,0,1,2,2,2,1,1,1,1,2,1,1,2,0,1,2,2,2,0,1,0,2,0,0,0,2,0,2,2,0,2,2,2,1,2,1,2,0,0,0,0,0,2,0,1,0,0,1
215,0,0,0,0,3,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,4,2,4,3,0,2,2,0,1,2,1,2,1,2,2,0,1,0,2,2,2,1,1,2,1,0,2,1,0,0,1,2,1,0,1,0,1,2,0,2,2,1,1,0,2,2,2,0,0,0,2,2,1
216,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,3,1,3,4,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,1,2,2,2,2,0,2,1,0,0,2,1,0,0,1,1,2,1,2,1,0,1,0,1,2,2,0,0,0,0,2,2,2,1
217,0,1,0,0,0,2,4,3,8,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,3,3,1,3,2,0,2,1,2,2,1,0,0,1,2,0,2,0,1,0,1,2,2,0,2,0,1,0,0,1,2,1,0,0,0,0,2,2,0,0,2,1,0,1,1,0,0,2,1,1,2,0,2,1
218,0,0,0,0,3,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,0,2,1,4,2,4,3,0,2,1,0,0,2,2,2,0,2,2,1,0,1,0,1,0,0,0,0,1,0,2,1,1,1,0,2,2,1,0,2,1,1,2,2,2,1,0,1,0,0,2,1,0,2,0,2,2
219,0,0,1,2,3,4,6,0,24,1,0,0,0,0,0,0,0,0,0,2,1,4,5,6,2,0,0,0,0,2,4,1,7,0,1,1,1,1,0,0,2,2,2,0,1,0,0,1,2,1,1,0,1,0,0,1,1,1,1,2,2,1,0,1,1,0,0,0,1,0,1,1,2,1,2,2,1,2,0,0,0,2
220,0,0,1,2,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,2,1,2,4,2,2,0,0,0,0,2,0,0,1,0,1,1,2,1,0,1,0,0,1,1,0,1,1,1,2,2,1,2,1,2,0,2,1,1,0,2,1,2,1,0,0,2,0,1,1,1,0,2,1,1,1,0,0,1,0,0,2,1
221,0,0,1,2,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,4,1,2,0,0,0,0,2,0,0,1,0,1,0,1,2,2,0,1,0,0,0,2,0,2,2,1,2,2,2,2,0,1,0,1,1,1,1,1,1,1,1,2,1,0,0,1,0,2,2,1,2,2,2,0,1,1,2,1,2
222,0,0,0,0,0,2,4,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,0,2,1,3,1,3,4,0,2,2,2,0,1,0,1,0,2,2,2,2,2,2,2,1,2,2,0,1,2,0,1,2,0,2,1,2,0,0,2,0,1,0,0,1,2,1,2,1,0,2,1,1,1,1,2,2
